order_id,customer_id,order_date,order_status,total_amount,subtotal_amount,tax_amount,shipping_amount,discount_amount,payment_method,currency,channel,device_type,shipping_method,is_first_order,promo_code,store_location,utm_source,utm_campaign,created_at,updated_at
143,199,2024-03-05 12:39:03,delivered,52.17,46.95,4.17,0.38,0,paypal,USD,web,tablet,express,False,,,,,2024-03-05 12:39:03,2024-06-19 02:48:39
144,4764,2024-04-30 23:37:02,delivered,48.79,43.91,3.9,2.31,0,credit_card,USD,mobile,desktop,pickup,False,,Lake Danielstad,direct,,2024-04-30 23:37:02,2025-06-10 05:44:36
145,4204,2024-10-26 19:40:03,delivered,57.38,51.64,4.59,8.56,0,credit_card,USD,mobile,tablet,standard,False,,,,,2024-10-26 19:40:03,2025-03-24 13:59:35
146,1115,2024-03-15 01:11:59,cancelled,41.3,37.17,3.3,0.85,6.96,credit_card,USD,phone,tablet,pickup,False,,,,,2024-03-15 01:11:59,2024-07-07 04:52:22
147,355,2023-10-15 03:01:23,delivered,54.78,49.3,4.38,6.82,0,credit_card,USD,mobile,tablet,express,False,,,,,2023-10-15 03:01:23,2024-08-09 11:32:47
148,3870,2023-10-21 02:28:14,cancelled,26.21,23.59,2.1,7.07,0,bnpl,USD,phone,desktop,express,False,PROMOZahS,,,campaign_LNw,2023-10-21 02:28:14,2024-05-01 16:06:50
149,3641,2025-02-18 20:15:32,returned,56.63,50.96,4.53,14.45,0,credit_card,USD,store,tablet,pickup,True,,,facebook,campaign_VLl,2025-02-18 20:15:32,2025-09-05 06:33:59
150,1105,2024-03-21 04:16:11,delivered,50.59,45.53,4.05,10.91,0,gift_card,USD,store,tablet,overnight,False,,,google,campaign_AsN,2024-03-21 04:16:11,2025-06-02 08:31:57
151,3659,2025-03-14 17:17:19,delivered,59.63,53.66,4.77,13.23,0,credit_card,USD,web,tablet,express,True,,,facebook,,2025-03-14 17:17:19,2025-04-25 17:18:21
152,707,2024-12-06 09:16:18,cancelled,66.19,59.57,5.3,14.53,0,bnpl,USD,phone,mobile,express,False,,,email,,2024-12-06 09:16:18,2025-02-17 18:31:18
153,890,2023-11-14 11:41:03,delivered,80.7,72.63,6.46,7.88,0,paypal,USD,web,tablet,overnight,False,,,facebook,,2023-11-14 11:41:03,2024-10-06 16:54:18
154,1382,2023-10-15 13:29:06,delivered,68.39,61.55,5.47,5.57,0,paypal,USD,store,desktop,overnight,False,,Lake Kenneth,instagram,campaign_VIS,2023-10-15 13:29:06,2025-07-11 15:36:06
155,2773,2024-10-12 14:08:27,delivered,36.31,32.68,2.9,3.77,0,credit_card,USD,mobile,mobile,express,False,,,email,,2024-10-12 14:08:27,2025-08-22 18:27:01
156,4140,2024-09-15 04:42:34,delivered,63.06,56.76,5.04,12.17,0,bnpl,USD,mobile,mobile,standard,False,,,email,,2024-09-15 04:42:34,2025-04-11 14:59:24
157,2110,2024-06-05 19:58:44,delivered,65.59,59.03,5.25,5.25,0,paypal,USD,store,tablet,express,False,,,email,,2024-06-05 19:58:44,2025-08-26 13:51:39
158,2110,2024-01-30 06:09:34,delivered,62.52,56.26,5.0,3.57,0,bnpl,USD,store,tablet,overnight,False,,,facebook,,2024-01-30 06:09:34,2024-04-24 14:29:57
159,3988,2024-02-09 16:51:45,delivered,64.24,57.81,5.14,8.5,0,credit_card,USD,phone,tablet,pickup,False,,,facebook,,2024-02-09 16:51:45,2025-05-10 19:31:13
160,1095,2024-03-18 02:43:30,returned,49.13,44.22,3.93,8.61,0,bnpl,USD,phone,desktop,express,False,,,,,2024-03-18 02:43:30,2025-09-09 11:57:22
161,2859,2025-02-14 22:53:34,cancelled,44.23,39.8,3.54,9.18,0,gift_card,USD,mobile,tablet,overnight,True,,,direct,campaign_Hce,2025-02-14 22:53:34,2025-04-30 21:29:37
162,1218,2024-08-22 10:47:26,delivered,45.33,40.8,3.63,0.56,5.49,credit_card,USD,mobile,mobile,express,False,,,direct,,2024-08-22 10:47:26,2025-09-04 21:55:19
163,4438,2024-05-23 23:59:31,delivered,46.72,42.05,3.74,5.59,0,credit_card,USD,mobile,tablet,express,True,,,facebook,,2024-05-23 23:59:31,2025-09-14 22:24:02
164,87,2025-06-02 15:10:14,delivered,61.58,55.42,4.93,2.05,0,paypal,USD,phone,desktop,standard,False,,,direct,,2025-06-02 15:10:14,2025-06-14 00:52:00
165,1019,2024-10-08 10:33:28,delivered,48.8,43.92,3.9,6.35,0,paypal,USD,web,mobile,standard,True,,,,,2024-10-08 10:33:28,2025-06-27 12:51:26
166,2188,2025-02-02 01:24:01,cancelled,66.27,59.65,5.3,3.4,0.61,credit_card,USD,mobile,desktop,standard,True,PROMOfXBz,Anthonystad,direct,,2025-02-02 01:24:01,2025-05-16 21:45:32
167,1832,2024-03-12 14:33:22,returned,29.42,26.48,2.35,7.11,0,paypal,USD,phone,desktop,express,False,PROMOsGKu,,,,2024-03-12 14:33:22,2025-03-15 22:57:22
168,3771,2025-05-07 23:56:33,returned,44.16,39.74,3.53,6.99,6.93,paypal,USD,mobile,tablet,pickup,False,,,instagram,,2025-05-07 23:56:33,2025-07-02 21:15:15
169,3544,2025-04-13 11:09:09,delivered,46.32,41.69,3.71,4.92,0,gift_card,USD,mobile,mobile,express,False,,,instagram,campaign_dLW,2025-04-13 11:09:09,2025-05-15 06:58:05
170,2069,2024-05-29 03:57:47,delivered,63.89,57.5,5.11,12.29,0,credit_card,USD,mobile,mobile,standard,False,,Butlerside,instagram,campaign_Okx,2024-05-29 03:57:47,2025-07-01 14:37:57
171,4544,2025-07-24 16:06:02,delivered,75.37,67.83,6.03,4.67,0,credit_card,USD,phone,mobile,standard,False,,,email,,2025-07-24 16:06:02,2025-09-04 01:07:10
172,3926,2024-01-16 12:59:14,delivered,73.63,66.27,5.89,4.0,8.22,credit_card,USD,store,desktop,pickup,False,,,direct,,2024-01-16 12:59:14,2024-10-25 19:43:57
173,2634,2025-06-11 01:20:33,cancelled,50.13,45.12,4.01,3.08,6.17,bnpl,USD,web,desktop,pickup,True,,Josephfurt,,,2025-06-11 01:20:33,2025-07-19 22:01:52
174,4391,2023-10-29 03:27:16,delivered,75.61,68.05,6.05,9.38,0,credit_card,USD,web,mobile,pickup,True,,,email,campaign_Wva,2023-10-29 03:27:16,2025-02-23 12:01:28
175,1656,2023-10-06 03:18:13,delivered,20,18.0,1.6,7.0,0,bnpl,USD,store,mobile,standard,False,,,,campaign_hHQ,2023-10-06 03:18:13,2024-10-22 15:35:57
176,1676,2025-09-19 02:08:27,delivered,72.51,65.26,5.8,6.79,2.88,bnpl,USD,mobile,desktop,overnight,True,PROMOUVwp,,,,2025-09-19 02:08:27,2025-09-19 17:36:57
177,3058,2025-06-18 18:33:59,delivered,60.94,54.84,4.87,11.01,3.81,credit_card,USD,store,tablet,overnight,False,,,,campaign_KIr,2025-06-18 18:33:59,2025-08-02 13:37:07
178,4017,2025-01-30 09:20:44,delivered,65.09,58.58,5.21,7.1,2.33,paypal,USD,phone,tablet,standard,False,PROMOlepx,Ianton,facebook,,2025-01-30 09:20:44,2025-04-03 07:06:58
179,3976,2025-04-06 20:18:10,delivered,62.15,55.94,4.97,0.96,0,bnpl,USD,store,mobile,standard,False,,,google,,2025-04-06 20:18:10,2025-04-22 04:18:51
180,647,2024-11-16 18:17:50,delivered,47.8,43.02,3.82,8.27,0,credit_card,USD,phone,tablet,standard,False,,Wagnermouth,,campaign_hIg,2024-11-16 18:17:50,2025-07-29 06:14:08
181,527,2024-07-06 00:14:35,delivered,47.26,42.53,3.78,0.66,0,credit_card,USD,phone,tablet,overnight,False,,,,,2024-07-06 00:14:35,2024-11-06 16:26:26
182,407,2024-08-23 04:52:12,delivered,62.27,56.04,4.98,12.06,0,credit_card,USD,phone,tablet,standard,False,,,,,2024-08-23 04:52:12,2025-05-07 05:03:23
183,2433,2024-01-14 12:02:59,delivered,71.26,64.13,5.7,5.11,10.74,credit_card,USD,web,mobile,standard,False,,,,campaign_kuI,2024-01-14 12:02:59,2025-08-27 15:45:00
184,2537,2025-07-17 12:26:08,delivered,59.2,53.28,4.74,12.97,0,paypal,USD,mobile,mobile,pickup,False,,,,,2025-07-17 12:26:08,2025-09-21 16:48:21
185,4178,2024-10-03 22:53:50,delivered,63.91,57.52,5.11,3.3,0,gift_card,USD,mobile,mobile,overnight,True,,,,,2024-10-03 22:53:50,2025-08-24 19:30:30
186,4946,2025-07-04 05:57:05,delivered,79.76,71.79,6.38,3.87,0,bnpl,USD,store,tablet,overnight,False,,,,campaign_UNC,2025-07-04 05:57:05,2025-07-24 04:53:09
187,1706,2025-04-07 18:18:17,delivered,71.3,64.17,5.7,5.18,0,credit_card,USD,mobile,mobile,express,True,,,,,2025-04-07 18:18:17,2025-09-11 14:33:51
188,3859,2024-11-19 19:00:35,delivered,29.64,26.68,2.37,3.65,0,credit_card,USD,phone,desktop,express,False,,,instagram,campaign_NMe,2024-11-19 19:00:35,2024-11-22 02:29:52
189,4933,2024-04-20 13:37:57,delivered,54.72,49.25,4.38,1.41,0,bnpl,USD,store,mobile,overnight,False,,Rodriguezfurt,,,2024-04-20 13:37:57,2024-07-02 03:57:36
190,4058,2023-12-19 03:43:30,delivered,45.06,40.55,3.6,14.53,1.32,paypal,USD,mobile,mobile,express,False,,Riveraborough,instagram,,2023-12-19 03:43:30,2024-01-21 10:59:06
191,4545,2023-11-30 00:56:44,delivered,81.6,73.44,6.53,11.46,0,credit_card,USD,phone,tablet,express,False,PROMOdpJu,,,,2023-11-30 00:56:44,2024-03-09 07:11:43
192,98,2024-04-10 10:59:30,delivered,65.29,58.76,5.22,5.94,0,gift_card,USD,web,tablet,standard,True,,,,campaign_fyU,2024-04-10 10:59:30,2025-01-09 07:30:49
193,228,2024-11-05 16:20:58,returned,63.99,57.59,5.12,11.02,0,credit_card,USD,mobile,mobile,standard,False,,,google,campaign_qPP,2024-11-05 16:20:58,2024-12-04 00:59:18
194,773,2024-11-08 05:02:36,cancelled,51.05,45.94,4.08,13.01,0,bnpl,USD,web,mobile,pickup,False,,,direct,,2024-11-08 05:02:36,2025-05-05 01:16:24
195,3707,2023-10-22 10:07:57,delivered,47.61,42.85,3.81,0.27,1.4,credit_card,USD,mobile,tablet,express,False,,,direct,campaign_VLI,2023-10-22 10:07:57,2024-01-17 09:03:04
196,938,2024-03-18 10:56:44,delivered,71.39,64.25,5.71,14.69,1.28,bnpl,USD,store,tablet,standard,False,,,direct,,2024-03-18 10:56:44,2025-06-10 22:59:49
197,1615,2024-12-25 21:57:01,delivered,38.56,34.7,3.08,3.85,0,paypal,USD,phone,tablet,pickup,False,,,facebook,,2024-12-25 21:57:01,2025-03-19 19:37:45
198,4587,2024-11-06 08:52:16,delivered,79.29,71.36,6.34,14.71,0,bnpl,USD,store,desktop,express,False,,,,campaign_CYF,2024-11-06 08:52:16,2024-12-18 02:01:42
199,811,2023-10-25 04:50:13,delivered,71.51,64.36,5.72,5.55,9.19,paypal,USD,phone,mobile,express,False,,,email,,2023-10-25 04:50:13,2025-03-16 17:52:11
200,3769,2024-05-03 16:43:54,delivered,68.07,61.26,5.45,12.75,2.39,bnpl,USD,store,tablet,pickup,False,,,,,2024-05-03 16:43:54,2025-04-13 23:34:41
201,2824,2025-09-05 23:28:23,delivered,43.16,38.84,3.45,10.76,0,credit_card,USD,phone,desktop,standard,False,PROMOjBUU,,,campaign_SEF,2025-09-05 23:28:23,2025-09-12 12:56:46
202,1616,2024-11-15 20:02:44,delivered,85.02,76.52,6.8,6.87,9.9,credit_card,USD,mobile,tablet,overnight,False,,Donaldside,,campaign_wKG,2024-11-15 20:02:44,2025-07-31 03:11:09
203,4313,2024-12-14 04:46:12,delivered,62.23,56.01,4.98,6.74,0,bnpl,USD,store,mobile,overnight,False,,,facebook,campaign_FvU,2024-12-14 04:46:12,2025-07-27 00:52:38
204,1657,2024-08-11 20:41:09,delivered,37.27,33.55,2.98,7.99,4.53,credit_card,USD,web,tablet,express,True,,South Erikaland,facebook,campaign_foG,2024-08-11 20:41:09,2025-01-08 14:44:59
205,537,2024-06-23 22:58:50,delivered,53.47,48.12,4.28,13.01,8.16,bnpl,USD,mobile,tablet,express,True,PROMOGKEO,,,campaign_AFQ,2024-06-23 22:58:50,2025-01-31 13:02:49
206,302,2024-12-27 15:27:04,delivered,46.88,42.19,3.75,11.33,5.54,credit_card,USD,web,tablet,pickup,True,,,,,2024-12-27 15:27:04,2025-08-18 04:53:55
207,3672,2024-09-22 14:25:31,returned,39.29,35.37,3.14,14.02,0,gift_card,USD,store,desktop,standard,False,,,,,2024-09-22 14:25:31,2024-12-09 15:58:27
208,675,2024-02-29 19:41:58,delivered,69.38,62.44,5.55,3.47,0,paypal,USD,phone,tablet,pickup,False,,,,,2024-02-29 19:41:58,2025-08-24 05:34:55
209,974,2024-03-10 04:35:31,delivered,69.57,62.61,5.57,2.6,0,gift_card,USD,phone,mobile,overnight,False,,,facebook,,2024-03-10 04:35:31,2024-04-23 02:40:09
210,654,2024-05-21 04:57:13,delivered,73.05,65.75,5.84,14.85,0,paypal,USD,web,tablet,pickup,False,,,,,2024-05-21 04:57:13,2025-01-06 23:53:05
211,2559,2024-05-05 14:32:05,delivered,66.6,59.94,5.33,7.57,0,credit_card,USD,web,tablet,standard,False,,,,campaign_tbc,2024-05-05 14:32:05,2025-02-17 16:15:36
212,4932,2024-07-02 17:15:37,delivered,73.56,66.2,5.88,2.15,13.42,credit_card,USD,mobile,mobile,overnight,True,,,email,,2024-07-02 17:15:37,2024-11-24 12:06:27
213,2622,2023-10-11 03:27:55,returned,20,18.0,1.6,4.85,0,paypal,USD,mobile,tablet,pickup,False,,,direct,campaign_zRd,2023-10-11 03:27:55,2024-04-20 18:16:12
214,2941,2025-08-03 03:22:05,delivered,66.02,59.42,5.28,3.4,0,credit_card,USD,phone,desktop,standard,False,,,,,2025-08-03 03:22:05,2025-09-25 11:55:24
215,2888,2024-11-12 21:09:06,delivered,65.85,59.27,5.27,10.05,6.44,credit_card,USD,mobile,desktop,express,False,,,facebook,,2024-11-12 21:09:06,2025-05-06 08:58:08
216,4161,2023-12-28 17:51:34,delivered,76.86,69.18,6.15,10.83,4.9,paypal,USD,phone,tablet,overnight,False,PROMOzpEA,,,,2023-12-28 17:51:34,2024-04-13 07:58:47
217,2729,2024-05-29 20:37:25,cancelled,71.86,64.67,5.75,9.49,0,gift_card,USD,mobile,mobile,standard,True,PROMOSQPv,,instagram,campaign_sby,2024-05-29 20:37:25,2025-02-24 08:12:08
218,2034,2024-02-17 04:27:39,delivered,62.54,56.29,5.0,1.09,0,gift_card,USD,web,tablet,pickup,True,,,direct,,2024-02-17 04:27:39,2024-08-18 09:02:19
219,849,2024-03-27 08:59:55,delivered,52.13,46.92,4.17,8.73,0,credit_card,USD,store,tablet,pickup,False,PROMOJSZX,,,,2024-03-27 08:59:55,2025-09-12 17:20:14
220,2961,2023-12-15 16:17:42,delivered,71.42,64.28,5.71,5.32,0,credit_card,USD,store,mobile,standard,True,,,instagram,,2023-12-15 16:17:42,2024-06-15 09:11:32
221,3172,2025-02-16 07:55:26,delivered,33.43,30.09,2.67,11.43,0,bnpl,USD,phone,tablet,express,False,,,,,2025-02-16 07:55:26,2025-06-28 18:13:12
222,4351,2024-12-27 23:12:06,returned,49.45,44.5,3.96,12.99,0,paypal,USD,phone,mobile,pickup,False,,,,,2024-12-27 23:12:06,2025-08-06 00:14:17
223,651,2023-10-27 06:14:44,delivered,31.71,28.54,2.54,11.0,0,credit_card,USD,web,mobile,pickup,False,,,,,2023-10-27 06:14:44,2024-01-31 06:53:21
224,3773,2023-11-22 15:44:24,delivered,54.41,48.97,4.35,12.49,0,gift_card,USD,phone,desktop,overnight,True,,,direct,,2023-11-22 15:44:24,2025-02-12 02:44:46
225,3220,2025-01-06 15:47:33,delivered,68.99,62.09,5.52,7.34,0,credit_card,USD,mobile,mobile,overnight,False,,,,,2025-01-06 15:47:33,2025-02-07 19:43:33
226,2672,2025-04-16 22:21:58,delivered,47.09,42.38,3.77,2.8,0,credit_card,USD,phone,tablet,pickup,False,,,facebook,campaign_xkH,2025-04-16 22:21:58,2025-09-21 12:18:55
227,2477,2025-07-07 17:45:56,delivered,61.19,55.07,4.9,12.36,9.08,paypal,USD,phone,tablet,standard,False,,,email,campaign_BVD,2025-07-07 17:45:56,2025-09-16 22:14:33
228,1888,2025-08-19 11:56:10,delivered,45.73,41.16,3.66,1.43,0,paypal,USD,phone,desktop,overnight,False,,,,campaign_EiM,2025-08-19 11:56:10,2025-09-18 11:49:48
229,4395,2023-11-01 00:28:56,delivered,32.41,29.16,2.59,0.93,1.35,credit_card,USD,web,mobile,standard,False,PROMOXynW,,direct,campaign_Jxm,2023-11-01 00:28:56,2024-05-19 17:52:13
230,3636,2025-08-01 07:57:33,delivered,41.03,36.92,3.28,9.19,0,credit_card,USD,mobile,desktop,express,False,,,,campaign_RhH,2025-08-01 07:57:33,2025-08-07 12:16:57
231,3370,2024-11-20 23:40:21,delivered,70.8,63.72,5.66,0.62,12.74,credit_card,USD,web,desktop,overnight,True,,,email,,2024-11-20 23:40:21,2025-03-20 07:46:50
232,1916,2024-10-14 02:27:18,delivered,67.81,61.03,5.43,12.42,4.97,credit_card,USD,web,mobile,standard,False,PROMOhesb,,,campaign_dwQ,2024-10-14 02:27:18,2024-12-25 01:10:39
233,962,2024-08-06 21:42:06,delivered,46.19,41.57,3.7,11.14,4.4,bnpl,USD,mobile,tablet,standard,False,,,google,,2024-08-06 21:42:06,2025-04-17 02:05:42
234,2454,2025-09-21 14:31:18,delivered,82.74,74.47,6.62,1.16,0,credit_card,USD,store,tablet,standard,False,,,facebook,campaign_vOY,2025-09-21 14:31:18,2025-09-22 19:56:39
235,1479,2025-02-14 01:25:12,returned,60.58,54.53,4.85,3.0,0,credit_card,USD,phone,desktop,standard,True,PROMOKSVa,Estradaview,email,,2025-02-14 01:25:12,2025-07-12 11:33:58
236,1749,2024-03-25 12:29:43,returned,52.66,47.39,4.21,4.03,0,credit_card,USD,store,tablet,overnight,False,,Jameshaven,facebook,campaign_ZqK,2024-03-25 12:29:43,2024-12-13 08:11:40
237,90,2025-07-30 10:30:14,delivered,80.5,72.45,6.44,14.99,14.84,credit_card,USD,store,mobile,standard,True,,,facebook,campaign_mJh,2025-07-30 10:30:14,2025-09-21 20:51:08
238,4181,2024-02-25 07:09:46,delivered,64.7,58.23,5.18,11.76,0,paypal,USD,web,mobile,overnight,True,,,google,campaign_vlO,2024-02-25 07:09:46,2024-08-22 11:11:06
239,269,2025-07-06 22:55:35,delivered,73.63,66.27,5.89,12.02,6.25,paypal,USD,web,desktop,pickup,False,,,google,,2025-07-06 22:55:35,2025-08-22 18:36:45
240,4290,2025-09-03 04:59:25,delivered,71.94,64.74,5.75,7.41,13.29,credit_card,USD,phone,desktop,express,False,,,,campaign_Zql,2025-09-03 04:59:25,2025-09-10 15:06:35
241,3433,2024-12-18 13:11:01,delivered,61.04,54.93,4.88,5.7,0,credit_card,USD,phone,desktop,standard,True,PROMOVKLb,,,,2024-12-18 13:11:01,2025-08-02 17:36:20
242,3742,2025-06-08 14:25:05,delivered,47.74,42.96,3.82,6.9,0.54,paypal,USD,phone,tablet,overnight,False,,,email,campaign_uVf,2025-06-08 14:25:05,2025-06-27 15:27:26
243,2290,2025-05-15 06:34:59,delivered,65.43,58.89,5.23,10.86,0,credit_card,USD,phone,tablet,pickup,False,,,email,,2025-05-15 06:34:59,2025-06-03 12:12:40
244,2487,2024-09-10 02:05:47,delivered,41.66,37.5,3.33,1.24,0,paypal,USD,web,desktop,overnight,False,,,direct,,2024-09-10 02:05:47,2025-03-14 10:16:34
245,4297,2025-02-20 03:43:56,delivered,68.98,62.08,5.52,8.87,0,credit_card,USD,mobile,mobile,overnight,False,,Port Martin,,,2025-02-20 03:43:56,2025-08-22 05:53:20
246,4536,2025-06-02 14:56:22,delivered,71.08,63.97,5.69,10.43,0,credit_card,USD,mobile,desktop,pickup,False,,,,,2025-06-02 14:56:22,2025-09-08 14:39:10
247,3184,2024-06-09 01:25:09,delivered,66.63,59.97,5.33,7.19,0,credit_card,USD,store,tablet,express,False,,,,,2024-06-09 01:25:09,2024-10-08 04:27:55
248,1101,2024-04-15 22:29:18,delivered,33.16,29.85,2.65,13.01,0,bnpl,USD,web,tablet,overnight,False,,Toniton,facebook,,2024-04-15 22:29:18,2024-12-31 17:41:42
249,1375,2025-02-11 20:07:03,delivered,26.57,23.92,2.13,14.77,0,credit_card,USD,store,mobile,express,False,PROMOnMWU,East Eric,email,,2025-02-11 20:07:03,2025-07-20 18:24:57
250,1110,2023-10-22 08:43:38,delivered,65.64,59.07,5.25,4.9,0,paypal,USD,phone,desktop,overnight,False,PROMOhrOk,,google,,2023-10-22 08:43:38,2025-04-26 09:10:43
251,471,2023-10-10 23:36:54,delivered,55.6,50.04,4.45,8.94,8.45,credit_card,USD,mobile,desktop,standard,False,,,instagram,campaign_eWY,2023-10-10 23:36:54,2024-06-03 12:01:21
252,2770,2024-10-23 12:56:48,delivered,54.01,48.61,4.32,4.16,6.41,paypal,USD,phone,mobile,pickup,False,,,instagram,,2024-10-23 12:56:48,2025-07-09 23:10:04
253,347,2023-10-11 12:18:23,delivered,60.33,54.3,4.83,1.12,0,credit_card,USD,mobile,tablet,pickup,False,,,,campaign_NCN,2023-10-11 12:18:23,2024-11-06 02:51:31
254,3746,2025-04-10 01:33:31,delivered,29.34,26.4,2.35,3.05,0,credit_card,USD,phone,tablet,overnight,True,,,,campaign_hKh,2025-04-10 01:33:31,2025-06-30 09:33:57
255,160,2024-03-29 21:05:39,delivered,80.14,72.13,6.41,8.11,0,bnpl,USD,phone,mobile,overnight,True,,,,,2024-03-29 21:05:39,2025-09-05 23:33:12
256,3660,2023-10-30 03:51:22,delivered,56.54,50.89,4.52,7.33,0,paypal,USD,store,tablet,express,False,,,,campaign_pgT,2023-10-30 03:51:22,2024-12-31 06:15:21
257,4714,2024-09-14 14:39:44,delivered,62.55,56.29,5.0,4.04,0,paypal,USD,phone,tablet,standard,False,,,google,,2024-09-14 14:39:44,2025-01-26 09:58:59
258,1804,2024-03-05 19:30:09,delivered,63.01,56.71,5.04,12.69,0,credit_card,USD,phone,desktop,express,True,,,facebook,campaign_fll,2024-03-05 19:30:09,2024-10-18 23:12:37
259,1248,2024-02-04 10:36:02,delivered,66.92,60.23,5.35,6.8,0,credit_card,USD,web,desktop,pickup,True,,Sandrabury,,,2024-02-04 10:36:02,2025-02-05 04:51:45
260,1513,2025-01-25 15:56:09,delivered,52.27,47.04,4.18,3.28,0,credit_card,USD,web,tablet,standard,False,,,,,2025-01-25 15:56:09,2025-04-18 04:13:36
261,396,2025-03-11 11:51:06,delivered,60.49,54.44,4.84,4.94,0,paypal,USD,web,mobile,express,False,,,email,campaign_Koy,2025-03-11 11:51:06,2025-06-18 16:18:45
262,1323,2024-11-30 04:50:05,delivered,83.03,74.73,6.64,1.12,0,paypal,USD,mobile,desktop,overnight,False,PROMOFBDr,,google,campaign_zhB,2024-11-30 04:50:05,2025-02-18 17:53:05
263,868,2025-04-30 20:55:03,delivered,56.78,51.1,4.54,8.0,0,credit_card,USD,mobile,mobile,overnight,False,,,,,2025-04-30 20:55:03,2025-07-26 06:17:51
264,1783,2023-12-06 05:58:12,delivered,72.99,65.69,5.84,0.71,0,credit_card,USD,phone,mobile,express,False,,,,campaign_YiG,2023-12-06 05:58:12,2024-03-11 09:20:14
265,4036,2025-06-02 23:34:27,delivered,81.14,73.03,6.49,7.13,0,credit_card,USD,mobile,tablet,pickup,False,,,email,campaign_tVR,2025-06-02 23:34:27,2025-08-26 15:27:28
266,3045,2024-09-26 13:30:16,delivered,60.29,54.26,4.82,4.61,0,credit_card,USD,web,mobile,pickup,False,,,direct,campaign_flJ,2024-09-26 13:30:16,2025-08-15 12:43:08
267,2027,2024-02-20 20:03:26,delivered,70.44,63.4,5.64,3.03,0,bnpl,USD,store,tablet,standard,True,,,direct,,2024-02-20 20:03:26,2025-07-04 01:33:03
268,3609,2024-02-29 21:40:32,delivered,82.07,73.86,6.57,10.71,0,gift_card,USD,phone,mobile,standard,True,,,email,,2024-02-29 21:40:32,2024-03-24 05:23:13
269,3544,2024-10-28 02:22:37,delivered,73.61,66.25,5.89,5.05,4.77,credit_card,USD,store,tablet,overnight,True,PROMOfaXU,,facebook,,2024-10-28 02:22:37,2024-11-16 04:53:31
270,4544,2024-08-25 16:36:21,delivered,76.35,68.72,6.11,2.77,0,paypal,USD,mobile,tablet,express,False,,,email,campaign_DtU,2024-08-25 16:36:21,2024-11-01 08:24:11
271,3403,2023-10-12 10:23:55,delivered,87.0,78.3,6.96,8.03,0,credit_card,USD,phone,desktop,pickup,False,,Donnabury,instagram,,2023-10-12 10:23:55,2024-04-22 06:47:51
272,4244,2023-10-18 21:35:36,delivered,51.76,46.58,4.14,5.1,0,paypal,USD,web,desktop,overnight,True,PROMOmgcL,,instagram,,2023-10-18 21:35:36,2024-07-18 16:24:46
273,4134,2025-06-23 16:15:25,delivered,45.57,41.02,3.65,7.19,0,credit_card,USD,phone,tablet,pickup,True,,,direct,,2025-06-23 16:15:25,2025-09-01 19:01:02
274,3320,2024-03-23 15:39:40,delivered,66.52,59.87,5.32,4.63,1.5,credit_card,USD,mobile,mobile,pickup,False,,,,,2024-03-23 15:39:40,2025-08-30 05:15:37
275,884,2025-02-25 07:31:00,delivered,67.82,61.04,5.43,5.82,7.98,credit_card,USD,store,desktop,standard,False,,,google,campaign_FpT,2025-02-25 07:31:00,2025-06-28 15:32:25
276,2529,2024-11-23 10:10:51,returned,77.28,69.55,6.18,13.45,0,credit_card,USD,store,mobile,pickup,False,PROMOYakR,,google,campaign_Rcp,2024-11-23 10:10:51,2025-05-28 20:38:59
277,1905,2024-04-14 16:40:58,delivered,42.35,38.11,3.39,5.7,6.63,credit_card,USD,phone,tablet,express,False,,,,,2024-04-14 16:40:58,2024-12-17 18:35:49
278,2164,2023-12-15 03:39:51,delivered,69.44,62.49,5.55,11.71,0,paypal,USD,web,desktop,pickup,False,PROMOCbII,,direct,campaign_ZyI,2023-12-15 03:39:51,2024-02-13 13:38:27
