order_item_id,order_id,product_id,sku,size,color,quantity,unit_price,total_price,final_price,discount_applied,gift_wrap,personalization
329,129,P000174,SKU000174V771,XXL,Blue,1,17.12,17.12,17.12,0,False,
330,129,P000199,SKU000199V879,M,Beige,1,17.12,17.12,17.12,0,False,
331,129,P000429,SKU000429V1937,L,Gray,1,17.12,17.12,17.12,0,False,
332,129,P000659,SKU000659V2944,XXL,Navy,2,8.56,17.12,17.12,0,False,
333,130,P000697,SKU000697V3122,XS,Navy,1,82.71,82.71,82.71,0,False,
334,131,P000620,SKU000620V2774,S,Navy,1,47.57,47.57,47.57,2.29,False,
335,132,P000637,SKU000637V2847,L,Black,1,48.67,48.67,48.67,0,False,
336,133,P000322,SKU000322V1446,L,White,1,25.02,25.02,25.02,0,False,
337,133,P000524,SKU000524V2341,XS,Black,1,25.02,25.02,25.02,0,False,Contain region reveal form.
338,133,P000150,SKU000150V662,XS,Brown,1,25.02,25.02,25.02,0,False,
339,134,P000481,SKU000481V2143,XL,Black,1,78.98,78.98,78.98,0,False,
340,135,P000266,SKU000266V1190,M,Black,1,12.07,12.07,12.07,0,False,
341,135,P000228,SKU000228V1023,L,Gray,1,12.07,12.07,12.07,0,False,
342,135,P000443,SKU000443V1992,XS,Beige,1,12.07,12.07,12.07,0,False,
343,135,P000205,SKU000205V911,S,Pink,1,12.07,12.07,12.07,0,False,
344,136,P000549,SKU000549V2452,XXL,Black,1,52.68,52.68,52.68,0,False,
345,137,P000620,SKU000620V2774,S,Navy,1,12.9,12.9,12.9,0,False,
346,137,P000570,SKU000570V2543,L,Pink,1,12.9,12.9,12.9,0,False,
347,137,P000327,SKU000327V1468,XL,Pink,1,12.9,12.9,12.9,0,False,
348,137,P000509,SKU000509V2276,S,Red,1,12.9,12.9,12.9,0.35,False,
349,138,P000290,SKU000290V1305,L,Pink,1,28.68,28.68,28.68,0,False,
350,138,P000126,SKU000126V564,L,Blue,1,28.68,28.68,28.68,0,False,
351,139,P000420,SKU000420V1897,XL,White,1,14.95,14.95,14.95,0,False,
352,139,P000373,SKU000373V1675,XS,Gray,1,14.95,14.95,14.95,0,False,
353,139,P000700,SKU000700V3130,S,Blue,1,14.95,14.95,14.95,1.03,False,
354,139,P000320,SKU000320V1436,XL,Pink,1,14.95,14.95,14.95,0,False,
355,140,P000696,SKU000696V3113,L,Beige,1,17.09,17.09,17.09,0,False,
356,140,P000532,SKU000532V2380,XXL,Pink,1,17.09,17.09,17.09,0,False,
357,140,P000233,SKU000233V1040,M,Black,1,17.09,17.09,17.09,0,False,
358,141,P000093,SKU000093V426,S,White,1,11.35,11.35,11.35,0.75,False,
359,141,P000417,SKU000417V1883,XS,Red,1,11.35,11.35,11.35,0,False,
360,141,P000632,SKU000632V2824,S,White,1,11.35,11.35,11.35,0,False,
361,141,P000088,SKU000088V405,S,Beige,1,11.35,11.35,11.35,0,False,
362,142,P000391,SKU000391V1766,XS,Navy,1,16.75,16.75,16.75,0,False,
363,142,P000529,SKU000529V2365,L,White,1,16.75,16.75,16.75,1.54,False,
364,142,P000481,SKU000481V2142,M,Navy,1,16.75,16.75,16.75,0,True,
365,142,P000084,SKU000084V385,S,Navy,1,16.75,16.75,16.75,0,False,
366,143,P000168,SKU000168V748,M,Navy,1,17.39,17.39,17.39,0,False,
367,143,P000294,SKU000294V1322,S,Green,1,17.39,17.39,17.39,0,False,
368,143,P000624,SKU000624V2788,L,Black,1,17.39,17.39,17.39,0.43,False,
369,144,P000650,SKU000650V2906,XL,Red,1,12.2,12.2,12.2,0,False,
370,144,P000228,SKU000228V1023,L,Gray,2,6.1,12.2,12.2,0.11,False,
371,144,P000212,SKU000212V940,XXL,White,1,12.2,12.2,12.2,0,False,
372,144,P000324,SKU000324V1451,M,Black,1,12.2,12.2,12.2,0,False,
373,145,P000245,SKU000245V1103,XS,Green,1,28.69,28.69,28.69,1.19,False,
374,145,P000470,SKU000470V2097,S,Blue,1,28.69,28.69,28.69,1.26,False,
375,146,P000295,SKU000295V1325,S,Pink,1,20.65,20.65,20.65,0,False,
376,146,P000336,SKU000336V1510,XXL,Black,1,20.65,20.65,20.65,0,False,
377,147,P000511,SKU000511V2283,XS,Brown,1,18.26,18.26,18.26,0,False,
378,147,P000432,SKU000432V1951,L,Brown,1,18.26,18.26,18.26,0,False,
379,147,P000503,SKU000503V2244,XS,Brown,1,18.26,18.26,18.26,1.53,False,
380,148,P000018,SKU000018V086,XXL,Green,1,8.74,8.74,8.74,0,False,
381,148,P000634,SKU000634V2833,XXL,Brown,1,8.74,8.74,8.74,0,True,
382,148,P000349,SKU000349V1572,M,Gray,1,8.74,8.74,8.74,0.62,False,
383,149,P000461,SKU000461V2062,S,Blue,1,18.88,18.88,18.88,0,True,
384,149,P000574,SKU000574V2562,S,Blue,1,18.88,18.88,18.88,0,False,
385,149,P000239,SKU000239V1077,XS,Beige,1,18.88,18.88,18.88,0,False,
386,150,P000462,SKU000462V2068,S,Blue,1,25.3,25.3,25.3,0,False,
387,150,P000113,SKU000113V513,XL,Black,1,25.3,25.3,25.3,0,False,
388,151,P000224,SKU000224V999,M,Pink,1,19.88,19.88,19.88,1.92,False,
389,151,P000590,SKU000590V2636,S,Gray,1,19.88,19.88,19.88,0,False,
390,151,P000071,SKU000071V326,L,Pink,1,19.88,19.88,19.88,1.19,False,
391,152,P000120,SKU000120V538,XS,Green,1,66.19,66.19,66.19,0,False,
392,153,P000264,SKU000264V1180,XXL,Red,1,20.18,20.18,20.18,0,False,
393,153,P000053,SKU000053V244,L,Blue,1,20.18,20.18,20.18,0,False,
394,153,P000172,SKU000172V763,XL,Blue,1,20.18,20.18,20.18,0,False,
395,153,P000119,SKU000119V536,XS,Gray,1,20.18,20.18,20.18,0,False,
396,154,P000471,SKU000471V2102,XS,Pink,1,22.8,22.8,22.8,1.07,False,
397,154,P000222,SKU000222V984,S,Blue,1,22.8,22.8,22.8,0,False,
398,154,P000614,SKU000614V2745,L,Red,1,22.8,22.8,22.8,1.0,False,
399,155,P000432,SKU000432V1951,L,Brown,1,12.1,12.1,12.1,0,True,
400,155,P000412,SKU000412V1860,XS,Black,1,12.1,12.1,12.1,0.87,False,
401,155,P000423,SKU000423V1912,XXL,Blue,1,12.1,12.1,12.1,0,False,
402,156,P000156,SKU000156V687,XS,Red,1,15.77,15.77,15.77,0.52,False,
403,156,P000144,SKU000144V635,XL,Black,1,15.77,15.77,15.77,0,False,
404,156,P000487,SKU000487V2170,L,Pink,1,15.77,15.77,15.77,0,False,
405,156,P000142,SKU000142V628,XL,Gray,1,15.77,15.77,15.77,0,False,
406,157,P000463,SKU000463V2071,XS,Blue,1,32.8,32.8,32.8,2.21,False,
407,157,P000669,SKU000669V2987,S,Blue,1,32.8,32.8,32.8,1.51,False,
408,158,P000025,SKU000025V120,XXL,Brown,1,15.63,15.63,15.63,0,False,
409,158,P000318,SKU000318V1428,XXL,White,1,15.63,15.63,15.63,0,False,
410,158,P000260,SKU000260V1166,M,Green,1,15.63,15.63,15.63,1.49,False,Protect there president.
411,158,P000022,SKU000022V105,L,Green,1,15.63,15.63,15.63,0,False,
412,159,P000512,SKU000512V2288,XXL,Green,1,32.12,32.12,32.12,0,False,
413,159,P000213,SKU000213V947,XS,White,2,16.06,32.12,32.12,0,False,
414,160,P000257,SKU000257V1153,XXL,Navy,1,16.38,16.38,16.38,0,False,
415,160,P000036,SKU000036V169,XXL,Pink,1,16.38,16.38,16.38,0,False,
416,160,P000067,SKU000067V308,XL,Beige,1,16.38,16.38,16.38,0,False,
417,161,P000054,SKU000054V248,XL,Blue,1,14.74,14.74,14.74,0,False,
418,161,P000013,SKU000013V057,M,Red,1,14.74,14.74,14.74,1.1,False,
419,161,P000003,SKU000003V013,XL,Brown,1,14.74,14.74,14.74,0,True,
420,162,P000049,SKU000049V222,L,Blue,1,11.33,11.33,11.33,0,False,
421,162,P000475,SKU000475V2117,L,Blue,1,11.33,11.33,11.33,0,False,
422,162,P000542,SKU000542V2429,XL,Blue,1,11.33,11.33,11.33,0,False,
423,162,P000149,SKU000149V658,L,White,1,11.33,11.33,11.33,0,False,
424,163,P000545,SKU000545V2437,M,Brown,1,15.57,15.57,15.57,0,False,
425,163,P000434,SKU000434V1958,XXL,Red,2,7.79,15.58,15.58,0,False,
426,163,P000313,SKU000313V1406,S,Red,1,15.57,15.57,15.57,0,False,
427,164,P000585,SKU000585V2609,M,Green,1,30.79,30.79,30.79,2.48,False,
428,164,P000533,SKU000533V2382,M,Black,1,30.79,30.79,30.79,0,False,
429,165,P000512,SKU000512V2287,XL,Black,1,24.4,24.4,24.4,0,False,
430,165,P000630,SKU000630V2817,S,Red,1,24.4,24.4,24.4,0,False,
431,166,P000516,SKU000516V2304,XS,Navy,1,16.57,16.57,16.57,0.56,False,
432,166,P000312,SKU000312V1404,XS,Brown,1,16.57,16.57,16.57,0,False,
433,166,P000551,SKU000551V2461,XL,Beige,1,16.57,16.57,16.57,0,False,
434,166,P000121,SKU000121V543,XXL,Blue,1,16.57,16.57,16.57,0,False,
435,167,P000364,SKU000364V1639,S,Gray,1,9.81,9.81,9.81,0,False,
436,167,P000108,SKU000108V494,L,Brown,1,9.81,9.81,9.81,0.53,False,
437,167,P000202,SKU000202V893,S,Gray,1,9.81,9.81,9.81,0,False,
438,168,P000205,SKU000205V912,S,White,1,14.72,14.72,14.72,0,False,
439,168,P000303,SKU000303V1363,S,White,1,14.72,14.72,14.72,0,False,
440,168,P000402,SKU000402V1810,XS,Black,1,14.72,14.72,14.72,1.45,False,
441,169,P000289,SKU000289V1301,XS,Green,2,5.79,11.58,11.58,0.39,False,
442,169,P000077,SKU000077V350,XXL,Navy,1,11.58,11.58,11.58,0,False,
443,169,P000606,SKU000606V2704,S,Beige,1,11.58,11.58,11.58,0,False,
444,169,P000148,SKU000148V653,M,Navy,1,11.58,11.58,11.58,0,False,
445,170,P000377,SKU000377V1693,S,White,1,63.89,63.89,63.89,0,False,
446,171,P000194,SKU000194V853,L,Navy,1,18.84,18.84,18.84,1.58,False,
447,171,P000051,SKU000051V235,M,Gray,1,18.84,18.84,18.84,0,False,
448,171,P000160,SKU000160V706,M,White,1,18.84,18.84,18.84,0,False,
449,171,P000127,SKU000127V565,XS,Brown,1,18.84,18.84,18.84,0,False,
450,172,P000627,SKU000627V2805,S,Pink,1,18.41,18.41,18.41,0,False,
451,172,P000342,SKU000342V1540,S,Gray,1,18.41,18.41,18.41,1.67,False,
452,172,P000562,SKU000562V2512,XXL,Red,1,18.41,18.41,18.41,0,False,
453,172,P000280,SKU000280V1255,XL,Pink,1,18.41,18.41,18.41,0,False,
454,173,P000016,SKU000016V072,M,Brown,1,16.71,16.71,16.71,0,False,
455,173,P000166,SKU000166V739,M,Pink,1,16.71,16.71,16.71,1.32,False,
456,173,P000258,SKU000258V1160,XS,Navy,1,16.71,16.71,16.71,0,False,
457,174,P000307,SKU000307V1379,XL,Blue,1,75.61,75.61,75.61,0,False,
458,175,P000387,SKU000387V1744,XS,Brown,1,20.0,20.0,20.0,0,False,
459,176,P000242,SKU000242V1088,XXL,Blue,1,18.13,18.13,18.13,0.73,False,
460,176,P000336,SKU000336V1507,XXL,Blue,1,18.13,18.13,18.13,0,False,
461,176,P000313,SKU000313V1407,XL,Brown,1,18.13,18.13,18.13,0,False,
462,176,P000281,SKU000281V1258,XL,Brown,1,18.13,18.13,18.13,0,False,
463,177,P000627,SKU000627V2805,S,Pink,1,30.47,30.47,30.47,0,False,
464,177,P000298,SKU000298V1339,XL,Black,1,30.47,30.47,30.47,0,False,
465,178,P000023,SKU000023V109,XXL,Green,1,16.27,16.27,16.27,0,False,
466,178,P000562,SKU000562V2513,XL,Green,1,16.27,16.27,16.27,1.08,False,
467,178,P000375,SKU000375V1684,M,Gray,1,16.27,16.27,16.27,0,False,
468,178,P000173,SKU000173V766,XL,Blue,1,16.27,16.27,16.27,0,False,
469,179,P000244,SKU000244V1095,XL,Beige,2,31.07,62.14,62.14,4.83,False,
470,180,P000464,SKU000464V2075,XXL,White,1,47.8,47.8,47.8,1.21,False,
471,181,P000111,SKU000111V504,M,Blue,2,5.91,11.82,11.82,0,False,
472,181,P000630,SKU000630V2816,XS,Beige,1,11.81,11.81,11.81,0,False,
473,181,P000459,SKU000459V2055,XXL,Pink,2,5.91,11.82,11.82,0,False,
474,181,P000068,SKU000068V311,M,Brown,1,11.81,11.81,11.81,0,False,
475,182,P000066,SKU000066V301,S,Green,1,15.57,15.57,15.57,0,False,
476,182,P000590,SKU000590V2637,XXL,Red,1,15.57,15.57,15.57,0,False,
477,182,P000341,SKU000341V1534,S,Blue,1,15.57,15.57,15.57,0,False,
478,182,P000279,SKU000279V1253,XS,Blue,1,15.57,15.57,15.57,0,False,
479,183,P000380,SKU000380V1706,XL,Green,1,35.63,35.63,35.63,0.52,False,
480,183,P000070,SKU000070V319,XS,Pink,1,35.63,35.63,35.63,0,True,
481,184,P000506,SKU000506V2259,L,Blue,1,29.6,29.6,29.6,2.07,False,
482,184,P000092,SKU000092V421,S,White,1,29.6,29.6,29.6,1.12,False,
483,185,P000279,SKU000279V1254,L,Gray,1,31.95,31.95,31.95,0,False,
484,185,P000618,SKU000618V2765,L,Black,1,31.95,31.95,31.95,0,False,
485,186,P000219,SKU000219V973,L,Red,1,39.88,39.88,39.88,0,False,
486,186,P000166,SKU000166V735,S,Pink,1,39.88,39.88,39.88,0,False,
487,187,P000591,SKU000591V2644,XS,White,1,71.3,71.3,71.3,0,False,
488,188,P000430,SKU000430V1941,S,White,1,9.88,9.88,9.88,0,False,
489,188,P000311,SKU000311V1401,M,Blue,1,9.88,9.88,9.88,0,False,
490,188,P000150,SKU000150V662,XS,Brown,1,9.88,9.88,9.88,0,False,
491,189,P000481,SKU000481V2142,M,Navy,1,27.36,27.36,27.36,0,False,
492,189,P000495,SKU000495V2210,XL,Black,1,27.36,27.36,27.36,0,False,
493,190,P000508,SKU000508V2268,XL,Gray,1,22.53,22.53,22.53,0,False,
494,190,P000300,SKU000300V1350,XS,Pink,1,22.53,22.53,22.53,0,False,
495,191,P000388,SKU000388V1751,XL,Pink,1,81.6,81.6,81.6,0,False,
496,192,P000521,SKU000521V2326,XS,Gray,1,21.76,21.76,21.76,0,False,
497,192,P000060,SKU000060V278,XL,White,1,21.76,21.76,21.76,0,False,
498,192,P000646,SKU000646V2891,XXL,Red,1,21.76,21.76,21.76,2.02,False,
499,193,P000126,SKU000126V564,L,Blue,1,63.99,63.99,63.99,3.86,False,
500,194,P000696,SKU000696V3116,L,Red,1,51.05,51.05,51.05,0,False,
501,195,P000491,SKU000491V2187,M,Black,1,15.87,15.87,15.87,0,False,
502,195,P000095,SKU000095V435,XL,Gray,1,15.87,15.87,15.87,0,False,
503,195,P000123,SKU000123V548,XS,Brown,1,15.87,15.87,15.87,0,False,
504,196,P000444,SKU000444V1996,XXL,Gray,1,35.7,35.7,35.7,0,False,
505,196,P000158,SKU000158V697,XXL,Black,1,35.7,35.7,35.7,1.67,False,
506,197,P000597,SKU000597V2670,XL,Beige,1,38.56,38.56,38.56,0,False,
507,198,P000627,SKU000627V2804,XXL,Brown,1,26.43,26.43,26.43,0,False,
508,198,P000281,SKU000281V1260,XXL,Gray,1,26.43,26.43,26.43,0,False,
509,198,P000310,SKU000310V1396,XL,Blue,1,26.43,26.43,26.43,0,False,
510,199,P000426,SKU000426V1923,XL,White,1,17.88,17.88,17.88,0,False,
511,199,P000485,SKU000485V2160,L,Gray,1,17.88,17.88,17.88,0,False,
512,199,P000670,SKU000670V2990,S,Black,1,17.88,17.88,17.88,1.56,False,
513,199,P000482,SKU000482V2150,XS,Navy,1,17.88,17.88,17.88,0,False,
514,200,P000286,SKU000286V1289,M,Pink,1,34.03,34.03,34.03,0,False,
515,200,P000308,SKU000308V1382,XL,Green,1,34.03,34.03,34.03,0,False,
516,201,P000291,SKU000291V1307,XL,Gray,1,43.16,43.16,43.16,0,False,
517,202,P000050,SKU000050V229,XS,Brown,1,42.51,42.51,42.51,0,False,
518,202,P000620,SKU000620V2775,XS,Pink,1,42.51,42.51,42.51,0,False,
519,203,P000485,SKU000485V2160,L,Gray,1,15.56,15.56,15.56,0,False,
520,203,P000513,SKU000513V2293,XS,Red,1,15.56,15.56,15.56,0,True,
521,203,P000510,SKU000510V2277,M,Gray,1,15.56,15.56,15.56,0,False,
522,203,P000360,SKU000360V1621,XL,Navy,1,15.56,15.56,15.56,0.9,False,
523,204,P000518,SKU000518V2315,L,Black,1,9.32,9.32,9.32,0,False,
524,204,P000465,SKU000465V2080,L,Gray,1,9.32,9.32,9.32,0,False,
525,204,P000053,SKU000053V244,L,Blue,1,9.32,9.32,9.32,0,True,
526,204,P000334,SKU000334V1502,S,Green,1,9.32,9.32,9.32,0,False,
527,205,P000289,SKU000289V1301,XS,Green,1,53.47,53.47,53.47,0,False,
528,206,P000319,SKU000319V1429,M,Brown,1,46.88,46.88,46.88,1.88,False,
529,207,P000234,SKU000234V1049,XL,Brown,1,13.1,13.1,13.1,0,False,
530,207,P000403,SKU000403V1819,S,Blue,1,13.1,13.1,13.1,0,False,The collection.
531,207,P000021,SKU000021V099,XS,Gray,1,13.1,13.1,13.1,0.4,False,
532,208,P000291,SKU000291V1307,XL,Gray,1,23.13,23.13,23.13,0,False,
533,208,P000195,SKU000195V858,XXL,Beige,1,23.13,23.13,23.13,0,False,
534,208,P000093,SKU000093V422,S,White,1,23.13,23.13,23.13,0,False,
535,209,P000695,SKU000695V3107,XL,Black,1,17.39,17.39,17.39,0.37,False,
536,209,P000106,SKU000106V486,XXL,Pink,1,17.39,17.39,17.39,0,False,
537,209,P000317,SKU000317V1422,XL,Pink,1,17.39,17.39,17.39,0,False,
538,209,P000264,SKU000264V1183,XL,Blue,1,17.39,17.39,17.39,0,False,
539,210,P000294,SKU000294V1320,L,Beige,1,73.05,73.05,73.05,0,False,
540,211,P000596,SKU000596V2664,XS,Pink,1,22.2,22.2,22.2,0.92,False,
541,211,P000653,SKU000653V2919,XXL,Beige,1,22.2,22.2,22.2,0,False,
542,211,P000265,SKU000265V1185,S,Red,1,22.2,22.2,22.2,0.72,False,
543,212,P000251,SKU000251V1131,M,White,2,12.26,24.52,24.52,1.19,False,
544,212,P000255,SKU000255V1145,XXL,Black,1,24.52,24.52,24.52,1.57,False,
545,212,P000016,SKU000016V071,L,Gray,1,24.52,24.52,24.52,0.34,False,
546,213,P000672,SKU000672V2999,S,Green,2,5.0,10.0,10.0,0,False,
547,213,P000344,SKU000344V1548,L,Pink,1,10.0,10.0,10.0,0.85,False,
548,214,P000365,SKU000365V1643,L,Pink,2,11.0,22.0,22.0,2.14,False,
549,214,P000402,SKU000402V1810,XS,Black,1,22.01,22.01,22.01,0,False,
550,214,P000500,SKU000500V2227,L,Blue,1,22.01,22.01,22.01,0,False,
551,215,P000390,SKU000390V1760,M,Navy,1,32.92,32.92,32.92,2.98,False,
552,215,P000102,SKU000102V467,XXL,Navy,1,32.92,32.92,32.92,0,False,
553,216,P000226,SKU000226V1011,S,Red,1,38.43,38.43,38.43,0,False,
554,216,P000618,SKU000618V2766,XS,Brown,1,38.43,38.43,38.43,0,False,
555,217,P000584,SKU000584V2603,XS,Red,1,23.95,23.95,23.95,0,False,
556,217,P000433,SKU000433V1955,M,Green,1,23.95,23.95,23.95,0,False,
557,217,P000530,SKU000530V2370,M,Gray,1,23.95,23.95,23.95,0,False,
558,218,P000120,SKU000120V538,XS,Green,1,62.54,62.54,62.54,0,False,
559,219,P000567,SKU000567V2533,L,Beige,1,52.13,52.13,52.13,0,False,
560,220,P000327,SKU000327V1467,S,Red,1,71.42,71.42,71.42,0,False,
561,221,P000405,SKU000405V1824,S,Navy,1,33.43,33.43,33.43,0,False,
562,222,P000391,SKU000391V1766,XS,Navy,1,49.45,49.45,49.45,0,False,
563,223,P000247,SKU000247V1115,XL,Navy,1,31.71,31.71,31.71,0,False,
564,224,P000303,SKU000303V1365,XL,Red,1,54.41,54.41,54.41,0,False,
565,225,P000261,SKU000261V1168,XS,Pink,1,68.99,68.99,68.99,0,False,
566,226,P000002,SKU000002V006,S,Black,1,11.77,11.77,11.77,0,False,
567,226,P000583,SKU000583V2601,M,Black,1,11.77,11.77,11.77,0,False,
568,226,P000341,SKU000341V1534,S,Blue,1,11.77,11.77,11.77,0,False,
569,226,P000587,SKU000587V2619,XS,Green,1,11.77,11.77,11.77,0,False,
570,227,P000703,SKU000703V3143,XS,Green,1,61.19,61.19,61.19,3.38,False,
571,228,P000585,SKU000585V2610,S,Navy,1,45.73,45.73,45.73,0.35,False,
572,229,P000064,SKU000064V297,XL,Red,1,16.2,16.2,16.2,0,False,
573,229,P000407,SKU000407V1838,XS,Brown,1,16.2,16.2,16.2,0,False,
574,230,P000320,SKU000320V1436,XL,Pink,1,13.68,13.68,13.68,0.17,False,
575,230,P000165,SKU000165V734,S,Brown,2,6.84,13.68,13.68,0,False,
576,230,P000596,SKU000596V2663,L,Gray,1,13.68,13.68,13.68,0,False,
577,231,P000237,SKU000237V1066,M,Green,1,35.4,35.4,35.4,0,False,
578,231,P000682,SKU000682V3049,M,Green,1,35.4,35.4,35.4,0,False,
579,232,P000184,SKU000184V819,XS,Beige,1,67.81,67.81,67.81,0,False,
580,233,P000106,SKU000106V483,XS,Beige,1,11.55,11.55,11.55,0,False,
581,233,P000438,SKU000438V1973,XL,Gray,1,11.55,11.55,11.55,0,False,
582,233,P000651,SKU000651V2910,L,Green,1,11.55,11.55,11.55,0,False,
583,233,P000474,SKU000474V2112,S,Pink,1,11.55,11.55,11.55,0,False,
584,234,P000010,SKU000010V040,XXL,Blue,1,82.74,82.74,82.74,1.95,False,
585,235,P000267,SKU000267V1196,XL,Black,1,30.29,30.29,30.29,1.65,False,
586,235,P000076,SKU000076V348,XS,Navy,1,30.29,30.29,30.29,0,False,
587,236,P000515,SKU000515V2299,L,Green,1,17.55,17.55,17.55,0.92,True,
588,236,P000555,SKU000555V2480,L,Green,1,17.55,17.55,17.55,0,False,
589,236,P000285,SKU000285V1281,S,Pink,1,17.55,17.55,17.55,0,False,
590,237,P000247,SKU000247V1114,XXL,Beige,1,80.5,80.5,80.5,0,False,
591,238,P000004,SKU000004V017,XS,Green,1,21.57,21.57,21.57,0,False,
592,238,P000326,SKU000326V1463,S,Blue,1,21.57,21.57,21.57,0,False,
593,238,P000026,SKU000026V124,S,Blue,1,21.57,21.57,21.57,0,False,
594,239,P000653,SKU000653V2918,XXL,Navy,1,73.63,73.63,73.63,0,False,
595,240,P000381,SKU000381V1713,M,Navy,1,71.94,71.94,71.94,0,False,
596,241,P000170,SKU000170V756,XS,Gray,1,15.26,15.26,15.26,0,False,
597,241,P000687,SKU000687V3075,S,Blue,1,15.26,15.26,15.26,0,False,
598,241,P000209,SKU000209V926,M,Beige,1,15.26,15.26,15.26,0,True,
599,241,P000198,SKU000198V875,L,Red,2,7.63,15.26,15.26,0,False,
600,242,P000607,SKU000607V2712,XXL,Beige,1,15.91,15.91,15.91,0,False,
601,242,P000625,SKU000625V2796,XS,Pink,1,15.91,15.91,15.91,0,False,
602,242,P000217,SKU000217V963,XS,Brown,1,15.91,15.91,15.91,0,False,Turn project.
603,243,P000065,SKU000065V298,XS,Green,1,21.81,21.81,21.81,0.54,False,
604,243,P000246,SKU000246V1107,XXL,Green,1,21.81,21.81,21.81,0,False,
605,243,P000376,SKU000376V1690,XXL,Gray,1,21.81,21.81,21.81,0,False,
606,244,P000347,SKU000347V1561,M,Beige,1,13.89,13.89,13.89,0.66,True,
607,244,P000508,SKU000508V2270,M,Red,1,13.89,13.89,13.89,0,False,
608,244,P000603,SKU000603V2696,XS,Blue,1,13.89,13.89,13.89,0,False,
609,245,P000587,SKU000587V2621,XL,Red,1,68.98,68.98,68.98,1.09,False,
610,246,P000061,SKU000061V282,XS,Black,1,17.77,17.77,17.77,0,False,
611,246,P000704,SKU000704V3145,XXL,Blue,1,17.77,17.77,17.77,0,False,
612,246,P000200,SKU000200V887,M,Brown,1,17.77,17.77,17.77,0,False,
613,246,P000267,SKU000267V1195,XL,White,1,17.77,17.77,17.77,0.1,False,
614,247,P000658,SKU000658V2939,L,Pink,1,22.21,22.21,22.21,0,False,
615,247,P000179,SKU000179V795,XXL,Pink,1,22.21,22.21,22.21,0.39,False,
616,247,P000496,SKU000496V2212,XXL,Brown,1,22.21,22.21,22.21,1.67,False,
617,248,P000696,SKU000696V3113,L,Beige,1,33.16,33.16,33.16,0,False,
618,249,P000649,SKU000649V2902,M,Beige,1,13.29,13.29,13.29,0,False,
619,249,P000237,SKU000237V1067,M,Gray,1,13.29,13.29,13.29,0,False,
620,250,P000489,SKU000489V2179,L,Black,1,21.88,21.88,21.88,0,False,
621,250,P000115,SKU000115V520,M,Pink,1,21.88,21.88,21.88,0,False,
622,250,P000358,SKU000358V1607,XL,Navy,1,21.88,21.88,21.88,0,False,
623,251,P000414,SKU000414V1867,L,Beige,1,55.6,55.6,55.6,4.44,False,
624,252,P000460,SKU000460V2059,XS,Navy,1,27.0,27.0,27.0,0,False,
625,252,P000323,SKU000323V1450,M,Green,2,13.5,27.0,27.0,0,False,
626,253,P000105,SKU000105V480,L,Pink,1,60.33,60.33,60.33,0,False,
627,254,P000330,SKU000330V1480,XS,Pink,1,29.34,29.34,29.34,0,False,
628,255,P000105,SKU000105V480,L,Pink,1,40.07,40.07,40.07,0,False,
629,255,P000213,SKU000213V949,M,Blue,1,40.07,40.07,40.07,3.72,False,
630,256,P000190,SKU000190V838,M,Brown,1,28.27,28.27,28.27,0,False,
631,256,P000270,SKU000270V1209,XS,Navy,1,28.27,28.27,28.27,0,False,
632,257,P000272,SKU000272V1222,M,Black,1,31.27,31.27,31.27,0,False,
633,257,P000464,SKU000464V2075,XXL,White,1,31.27,31.27,31.27,0,False,
634,258,P000073,SKU000073V333,S,Green,1,63.01,63.01,63.01,0,False,
635,259,P000023,SKU000023V111,S,Brown,1,22.31,22.31,22.31,1.39,False,
636,259,P000552,SKU000552V2467,M,Red,1,22.31,22.31,22.31,1.25,False,
637,259,P000459,SKU000459V2055,XXL,Pink,1,22.31,22.31,22.31,2.18,False,
638,260,P000160,SKU000160V709,S,Brown,1,13.07,13.07,13.07,0,False,
639,260,P000244,SKU000244V1098,XS,Blue,1,13.07,13.07,13.07,0,False,
640,260,P000201,SKU000201V890,M,Gray,1,13.07,13.07,13.07,0,False,
641,260,P000506,SKU000506V2257,XL,Brown,1,13.07,13.07,13.07,0,False,
642,261,P000388,SKU000388V1749,XXL,Pink,1,60.49,60.49,60.49,0,False,
643,262,P000418,SKU000418V1887,M,Gray,1,27.68,27.68,27.68,0,False,
644,262,P000306,SKU000306V1378,L,Black,1,27.68,27.68,27.68,2.21,True,
645,262,P000681,SKU000681V3043,L,White,1,27.68,27.68,27.68,0,False,
646,263,P000499,SKU000499V2226,S,Red,1,14.2,14.2,14.2,0,False,
647,263,P000267,SKU000267V1197,S,Red,1,14.2,14.2,14.2,0,False,
648,263,P000650,SKU000650V2906,XL,Red,1,14.2,14.2,14.2,0,False,
649,263,P000629,SKU000629V2812,S,Blue,1,14.2,14.2,14.2,0,False,
650,264,P000231,SKU000231V1036,XXL,Navy,1,18.25,18.25,18.25,0,False,
651,264,P000543,SKU000543V2431,XL,Green,1,18.25,18.25,18.25,0,False,
652,264,P000598,SKU000598V2677,XS,White,1,18.25,18.25,18.25,0,False,
653,264,P000245,SKU000245V1104,S,Black,1,18.25,18.25,18.25,0,False,
654,265,P000705,SKU000705V3149,M,Gray,1,40.57,40.57,40.57,0,False,
655,265,P000530,SKU000530V2368,XXL,Gray,1,40.57,40.57,40.57,0,False,
656,266,P000527,SKU000527V2351,S,Navy,1,20.1,20.1,20.1,0,False,
