customer_id,tier_level,points_balance,points_lifetime,tier_start_date,next_tier_threshold,birthday_month,anniversary_date,preferred_categories,communication_preferences,vip_status,last_tier_review
189,bronze,3111,11965,2024-07-18,1000,5,2022-09-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
190,gold,1561,1531,2024-09-01,5000,10,2022-11-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
191,bronze,86,2078,2024-04-09,1000,4,2021-12-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
192,bronze,580,1317,2024-04-18,1000,6,2023-02-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
193,bronze,932,149,2024-01-10,1000,2,2024-09-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
194,bronze,2489,9743,2024-02-01,1000,5,2024-03-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-13
195,silver,4332,1429,2024-03-02,2000,3,2022-02-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
196,bronze,1112,118,2024-02-15,1000,5,2022-12-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
197,bronze,12,1139,2024-04-04,1000,5,2023-03-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
198,bronze,4088,4593,2024-09-08,1000,7,2023-11-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
199,bronze,547,9009,2024-10-14,1000,5,2023-05-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
200,platinum,4438,3393,2024-10-16,10000,11,2022-12-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
201,bronze,3023,14936,2024-07-11,1000,9,2023-12-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-24
202,bronze,3395,12153,2024-01-31,1000,2,2024-01-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
203,bronze,1005,14842,2024-05-05,1000,6,2022-09-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
204,bronze,2250,8206,2024-10-14,1000,12,2022-05-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
205,silver,2209,4692,2024-07-13,2000,9,2023-11-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-22
206,bronze,34,9708,2024-06-25,1000,5,2022-07-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
207,bronze,4887,6122,2024-03-22,1000,6,2022-09-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
208,bronze,608,7123,2024-07-28,1000,5,2022-08-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
209,bronze,2321,7791,2024-03-22,1000,12,2023-09-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
210,gold,2240,11604,2024-08-20,5000,12,2023-09-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-07
211,bronze,3142,6747,2024-01-29,1000,11,2022-02-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-10
212,bronze,2296,9134,2024-03-13,1000,4,2024-08-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-28
213,bronze,3465,12917,2024-05-15,1000,7,2022-02-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
214,bronze,3436,13262,2024-10-11,1000,5,2024-08-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
215,silver,3952,6754,2024-08-22,2000,3,2023-03-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
216,bronze,4877,1704,2024-06-23,1000,13,2024-04-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
217,bronze,3784,9438,2024-10-16,1000,11,2022-01-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
218,bronze,3794,10427,2024-09-23,1000,4,2023-07-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
219,bronze,1215,10862,2024-08-04,1000,7,2023-09-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
220,platinum,885,1633,2024-09-01,10000,7,2024-09-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
221,bronze,3275,14959,2024-10-14,1000,13,2023-11-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
222,bronze,3564,2098,2024-02-11,1000,2,2022-09-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
223,bronze,1035,245,2024-05-24,1000,2,2023-07-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-29
224,bronze,4420,2601,2024-01-03,1000,8,2023-03-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
225,silver,2811,739,2024-09-12,2000,10,2022-05-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
226,bronze,778,7898,2024-05-07,1000,10,2024-03-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
227,bronze,1804,6297,2024-06-15,1000,4,2022-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
228,bronze,2945,5708,2024-04-09,1000,9,2023-06-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
229,bronze,4483,10483,2024-01-11,1000,3,2022-03-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
230,gold,584,3805,2024-06-08,5000,7,2023-08-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
231,bronze,3375,9672,2024-02-07,1000,3,2023-11-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-01
232,bronze,4484,11655,2024-08-29,1000,6,2022-04-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
233,bronze,3116,11404,2024-10-22,1000,7,2023-01-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
234,bronze,2235,11459,2024-07-09,1000,11,2022-05-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
235,silver,4600,14651,2024-07-29,2000,10,2023-08-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
236,bronze,3741,10381,2024-01-25,1000,7,2023-12-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
237,bronze,4635,5037,2024-02-27,1000,8,2022-08-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-09
238,bronze,3745,9538,2024-04-03,1000,8,2023-07-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-20
239,bronze,1888,6211,2024-07-26,1000,5,2021-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
240,platinum,1651,5066,2024-06-19,10000,3,2022-09-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
241,bronze,2341,1055,2024-01-18,1000,12,2024-02-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
242,bronze,1985,4859,2024-09-12,1000,13,2024-06-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
243,bronze,4009,13498,2024-08-12,1000,1,2022-01-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-17
244,bronze,1753,13940,2024-06-21,1000,3,2024-02-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
245,silver,1243,10516,2024-03-24,2000,4,2022-01-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
246,bronze,4671,4973,2024-01-22,1000,10,2024-02-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
247,bronze,234,1488,2024-04-15,1000,1,2023-02-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-24
248,bronze,2814,829,2024-09-13,1000,8,2023-06-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
249,bronze,1116,6217,2024-06-22,1000,10,2021-12-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
250,gold,4646,5172,2024-01-15,5000,5,2024-08-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-15
251,bronze,4073,4096,2024-04-30,1000,7,2024-02-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
252,bronze,3220,12144,2024-05-26,1000,7,2024-02-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
253,bronze,2880,6690,2024-07-10,1000,5,2024-05-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
254,bronze,4814,12404,2024-01-05,1000,12,2022-11-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
255,silver,204,7434,2024-03-31,2000,9,2022-05-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
256,bronze,740,7207,2024-01-21,1000,4,2024-09-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
257,bronze,4117,13459,2024-04-18,1000,9,2022-06-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
258,bronze,4912,13128,2024-08-31,1000,1,2024-01-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
259,bronze,2904,7473,2024-07-09,1000,5,2024-01-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
260,platinum,3937,13761,2024-01-15,10000,13,2023-08-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
261,bronze,35,7286,2024-09-12,1000,11,2023-04-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
262,bronze,3067,1534,2024-09-17,1000,12,2022-11-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
263,bronze,3373,9849,2024-01-09,1000,2,2023-05-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
264,bronze,4881,14214,2024-01-07,1000,2,2024-04-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
265,silver,3120,159,2024-03-16,2000,2,2024-05-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
266,bronze,3939,14498,2024-06-23,1000,7,2022-05-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
267,bronze,1985,9702,2024-06-01,1000,3,2024-01-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
268,bronze,552,9993,2024-07-13,1000,10,2024-10-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
269,bronze,2638,6307,2024-07-09,1000,2,2022-05-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
270,gold,3070,8991,2024-08-04,5000,10,2023-03-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-07
271,bronze,4496,1214,2024-07-14,1000,9,2023-05-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
272,bronze,539,7035,2024-10-15,1000,7,2022-06-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
273,bronze,315,11579,2024-01-04,1000,8,2024-03-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
274,bronze,2600,5146,2024-10-23,1000,13,2024-05-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
275,silver,2203,1897,2024-04-08,2000,3,2022-07-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
276,bronze,218,13709,2024-02-13,1000,8,2023-12-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
277,bronze,248,5091,2024-03-03,1000,9,2022-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
278,bronze,1397,7611,2024-10-15,1000,13,2024-09-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-08
279,bronze,1987,609,2024-03-17,1000,2,2024-01-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
280,platinum,4534,12055,2024-08-05,10000,12,2022-08-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-15
281,bronze,2063,11355,2024-03-02,1000,5,2022-12-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
282,bronze,2594,2374,2024-05-07,1000,9,2024-07-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
283,bronze,3612,12490,2024-03-16,1000,8,2023-07-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
284,bronze,4773,6474,2024-03-19,1000,4,2024-05-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
285,silver,3551,6877,2024-08-02,2000,7,2023-08-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-27
286,bronze,1625,2222,2024-08-20,1000,8,2022-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
287,bronze,2091,8386,2024-04-03,1000,9,2022-10-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
288,bronze,1790,7210,2024-05-08,1000,1,2024-05-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
289,bronze,1663,7646,2024-05-21,1000,12,2023-12-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
290,gold,2095,1217,2024-10-26,5000,7,2023-07-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-04
291,bronze,2955,7589,2024-01-26,1000,7,2024-07-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
292,bronze,4295,3022,2024-05-08,1000,2,2024-07-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
293,bronze,4851,536,2024-04-12,1000,2,2023-11-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
294,bronze,1484,13472,2024-01-02,1000,4,2024-08-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
295,silver,2677,8724,2024-03-16,2000,7,2024-02-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-17
296,bronze,867,50,2024-07-22,1000,2,2024-08-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
297,bronze,4610,14024,2024-10-13,1000,3,2024-08-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-27
298,bronze,2030,14711,2024-08-31,1000,3,2023-05-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
299,bronze,1390,11148,2024-10-11,1000,10,2023-04-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
300,platinum,4024,5222,2024-01-21,10000,3,2024-09-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
301,bronze,1425,7205,2024-02-10,1000,12,2022-08-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
302,bronze,3409,2304,2024-06-15,1000,10,2022-06-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
303,bronze,3433,7321,2024-04-21,1000,3,2024-02-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
304,bronze,1766,484,2024-05-08,1000,11,2023-09-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-12
305,silver,1511,4558,2024-09-29,2000,2,2024-11-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-17
306,bronze,499,2509,2024-05-31,1000,3,2022-09-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
307,bronze,2666,11567,2024-05-19,1000,3,2024-07-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
308,bronze,1653,14047,2024-04-01,1000,11,2024-03-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
309,bronze,3474,13630,2024-01-21,1000,6,2024-04-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
310,gold,2714,13783,2024-01-26,5000,2,2022-03-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-03
311,bronze,4970,12999,2024-01-13,1000,6,2023-01-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-15
312,bronze,4831,8440,2024-09-03,1000,5,2023-05-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
313,bronze,4545,6347,2024-07-01,1000,6,2024-10-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
314,bronze,1681,14055,2024-07-22,1000,2,2023-04-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
315,silver,2026,13853,2024-04-06,2000,5,2022-06-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-15
316,bronze,2937,13859,2024-04-06,1000,6,2022-12-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
317,bronze,65,14431,2024-07-09,1000,7,2022-08-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
318,bronze,171,6329,2024-01-31,1000,4,2022-11-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
319,bronze,1101,4341,2024-03-02,1000,8,2023-05-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
320,platinum,3174,9083,2024-07-06,10000,12,2024-11-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
321,bronze,4953,11127,2024-06-29,1000,8,2023-12-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
