mention_id,customer_id,platform,post_url,username,post_date,post_type,post_text,hashtags,mentions,engagement_count,follower_count,sentiment_score,brand_mentioned,products_tagged,influence_score,ugc_usage_rights,campaign_tagged
SMO20U9ISY,12281,Twitter,https://twitter.com/fashionista_maya/status/5896386,fashionista_maya,2025-03-30 08:15:41,Story,Luxe Label 2 never disappoints! This clothing is pure perfection 🔥 #ootd #fashion #style #streetstyle #fashionblogger #instafashion,#ootd #fashion #style #streetstyle #fashionblogger #instafashion,@luxelabel2,279,8061,-0.72,Luxe Label 2,P000569,37,False,campaign_summer
SMKVZRGOL0,4147,Instagram,https://instagram.com/p/EAO4N5PP3XV,style_maven_kate,2023-11-23 02:41:33,Video,Casual Friday calls for this comfy formal - so versatile! #outfit #streetstyle #fashionista #ootd #styleinspo #fashionpost,#outfit #streetstyle #fashionista #ootd #styleinspo #fashionpost,@modemoderne,272,3739,0.94,Mode Moderne,P000432,28,True,
SM3C42YFKJ,18370,TikTok,https://tiktok.com/@chic_and_sleek/video/5887726,chic_and_sleek,2023-11-04 16:19:08,Story,This accessories is giving me life! Such amazing quality 💫 #fashion #styleinspo #stylish #lookbook,#fashion #styleinspo #stylish #lookbook,@luxelabel,236,7437,0.43,Luxe Label,P000578,23,False,campaign_holiday
SMXMXB9YO1,38158,Twitter,https://twitter.com/chic_and_sleek/status/5164624,chic_and_sleek,2025-02-24 16:55:56,Video,Can''t get enough of this footwear! Perfect for spring vibes ✨ #styleinspo #styling #fashionlover,#styleinspo #styling #fashionlover,@sunsetstyles2,4877,62534,-0.79,Sunset Styles 2,P000709,56,True,campaign_summer
SMK3E4XYF9,29215,Instagram,https://instagram.com/p/E7FLQHRRPZL,glamour_vibes,2024-03-25 02:25:20,Story,Styling my new formal three different ways! Swipe to see ➡️ #styleinspo #fashion #stylish #style,#styleinspo #fashion #stylish #style,@fashionforward2,250,7129,0.03,Fashion Forward 2,P000696,34,True,
SMHEYR8LNO,27943,Instagram,https://instagram.com/p/QPAHKZ2U2TN,style_inspiration,2025-05-22 13:07:44,Post,Found the perfect activewear for date night! Link in bio 💕 #streetstyle #fashionpost #lookbook #trendy,#streetstyle #fashionpost #lookbook #trendy,@bellavista3,20194,584498,-0.3,Bella Vista 3,P000415,85,False,
SMFLQBMAE3,44145,Instagram,https://instagram.com/p/SPENGWYX9TR,style_inspiration,2024-05-11 20:40:23,Comment,New accessories haul from Bella Vista 2 - which one should I style first? #stylish #fashionista #style,#stylish #fashionista #style,@bellavista2,1194,48986,0.01,Bella Vista 2,P000138,61,False,
SMIK2U1RSU,32226,Twitter,https://twitter.com/fashionista_maya/status/5611266,fashionista_maya,2023-12-01 01:31:14,Reel,This footwear is giving me life! Such amazing quality 💫 #fashion #fashionlover #lookbook,#fashion #fashionlover #lookbook,@freshfashion,422319,7973121,0.55,Fresh Fashion,P000501,94,False,
SM5D5E3H0Y,49597,TikTok,https://tiktok.com/@glamour_girl_23/video/6848151,glamour_girl_23,2025-07-25 10:22:06,Comment,Just got my hands on the latest jewelry from City Casual 2! Absolutely obsessed 😍 #stylish #fashionista #instafashion,#stylish #fashionista #instafashion,@citycasual2,4115,15453,0.27,City Casual 2,P000224,57,True,
SM8S63E1OC,13542,Twitter,https://twitter.com/outfit_obsessed/status/5485272,outfit_obsessed,2024-03-28 21:37:37,Reel,Styling my new clothing three different ways! Swipe to see ➡️ #fashionblogger #outfitinspo #styling #outfit #streetstyle,#fashionblogger #outfitinspo #styling #outfit #streetstyle,@stylestudio2,18562,953047,0.73,Style Studio 2,P000061,85,True,
SMW5DSK7N8,8697,Twitter,https://twitter.com/style_maven_kate/status/2266952,style_maven_kate,2025-08-03 02:31:00,Reel,Found the perfect footwear for date night! Link in bio 💕 #styling #outfit #outfitinspo #fashionpost #fashionista #fashionlover,#styling #outfit #outfitinspo #fashionpost #fashionista #fashionlover,@trendtribe,1698,42725,0.16,Trend Tribe,P000330,62,True,
SMURMYBD2Q,30045,Pinterest,https://pinterest.com/street_style_sam/pin/3191007,street_style_sam,2023-12-17 12:53:37,Post,Classic Craft never disappoints! This clothing is pure perfection 🔥 #trendy #styling #instafashion #ootd #stylish #fashionista,#trendy #styling #instafashion #ootd #stylish #fashionista,@classiccraft,48525,765678,0.86,Classic Craft,P000367,82,True,
SMVSQAME4Y,45,Instagram,https://instagram.com/p/XXBW01PDDHC,style_queen_jen,2024-07-21 08:09:25,Video,Urban Thread 3 never disappoints! This running is pure perfection 🔥 #streetstyle #instafashion #fashionista #style #fashionpost,#streetstyle #instafashion #fashionista #style #fashionpost,@urbanthread3,18259,548580,-0.86,Urban Thread 3,P000136,82,False,campaign_spring
SM0WFOY4DD,6764,Pinterest,https://pinterest.com/style_maven_kate/pin/6891952,style_maven_kate,2024-05-02 23:53:38,Post,Just got my hands on the latest accessories from Elite Edge! Absolutely obsessed 😍 #fashionista #fashionpost #lookbook #outfit #style #fashionblogger,#fashionista #fashionpost #lookbook #outfit #style #fashionblogger,@eliteedge,238,6133,0.18,Elite Edge,P000307,48,False,
SMC5AMLN4P,28141,Instagram,https://instagram.com/p/HVGOX22INIW,fashion_diary_emma,2024-09-16 06:16:16,Comment,Styling my new pants three different ways! Swipe to see ➡️ #stylish #fashionblogger #outfitinspo,#stylish #fashionblogger #outfitinspo,@fashionforward,455,6152,0.37,Fashion Forward,P000254,24,False,
SMCTWJLSH3,4784,Facebook,https://facebook.com/fashion_forward_lily/posts/7749095,fashion_forward_lily,2025-02-04 20:06:26,Comment,Styling my new pants three different ways! Swipe to see ➡️ #style #fashionlover #trendy,#style #fashionlover #trendy,@streetsmart,1053,12187,-0.35,Street Smart,P000269,40,True,
SMEZZF8S2Z,28672,TikTok,https://tiktok.com/@fashion_guru_anna/video/3946849,fashion_guru_anna,2025-07-08 23:02:09,Story,Just got my hands on the latest clothing from City Casual 2! Absolutely obsessed 😍 #lookbook #outfitinspo #styling,#lookbook #outfitinspo #styling,@citycasual2,974,41278,-0.26,City Casual 2,P000089,47,False,
SM5IQNF74T,7737,Instagram,https://instagram.com/p/MRUNJDU0ISB,style_maven_kate,2024-07-09 11:03:19,Video,Can''t get enough of this clothing! Perfect for winter vibes ✨ #fashionblogger #styleinspo #outfitinspo,#fashionblogger #styleinspo #outfitinspo,@fashionforward,221,1480,-0.55,Fashion Forward,P000440,45,True,
SM551LDQNK,47205,Pinterest,https://pinterest.com/fashion_forward_lily/pin/2156393,fashion_forward_lily,2024-02-03 10:10:57,Reel,This yoga is giving me life! Such amazing quality 💫 #ootd #fashionblogger #fashionpost #fashion #outfit,#ootd #fashionblogger #fashionpost #fashion #outfit,@stylestudio2,188,6241,0.48,Style Studio 2,P000080,46,True,
SMZD76SZN9,38778,Instagram,https://instagram.com/p/8AX40DTIRC9,fashion_guru_anna,2024-07-13 14:45:50,Post,This running is giving me life! Such amazing quality 💫 #fashionista #fashion #trendy #lookbook,#fashionista #fashion #trendy #lookbook,@eliteedge3,2100,74665,0.16,Elite Edge 3,P000560,63,True,
SMJCH2VFFQ,25845,Twitter,https://twitter.com/street_style_sam/status/8596016,street_style_sam,2024-07-02 00:48:59,Video,Found the perfect tops for date night! Link in bio 💕 #stylish #fashionista #lookbook #streetstyle,#stylish #fashionista #lookbook #streetstyle,@citycasual2,353,2226,-0.76,City Casual 2,P000064,38,False,
SMFZ8OBK3G,13608,Facebook,https://facebook.com/chic_sarah/posts/6499465,chic_sarah,2024-03-10 19:35:04,Video,Styling my new tops three different ways! Swipe to see ➡️ #streetstyle #fashionlover #fashionpost,#streetstyle #fashionlover #fashionpost,@citycasual,207,8404,0.71,City Casual,P000272,34,True,campaign_spring
SMAC6PE63L,9162,Twitter,https://twitter.com/glamour_vibes/status/2258076,glamour_vibes,2025-03-03 15:03:40,Post,Can''t get enough of this pants! Perfect for fall vibes ✨ #fashionlover #streetstyle #fashionpost #instafashion,#fashionlover #streetstyle #fashionpost #instafashion,@eliteedge,5783,227352,0.88,Elite Edge,P000228,61,True,campaign_holiday
SMTANZR2MU,47477,Instagram,https://instagram.com/p/XR5RDNPX2I9,fashionista_maya,2024-04-24 10:55:04,Reel,Casual Friday calls for this comfy bottoms - so versatile! #streetstyle #styling #ootd #outfit #fashionista #styleinspo,#streetstyle #styling #ootd #outfit #fashionista #styleinspo,@metrostyle3,304,7471,-0.22,Metro Style 3,P000392,20,True,campaign_summer
SM18U9N79G,1921,Twitter,https://twitter.com/trendsetter_mia/status/1937991,trendsetter_mia,2025-03-28 04:58:09,Story,This running is giving me life! Such amazing quality 💫 #streetstyle #style #ootd #fashionpost,#streetstyle #style #ootd #fashionpost,@coastalchic2,80718,5713268,0.19,Coastal Chic 2,P000543,95,False,
SMAV71448N,1849,Instagram,https://instagram.com/p/IHSA7HEZ74L,style_queen_jen,2025-09-26 14:35:51,Video,Casual Friday calls for this comfy clothing - so versatile! #styling #fashionblogger #fashionista #outfit,#styling #fashionblogger #fashionista #outfit,@stylestudio2,340,6761,0.17,Style Studio 2,P000146,38,False,
SML3WXDRLC,8943,Instagram,https://instagram.com/p/N0KGAZU41UG,fashion_guru_anna,2025-03-14 00:20:33,Reel,Bold Basics 2 never disappoints! This clothing is pure perfection 🔥 #streetstyle #styleinspo #fashionblogger #lookbook #outfitinspo,#streetstyle #styleinspo #fashionblogger #lookbook #outfitinspo,@boldbasics2,33630,265154,0.96,Bold Basics 2,P000655,85,True,
SMPPFO5MN3,5815,TikTok,https://tiktok.com/@fashionista_maya/video/7474950,fashionista_maya,2025-02-14 10:20:44,Comment,Can''t get enough of this tops! Perfect for spring vibes ✨ #outfit #streetstyle #fashionista #fashionlover,#outfit #streetstyle #fashionista #fashionlover,@streetsmart,278,6500,0.3,Street Smart,P000272,20,True,campaign_spring
SMM96ZPXVP,2190,Twitter,https://twitter.com/trendsetter_mia/status/2562037,trendsetter_mia,2023-11-24 13:07:47,Post,New clothing haul from Sunset Styles - which one should I style first? #fashionpost #outfit #trendy,#fashionpost #outfit #trendy,@sunsetstyles,664,48654,-0.8,Sunset Styles,P000268,50,True,
SMAD3WRDHW,26823,Twitter,https://twitter.com/fashionista_maya/status/7053704,fashionista_maya,2025-01-15 05:06:55,Post,Casual Friday calls for this comfy tops - so versatile! #stylish #style #fashion #trendy #outfitinspo,#stylish #style #fashion #trendy #outfitinspo,@chiccollection,4924,82628,-0.05,Chic Collection,P000677,48,True,
SM1ICNS8Y7,26049,Instagram,https://instagram.com/p/BPJ4UFZDY3O,trendy_alex,2025-02-04 06:56:37,Comment,Found the perfect tops for date night! Link in bio 💕 #fashionlover #outfit #streetstyle,#fashionlover #outfit #streetstyle,@stylestudio,300,8715,0.76,Style Studio,P000677,48,False,campaign_holiday
SMEP9P9W4J,46813,Twitter,https://twitter.com/chic_and_sleek/status/4233407,chic_and_sleek,2024-02-10 00:20:46,Post,New footwear haul from Style Studio 2 - which one should I style first? #ootd #fashionlover #stylish #outfit,#ootd #fashionlover #stylish #outfit,@stylestudio2,307,1568,-0.83,Style Studio 2,P000530,38,False,
SM2555JXUR,18102,Twitter,https://twitter.com/outfit_obsessed/status/2694338,outfit_obsessed,2024-11-17 23:10:46,Story,Can''t get enough of this activewear! Perfect for spring vibes ✨ #ootd #trendy #outfit #instafashion #outfitinspo #styleinspo,#ootd #trendy #outfit #instafashion #outfitinspo #styleinspo,@classiccraft3,4253,78116,-0.45,Classic Craft 3,P000013,69,True,
SMVDP6ORSN,44618,Instagram,https://instagram.com/p/L44Y9IK01L0,street_style_sam,2025-04-18 09:59:57,Post,Classic Craft 3 never disappoints! This activewear is pure perfection 🔥 #style #styleinspo #stylish #fashionista,#style #styleinspo #stylish #fashionista,@classiccraft3,817,62654,0.03,Classic Craft 3,P000340,52,True,campaign_holiday
SMMF60YKNF,8890,Instagram,https://instagram.com/p/J3SWEBNVG5V,style_inspiration,2024-04-07 05:41:49,Comment,Just got my hands on the latest clothing from Luxe Label! Absolutely obsessed 😍 #stylish #fashion #styling,#stylish #fashion #styling,@luxelabel,737,78719,0.56,Luxe Label,P000198,45,True,
SMV7ZZJ64Q,42427,Pinterest,https://pinterest.com/chic_sarah/pin/5234408,chic_sarah,2024-02-04 00:08:01,Story,New clothing haul from Sunset Styles 2 - which one should I style first? #fashion #stylish #outfit,#fashion #stylish #outfit,@sunsetstyles2,2193,39505,-0.07,Sunset Styles 2,P000668,48,False,
SM5JZ6KF16,482,Facebook,https://facebook.com/fashion_guru_anna/posts/6454894,fashion_guru_anna,2024-09-23 03:14:43,Comment,Trend Tribe 2 never disappoints! This jewelry is pure perfection 🔥 #outfitinspo #fashionpost #style #stylish #instafashion,#outfitinspo #fashionpost #style #stylish #instafashion,@trendtribe2,389,9380,-0.19,Trend Tribe 2,P000384,50,False,
SMYWR7MKGX,47271,Facebook,https://facebook.com/style_inspiration/posts/4730635,style_inspiration,2024-07-20 19:39:09,Comment,This bottoms is giving me life! Such amazing quality 💫 #fashionlover #styleinspo #fashion #outfitinspo #lookbook #styling,#fashionlover #styleinspo #fashion #outfitinspo #lookbook #styling,@sunsetstyles2,4574,13336,-0.64,Sunset Styles 2,P000266,49,True,
SMNVQEBWUW,48557,TikTok,https://tiktok.com/@chic_and_sleek/video/6558579,chic_and_sleek,2024-04-26 18:16:57,Video,Styling my new accessories three different ways! Swipe to see ➡️ #stylish #streetstyle #ootd,#stylish #streetstyle #ootd,@urbanthread2,1999,43902,0.78,Urban Thread 2,P000697,70,True,
SM1DWWO8NB,25014,Instagram,https://instagram.com/p/2RWGWAJ1G1R,street_style_sam,2025-09-17 20:37:56,Story,Casual Friday calls for this comfy pants - so versatile! #trendy #streetstyle #styling #outfitinspo,#trendy #streetstyle #styling #outfitinspo,@vintagevibe,202,9680,0.46,Vintage Vibe,P000056,33,True,
SM6MG87OI0,49601,Instagram,https://instagram.com/p/VG3KK0VM59M,fashion_forward_lily,2025-02-08 04:33:02,Story,New accessories haul from Bella Vista - which one should I style first? #stylish #styleinspo #streetstyle #fashionista,#stylish #styleinspo #streetstyle #fashionista,@bellavista,149917,9909268,-0.58,Bella Vista,P000693,80,True,
SMBEPEJZHY,11075,Twitter,https://twitter.com/fashion_guru_anna/status/1331211,fashion_guru_anna,2025-03-17 14:21:33,Post,Just got my hands on the latest running from Coastal Chic! Absolutely obsessed 😍 #fashionblogger #fashionlover #styling #outfitinspo #fashion #lookbook,#fashionblogger #fashionlover #styling #outfitinspo #fashion #lookbook,@coastalchic,29024,229144,-0.4,Coastal Chic,P000667,82,True,
SM239MOFT6,17694,Pinterest,https://pinterest.com/chic_sarah/pin/4351238,chic_sarah,2024-12-05 16:23:10,Video,Can''t get enough of this tops! Perfect for winter vibes ✨ #outfitinspo #style #fashionlover,#outfitinspo #style #fashionlover,@luxelabel2,264,3247,-0.34,Luxe Label 2,P000108,46,True,campaign_spring
SMQDGBK2L0,7238,Pinterest,https://pinterest.com/glamour_girl_23/pin/5431282,glamour_girl_23,2024-03-18 16:00:50,Post,This pants is giving me life! Such amazing quality 💫 #ootd #lookbook #fashionista,#ootd #lookbook #fashionista,@vintagevibe3,4547,85255,0.7,Vintage Vibe 3,P000093,44,True,campaign_summer
SMOV2YGNMB,43474,Instagram,https://instagram.com/p/JN42X2EZC7F,fashion_forward_lily,2025-03-14 20:13:30,Story,Can''t get enough of this activewear! Perfect for winter vibes ✨ #outfit #streetstyle #instafashion #lookbook #styling,#outfit #streetstyle #instafashion #lookbook #styling,@modemoderne2,218,3793,-0.03,Mode Moderne 2,P000449,31,False,campaign_holiday
SMRXXF36WA,28881,TikTok,https://tiktok.com/@fashion_forward_lily/video/5170429,fashion_forward_lily,2024-06-07 23:09:31,Story,Bella Vista 2 never disappoints! This clothing is pure perfection 🔥 #stylish #fashionpost #instafashion,#stylish #fashionpost #instafashion,@bellavista2,82,1753,0.01,Bella Vista 2,P000671,28,False,
SMCPUDRL90,10840,Pinterest,https://pinterest.com/fashion_diary_emma/pin/4942645,fashion_diary_emma,2025-07-15 17:59:20,Post,Found the perfect activewear for date night! Link in bio 💕 #fashionblogger #fashion #styling #ootd #instafashion,#fashionblogger #fashion #styling #ootd #instafashion,@trendtribe,434,2226,-0.79,Trend Tribe,P000329,35,False,campaign_spring
SMD6R30OJH,5957,Instagram,https://instagram.com/p/ZNQDXAMW2TN,street_style_sam,2025-05-18 20:29:37,Post,This clothing is giving me life! Such amazing quality 💫 #lookbook #streetstyle #styling #fashion,#lookbook #streetstyle #styling #fashion,@trendtribe2,2995,89194,0.86,Trend Tribe 2,P000521,68,False,campaign_summer
SM0TPV726Y,46976,Facebook,https://facebook.com/fashionista_maya/posts/9898037,fashionista_maya,2025-05-24 19:46:38,Story,New tops haul from Coastal Chic - which one should I style first? #lookbook #stylish #fashionpost,#lookbook #stylish #fashionpost,@coastalchic,1382,54293,0.46,Coastal Chic,P000425,64,True,campaign_fall
SMY7EZ9GTW,33038,Instagram,https://instagram.com/p/V5S4TL0THHZ,trendy_alex,2023-11-12 12:50:58,Post,Casual Friday calls for this comfy tops - so versatile! #fashionblogger #trendy #streetstyle #fashionista,#fashionblogger #trendy #streetstyle #fashionista,@eliteedge3,3929,60418,0.52,Elite Edge 3,P000710,59,False,
SM1FKJ4YK1,43723,Pinterest,https://pinterest.com/chic_sarah/pin/5479152,chic_sarah,2024-03-25 23:51:21,Post,Just got my hands on the latest activewear from Chic Collection! Absolutely obsessed 😍 #fashion #fashionblogger #style #styling #trendy #outfit,#fashion #fashionblogger #style #styling #trendy #outfit,@chiccollection,395,7839,-0.28,Chic Collection,P000547,43,False,campaign_summer
SMH54PIWZN,48655,TikTok,https://tiktok.com/@fashionista_maya/video/5216804,fashionista_maya,2025-06-29 09:36:04,Comment,Luxe Label 2 never disappoints! This jewelry is pure perfection 🔥 #style #lookbook #trendy #instafashion #fashionlover,#style #lookbook #trendy #instafashion #fashionlover,@luxelabel2,41783,778553,0.09,Luxe Label 2,P000244,72,True,
SMUEVJLZFF,12682,Twitter,https://twitter.com/fashion_forward_lily/status/5682726,fashion_forward_lily,2023-10-25 00:28:56,Reel,Found the perfect formal for date night! Link in bio 💕 #streetstyle #styleinspo #fashionblogger #style,#streetstyle #styleinspo #fashionblogger #style,@classiccraft,279,5819,0.19,Classic Craft,P000700,25,False,
