response_id,campaign_id,customer_id,sent_date,delivered_date,opened_date,clicked_date,converted_date,conversion_order_id,conversion_amount,response_status
RESP_000214,CAMP004,4917,2025-09-15 01:38:52.585289,2025-09-15 01:56:13.660266,,,,,0.00,delivered
RESP_000215,CAMP005,4917,2025-10-05 03:09:02.114037,2025-10-05 04:06:43.307192,,,,,0.00,delivered
RESP_000216,CAMP001,3347,2025-07-19 20:28:14.547959,2025-07-19 22:28:43.744475,,,,,0.00,delivered
RESP_000217,CAMP002,3347,2025-08-08 19:57:52.193712,2025-08-08 21:10:59.847161,,,,,0.00,delivered
RESP_000218,CAMP003,3347,2025-08-28 03:49:03.285031,2025-08-28 04:14:13.840014,2025-08-28 09:14:30.968623,,,,0.00,opened
RESP_000219,CAMP004,3347,2025-09-15 01:38:52.585289,,,,,,0.00,bounced
RESP_000220,CAMP005,3347,2025-10-05 03:09:02.114037,2025-10-05 03:28:49.679241,,,,,0.00,delivered
RESP_000221,CAMP001,1962,2025-07-19 20:28:14.547959,2025-07-19 21:17:13.144469,,,,,0.00,delivered
RESP_000222,CAMP002,1962,2025-08-08 19:57:52.193712,2025-08-08 21:16:20.041917,,,,,0.00,delivered
RESP_000223,CAMP003,1962,2025-08-28 03:49:03.285031,2025-08-28 05:46:40.270322,,,,,0.00,delivered
RESP_000224,CAMP004,1962,2025-09-15 01:38:52.585289,2025-09-15 02:37:11.215687,,,,,0.00,delivered
RESP_000225,CAMP005,1962,2025-10-05 03:09:02.114037,2025-10-05 03:52:02.028443,2025-10-06 02:09:34.619104,,,,0.00,opened
RESP_000226,CAMP001,4718,2025-07-19 20:28:14.547959,2025-07-19 21:17:39.784326,,,,,0.00,delivered
RESP_000227,CAMP002,4718,2025-08-08 19:57:52.193712,2025-08-08 21:11:28.685561,,,,,0.00,delivered
RESP_000228,CAMP003,4718,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_000229,CAMP004,4718,2025-09-15 01:38:52.585289,2025-09-15 02:02:31.855104,,,,,0.00,delivered
RESP_000230,CAMP005,4718,2025-10-05 03:09:02.114037,2025-10-05 03:42:03.115643,,,,,0.00,delivered
RESP_000231,CAMP001,3970,2025-07-19 20:28:14.547959,2025-07-19 22:18:27.636961,,,,,0.00,delivered
RESP_000232,CAMP002,3970,2025-08-08 19:57:52.193712,2025-08-08 21:09:52.252547,,,,,0.00,delivered
RESP_000233,CAMP003,3970,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_000234,CAMP004,3970,2025-09-15 01:38:52.585289,2025-09-15 03:27:51.878595,,,,,0.00,delivered
RESP_000235,CAMP005,3970,2025-10-05 03:09:02.114037,2025-10-05 04:13:44.155511,,,,,0.00,delivered
RESP_000236,CAMP001,3882,2025-07-19 20:28:14.547959,2025-07-19 22:21:13.421105,2025-07-20 08:21:28.040561,,,,0.00,opened
RESP_000237,CAMP002,3882,2025-08-08 19:57:52.193712,2025-08-08 20:48:54.752345,2025-08-10 08:25:09.69948,,,,0.00,opened
RESP_000238,CAMP003,3882,2025-08-28 03:49:03.285031,2025-08-28 04:57:41.463295,2025-08-28 22:13:21.488092,,,,0.00,opened
RESP_000239,CAMP004,3882,2025-09-15 01:38:52.585289,2025-09-15 03:08:40.029561,,,,,0.00,delivered
RESP_000240,CAMP005,3882,2025-10-05 03:09:02.114037,2025-10-05 03:34:53.405112,,,,,0.00,delivered
RESP_000241,CAMP001,986,2025-07-19 20:28:14.547959,2025-07-19 22:01:13.105726,,,,,0.00,delivered
RESP_000242,CAMP002,986,2025-08-08 19:57:52.193712,2025-08-08 21:43:13.491696,,,,,0.00,delivered
RESP_000243,CAMP003,986,2025-08-28 03:49:03.285031,2025-08-28 05:45:10.176961,,2025-08-29 01:25:34.209155,,,0.00,clicked
RESP_000244,CAMP004,986,2025-09-15 01:38:52.585289,2025-09-15 02:30:22.762532,,,,,0.00,delivered
RESP_000245,CAMP005,986,2025-10-05 03:09:02.114037,2025-10-05 04:54:43.42086,2025-10-05 07:52:30.411969,,,,0.00,opened
RESP_000246,CAMP001,2477,2025-07-19 20:28:14.547959,2025-07-19 22:09:26.732042,,,,,0.00,delivered
RESP_000247,CAMP002,2477,2025-08-08 19:57:52.193712,2025-08-08 20:09:17.899999,,,,,0.00,delivered
RESP_000248,CAMP003,2477,2025-08-28 03:49:03.285031,2025-08-28 05:41:10.483941,2025-08-29 14:34:34.069157,,,,0.00,opened
RESP_000249,CAMP004,2477,2025-09-15 01:38:52.585289,2025-09-15 01:47:17.112014,,,,,0.00,delivered
RESP_000250,CAMP005,2477,2025-10-05 03:09:02.114037,2025-10-05 04:41:18.114341,,,,,0.00,delivered
RESP_000251,CAMP001,4911,2025-07-19 20:28:14.547959,2025-07-19 20:55:47.104233,2025-07-21 13:39:11.749463,,,,0.00,opened
RESP_000252,CAMP002,4911,2025-08-08 19:57:52.193712,2025-08-08 22:01:07.646487,,,,,0.00,delivered
RESP_000253,CAMP003,4911,2025-08-28 03:49:03.285031,2025-08-28 04:27:08.55781,2025-08-30 04:33:44.89834,,,,0.00,opened
RESP_000254,CAMP004,4911,2025-09-15 01:38:52.585289,2025-09-15 02:30:58.592856,2025-09-15 17:32:12.034326,,,,0.00,opened
RESP_000255,CAMP005,4911,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_000256,CAMP001,4956,2025-07-19 20:28:14.547959,2025-07-19 20:35:27.561675,,,,,0.00,delivered
RESP_000257,CAMP002,4956,2025-08-08 19:57:52.193712,2025-08-08 21:45:53.433583,2025-08-09 12:03:10.863527,,,,0.00,opened
RESP_000258,CAMP003,4956,2025-08-28 03:49:03.285031,2025-08-28 05:26:51.382703,,,,,0.00,delivered
RESP_000259,CAMP004,4956,2025-09-15 01:38:52.585289,2025-09-15 03:42:50.97846,2025-09-16 07:29:58.520249,,,,0.00,opened
RESP_000260,CAMP005,4956,2025-10-05 03:09:02.114037,2025-10-05 04:49:10.403315,,,,,0.00,delivered
RESP_000261,CAMP001,1869,2025-07-19 20:28:14.547959,2025-07-19 20:54:51.482742,2025-07-20 04:47:30.408784,,,,0.00,opened
RESP_000262,CAMP002,1869,2025-08-08 19:57:52.193712,2025-08-08 21:03:34.575727,,,,,0.00,delivered
RESP_000263,CAMP003,1869,2025-08-28 03:49:03.285031,2025-08-28 05:34:32.65314,,,,,0.00,delivered
RESP_000264,CAMP004,1869,2025-09-15 01:38:52.585289,2025-09-15 03:04:45.309347,,,,,0.00,delivered
RESP_000265,CAMP005,1869,2025-10-05 03:09:02.114037,2025-10-05 03:20:40.336342,,,,,0.00,delivered
RESP_000266,CAMP001,2993,2025-07-19 20:28:14.547959,2025-07-19 21:25:11.755342,,,,,0.00,delivered
RESP_000267,CAMP002,2993,2025-08-08 19:57:52.193712,2025-08-08 21:24:27.849618,,,,,0.00,delivered
RESP_000268,CAMP003,2993,2025-08-28 03:49:03.285031,2025-08-28 04:16:48.025751,,,,,0.00,delivered
RESP_000269,CAMP004,2993,2025-09-15 01:38:52.585289,2025-09-15 02:30:15.29321,,,,,0.00,delivered
RESP_000270,CAMP005,2993,2025-10-05 03:09:02.114037,2025-10-05 03:53:34.076013,,,,,0.00,delivered
RESP_000271,CAMP001,1700,2025-07-19 20:28:14.547959,2025-07-19 21:02:52.477245,2025-07-21 17:07:26.218617,,,,0.00,opened
RESP_000272,CAMP002,1700,2025-08-08 19:57:52.193712,2025-08-08 20:59:33.713487,2025-08-10 10:36:08.707315,,,,0.00,opened
RESP_000273,CAMP003,1700,2025-08-28 03:49:03.285031,2025-08-28 04:13:03.630354,,,,,0.00,delivered
RESP_000274,CAMP004,1700,2025-09-15 01:38:52.585289,2025-09-15 03:05:16.445713,,,,,0.00,delivered
RESP_000275,CAMP005,1700,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_000276,CAMP001,189,2025-07-19 20:28:14.547959,2025-07-19 21:55:59.92076,2025-07-20 10:29:22.342186,,,,0.00,opened
RESP_000277,CAMP002,189,2025-08-08 19:57:52.193712,2025-08-08 20:36:20.111685,,,,,0.00,delivered
RESP_000278,CAMP003,189,2025-08-28 03:49:03.285031,2025-08-28 05:22:44.710428,2025-08-28 16:43:40.374277,,,,0.00,opened
RESP_000279,CAMP004,189,2025-09-15 01:38:52.585289,2025-09-15 03:34:03.977318,,,,,0.00,delivered
RESP_000280,CAMP005,189,2025-10-05 03:09:02.114037,2025-10-05 03:49:39.210617,,,,,0.00,delivered
RESP_000281,CAMP001,1963,2025-07-19 20:28:14.547959,2025-07-19 21:46:01.62788,,,,,0.00,delivered
RESP_000282,CAMP002,1963,2025-08-08 19:57:52.193712,2025-08-08 20:47:56.281447,,,,,0.00,delivered
RESP_000283,CAMP003,1963,2025-08-28 03:49:03.285031,2025-08-28 04:39:00.437354,2025-08-29 13:15:35.258477,,,,0.00,opened
RESP_000284,CAMP004,1963,2025-09-15 01:38:52.585289,2025-09-15 01:55:53.668141,,,,,0.00,delivered
RESP_000285,CAMP005,1963,2025-10-05 03:09:02.114037,2025-10-05 04:41:38.728683,,,,,0.00,delivered
RESP_000286,CAMP001,1908,2025-07-19 20:28:14.547959,2025-07-19 22:20:35.349945,,,,,0.00,delivered
RESP_000287,CAMP002,1908,2025-08-08 19:57:52.193712,2025-08-08 20:53:02.362415,2025-08-10 12:04:28.545485,,,,0.00,opened
RESP_000288,CAMP003,1908,2025-08-28 03:49:03.285031,2025-08-28 04:57:39.619295,,,,,0.00,delivered
RESP_000289,CAMP004,1908,2025-09-15 01:38:52.585289,2025-09-15 03:39:54.640659,,,,,0.00,delivered
RESP_000290,CAMP005,1908,2025-10-05 03:09:02.114037,2025-10-05 05:13:22.652969,,,,,0.00,delivered
RESP_000291,CAMP001,1292,2025-07-19 20:28:14.547959,2025-07-19 22:29:41.691465,,,,,0.00,delivered
RESP_000292,CAMP002,1292,2025-08-08 19:57:52.193712,2025-08-08 21:48:32.048154,2025-08-08 21:17:16.847007,,,,0.00,opened
RESP_000293,CAMP003,1292,2025-08-28 03:49:03.285031,2025-08-28 05:02:23.021601,,,,,0.00,delivered
RESP_000294,CAMP004,1292,2025-09-15 01:38:52.585289,2025-09-15 03:30:09.315307,,,,,0.00,delivered
RESP_000295,CAMP005,1292,2025-10-05 03:09:02.114037,2025-10-05 05:07:24.599511,2025-10-05 09:41:21.503972,,,,0.00,opened
RESP_000296,CAMP001,2877,2025-07-19 20:28:14.547959,2025-07-19 21:09:09.400819,,,,,0.00,delivered
RESP_000297,CAMP002,2877,2025-08-08 19:57:52.193712,2025-08-08 20:52:28.468757,,,,,0.00,delivered
RESP_000298,CAMP003,2877,2025-08-28 03:49:03.285031,2025-08-28 04:28:13.14288,,,,,0.00,delivered
RESP_000299,CAMP004,2877,2025-09-15 01:38:52.585289,,,,,,0.00,bounced
RESP_000300,CAMP005,2877,2025-10-05 03:09:02.114037,2025-10-05 03:46:15.044105,,,,,0.00,delivered
RESP_000301,CAMP001,446,2025-07-19 20:28:14.547959,2025-07-19 22:12:48.414742,2025-07-20 01:23:17.039791,,,,0.00,opened
RESP_000302,CAMP002,446,2025-08-08 19:57:52.193712,2025-08-08 21:09:38.089524,,,,,0.00,delivered
RESP_000303,CAMP003,446,2025-08-28 03:49:03.285031,2025-08-28 04:24:09.757286,,,,,0.00,delivered
RESP_000304,CAMP004,446,2025-09-15 01:38:52.585289,,,,,,0.00,bounced
RESP_000305,CAMP005,446,2025-10-05 03:09:02.114037,2025-10-05 04:23:23.92757,2025-10-05 20:38:10.424635,,,,0.00,opened
RESP_000306,CAMP001,1641,2025-07-19 20:28:14.547959,2025-07-19 21:11:41.829118,2025-07-20 15:00:05.947595,,,,0.00,opened
RESP_000307,CAMP002,1641,2025-08-08 19:57:52.193712,2025-08-08 21:46:58.141938,,,,,0.00,delivered
RESP_000308,CAMP003,1641,2025-08-28 03:49:03.285031,2025-08-28 05:39:55.42483,,,,,0.00,delivered
RESP_000309,CAMP004,1641,2025-09-15 01:38:52.585289,2025-09-15 03:03:44.535584,,,,,0.00,delivered
RESP_000310,CAMP005,1641,2025-10-05 03:09:02.114037,2025-10-05 04:27:54.196025,,,,,0.00,delivered
RESP_000311,CAMP001,4207,2025-07-19 20:28:14.547959,2025-07-19 20:42:18.021381,,,,,0.00,delivered
RESP_000312,CAMP002,4207,2025-08-08 19:57:52.193712,2025-08-08 20:22:24.360284,,,,,0.00,delivered
RESP_000313,CAMP003,4207,2025-08-28 03:49:03.285031,2025-08-28 03:55:02.491991,,,,,0.00,delivered
RESP_000314,CAMP004,4207,2025-09-15 01:38:52.585289,2025-09-15 02:24:08.353024,,,,,0.00,delivered
RESP_000315,CAMP005,4207,2025-10-05 03:09:02.114037,2025-10-05 04:51:39.108294,2025-10-07 02:53:27.89984,,,,0.00,opened
RESP_000316,CAMP001,2289,2025-07-19 20:28:14.547959,2025-07-19 21:39:35.727532,,,,,0.00,delivered
RESP_000317,CAMP002,2289,2025-08-08 19:57:52.193712,2025-08-08 21:43:30.180336,,,,,0.00,delivered
RESP_000318,CAMP003,2289,2025-08-28 03:49:03.285031,2025-08-28 04:30:19.453004,2025-08-28 19:08:20.707574,,,,0.00,opened
RESP_000319,CAMP004,2289,2025-09-15 01:38:52.585289,2025-09-15 03:00:10.980199,,,,,0.00,delivered
RESP_000320,CAMP005,2289,2025-10-05 03:09:02.114037,2025-10-05 04:58:48.622312,,,,,0.00,delivered
RESP_000321,CAMP001,2000,2025-07-19 20:28:14.547959,2025-07-19 21:33:25.736421,,,,,0.00,delivered
RESP_000322,CAMP002,2000,2025-08-08 19:57:52.193712,2025-08-08 20:33:35.497226,2025-08-08 23:39:11.382305,,,,0.00,opened
RESP_000323,CAMP003,2000,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_000324,CAMP004,2000,2025-09-15 01:38:52.585289,2025-09-15 03:11:13.632095,2025-09-15 06:04:23.857287,,,,0.00,opened
RESP_000325,CAMP005,2000,2025-10-05 03:09:02.114037,2025-10-05 03:36:44.652309,,,,,0.00,delivered
RESP_000326,CAMP001,2899,2025-07-19 20:28:14.547959,2025-07-19 22:13:50.855755,,,,,0.00,delivered
RESP_000327,CAMP002,2899,2025-08-08 19:57:52.193712,2025-08-08 20:29:57.335815,,,,,245.97,delivered
RESP_000328,CAMP003,2899,2025-08-28 03:49:03.285031,2025-08-28 04:02:40.057979,,,,,0.00,delivered
RESP_000329,CAMP004,2899,2025-09-15 01:38:52.585289,2025-09-15 02:04:28.504779,,,,,0.00,delivered
RESP_000330,CAMP005,2899,2025-10-05 03:09:02.114037,2025-10-05 04:27:24.050978,,,,,0.00,delivered
RESP_000331,CAMP001,4839,2025-07-19 20:28:14.547959,2025-07-19 21:52:26.632846,,,,,0.00,delivered
RESP_000332,CAMP002,4839,2025-08-08 19:57:52.193712,2025-08-08 21:40:12.414366,,,,,0.00,delivered
RESP_000333,CAMP003,4839,2025-08-28 03:49:03.285031,2025-08-28 05:27:28.057852,,,,,0.00,delivered
RESP_000334,CAMP004,4839,2025-09-15 01:38:52.585289,2025-09-15 02:44:21.414329,,,,,0.00,delivered
RESP_000335,CAMP005,4839,2025-10-05 03:09:02.114037,2025-10-05 04:08:37.335694,,,,,0.00,delivered
RESP_000336,CAMP001,2377,2025-07-19 20:28:14.547959,2025-07-19 22:31:39.738626,,,,,0.00,delivered
RESP_000337,CAMP002,2377,2025-08-08 19:57:52.193712,2025-08-08 20:19:55.778717,,,,,0.00,delivered
RESP_000338,CAMP003,2377,2025-08-28 03:49:03.285031,2025-08-28 04:13:23.943964,2025-08-28 08:35:29.98942,,,,0.00,opened
RESP_000339,CAMP004,2377,2025-09-15 01:38:52.585289,2025-09-15 03:08:59.074647,2025-09-16 07:47:51.322457,,,,0.00,opened
RESP_000340,CAMP005,2377,2025-10-05 03:09:02.114037,2025-10-05 04:43:52.228298,2025-10-05 11:41:50.52077,,,,0.00,opened
RESP_000341,CAMP001,3039,2025-07-19 20:28:14.547959,2025-07-19 21:40:25.023149,,,,,0.00,delivered
RESP_000342,CAMP002,3039,2025-08-08 19:57:52.193712,2025-08-08 20:29:50.063221,,,,,0.00,delivered
RESP_000343,CAMP003,3039,2025-08-28 03:49:03.285031,2025-08-28 04:02:54.365532,,,,,0.00,delivered
RESP_000344,CAMP004,3039,2025-09-15 01:38:52.585289,2025-09-15 02:45:41.293733,,,,,0.00,delivered
RESP_000345,CAMP005,3039,2025-10-05 03:09:02.114037,2025-10-05 04:20:10.69044,,,,,0.00,delivered
RESP_000346,CAMP001,354,2025-07-19 20:28:14.547959,2025-07-19 22:16:54.116925,,,,,0.00,delivered
RESP_000347,CAMP002,354,2025-08-08 19:57:52.193712,2025-08-08 20:27:28.625165,,,,,0.00,delivered
RESP_000348,CAMP003,354,2025-08-28 03:49:03.285031,2025-08-28 04:36:22.942625,,,,,0.00,delivered
RESP_000349,CAMP004,354,2025-09-15 01:38:52.585289,2025-09-15 02:13:15.229364,2025-09-15 23:45:46.00936,,,,0.00,opened
RESP_000350,CAMP005,354,2025-10-05 03:09:02.114037,2025-10-05 05:00:55.825236,2025-10-06 01:58:50.123532,,,,0.00,opened
RESP_000351,CAMP001,1215,2025-07-19 20:28:14.547959,2025-07-19 22:25:47.445076,,,,,0.00,delivered
RESP_000352,CAMP002,1215,2025-08-08 19:57:52.193712,2025-08-08 20:09:42.557793,,,,,0.00,delivered
RESP_000353,CAMP003,1215,2025-08-28 03:49:03.285031,2025-08-28 05:07:17.514676,,,,,0.00,delivered
RESP_000354,CAMP004,1215,2025-09-15 01:38:52.585289,2025-09-15 02:03:59.059837,,,,,0.00,delivered
RESP_000355,CAMP005,1215,2025-10-05 03:09:02.114037,2025-10-05 04:57:28.050374,,,,,0.00,delivered
RESP_000356,CAMP001,2375,2025-07-19 20:28:14.547959,2025-07-19 21:43:32.096668,2025-07-20 13:24:34.016669,,,,0.00,opened
RESP_000357,CAMP002,2375,2025-08-08 19:57:52.193712,2025-08-08 21:15:48.429116,,,,,0.00,delivered
RESP_000358,CAMP003,2375,2025-08-28 03:49:03.285031,2025-08-28 04:29:51.412421,,2025-08-30 23:58:26.394363,,,0.00,clicked
RESP_000359,CAMP004,2375,2025-09-15 01:38:52.585289,2025-09-15 02:57:03.503544,2025-09-16 22:09:53.749179,,,,0.00,opened
RESP_000360,CAMP005,2375,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_000361,CAMP001,4944,2025-07-19 20:28:14.547959,2025-07-19 21:29:17.069289,,,,,0.00,delivered
RESP_000362,CAMP002,4944,2025-08-08 19:57:52.193712,2025-08-08 21:54:25.473327,,,,,0.00,delivered
RESP_000363,CAMP003,4944,2025-08-28 03:49:03.285031,2025-08-28 03:55:42.923206,,,,,0.00,delivered
RESP_000364,CAMP004,4944,2025-09-15 01:38:52.585289,2025-09-15 02:05:50.243272,,,,,0.00,delivered
RESP_000365,CAMP005,4944,2025-10-05 03:09:02.114037,2025-10-05 04:09:07.887888,,2025-10-07 23:37:33.695241,,,0.00,clicked
RESP_000366,CAMP001,1960,2025-07-19 20:28:14.547959,2025-07-19 21:53:46.567637,,2025-07-20 06:50:05.962919,,,0.00,clicked
RESP_000367,CAMP002,1960,2025-08-08 19:57:52.193712,2025-08-08 20:03:18.7781,,,,,0.00,delivered
RESP_000368,CAMP003,1960,2025-08-28 03:49:03.285031,2025-08-28 05:34:58.907883,,,,,0.00,delivered
RESP_000369,CAMP004,1960,2025-09-15 01:38:52.585289,2025-09-15 02:52:54.529848,,,,,0.00,delivered
RESP_000370,CAMP005,1960,2025-10-05 03:09:02.114037,2025-10-05 04:15:16.163044,,,,,0.00,delivered
RESP_000371,CAMP001,2344,2025-07-19 20:28:14.547959,2025-07-19 20:44:14.776857,,,,,0.00,delivered
RESP_000372,CAMP002,2344,2025-08-08 19:57:52.193712,2025-08-08 20:33:40.954189,2025-08-08 21:49:41.496497,,,,0.00,opened
RESP_000373,CAMP003,2344,2025-08-28 03:49:03.285031,2025-08-28 04:46:27.719032,,,,,0.00,delivered
RESP_000374,CAMP004,2344,2025-09-15 01:38:52.585289,2025-09-15 02:27:37.480135,,,,,0.00,delivered
RESP_000375,CAMP005,2344,2025-10-05 03:09:02.114037,2025-10-05 04:07:33.632016,,,,,0.00,delivered
RESP_000376,CAMP001,277,2025-07-19 20:28:14.547959,2025-07-19 21:58:21.508564,,,,,0.00,delivered
RESP_000377,CAMP002,277,2025-08-08 19:57:52.193712,2025-08-08 21:35:51.245837,,,,,0.00,delivered
RESP_000378,CAMP003,277,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_000379,CAMP004,277,2025-09-15 01:38:52.585289,2025-09-15 02:53:50.786332,2025-09-16 11:24:59.408634,,,,0.00,opened
RESP_000380,CAMP005,277,2025-10-05 03:09:02.114037,2025-10-05 03:37:18.996714,,,,,0.00,delivered
RESP_000381,CAMP001,3292,2025-07-19 20:28:14.547959,2025-07-19 20:53:03.143698,,,,,0.00,delivered
RESP_000382,CAMP002,3292,2025-08-08 19:57:52.193712,2025-08-08 21:49:50.0261,,,,,0.00,delivered
RESP_000383,CAMP003,3292,2025-08-28 03:49:03.285031,2025-08-28 05:38:18.298988,,,,,0.00,delivered
RESP_000384,CAMP004,3292,2025-09-15 01:38:52.585289,2025-09-15 02:29:27.40239,,,,,0.00,delivered
RESP_000385,CAMP005,3292,2025-10-05 03:09:02.114037,2025-10-05 04:21:03.485577,2025-10-06 22:54:48.957053,,,,0.00,opened
RESP_000386,CAMP001,1287,2025-07-19 20:28:14.547959,2025-07-19 20:35:22.679366,,,,,0.00,delivered
RESP_000387,CAMP002,1287,2025-08-08 19:57:52.193712,2025-08-08 20:46:49.807357,,,,,0.00,delivered
RESP_000388,CAMP003,1287,2025-08-28 03:49:03.285031,2025-08-28 04:12:57.763886,,,,,0.00,delivered
RESP_000389,CAMP004,1287,2025-09-15 01:38:52.585289,,,,,,0.00,bounced
RESP_000390,CAMP005,1287,2025-10-05 03:09:02.114037,,2025-10-06 13:44:53.73429,,,,0.00,bounced
RESP_000391,CAMP001,791,2025-07-19 20:28:14.547959,2025-07-19 21:13:20.897168,,,,,0.00,delivered
RESP_000392,CAMP002,791,2025-08-08 19:57:52.193712,2025-08-08 20:53:04.74261,,,,,0.00,delivered
RESP_000393,CAMP003,791,2025-08-28 03:49:03.285031,2025-08-28 03:57:06.486271,2025-08-28 21:10:03.626392,,,,0.00,opened
RESP_000394,CAMP004,791,2025-09-15 01:38:52.585289,2025-09-15 03:38:15.699434,2025-09-16 16:20:44.964785,,,,0.00,opened
RESP_000395,CAMP005,791,2025-10-05 03:09:02.114037,2025-10-05 04:46:26.948806,,,,,0.00,delivered
RESP_000396,CAMP001,4087,2025-07-19 20:28:14.547959,2025-07-19 21:08:27.090049,2025-07-20 02:42:21.204833,,,,0.00,opened
RESP_000397,CAMP002,4087,2025-08-08 19:57:52.193712,2025-08-08 21:26:31.091379,,,,,0.00,delivered
RESP_000398,CAMP003,4087,2025-08-28 03:49:03.285031,2025-08-28 04:18:47.857628,,,,,0.00,delivered
RESP_000399,CAMP004,4087,2025-09-15 01:38:52.585289,2025-09-15 01:44:36.462911,,,,,0.00,delivered
RESP_000400,CAMP005,4087,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_000401,CAMP001,2847,2025-07-19 20:28:14.547959,2025-07-19 22:30:05.825662,,,,,0.00,delivered
RESP_000402,CAMP002,2847,2025-08-08 19:57:52.193712,,,,,,0.00,bounced
RESP_000403,CAMP003,2847,2025-08-28 03:49:03.285031,2025-08-28 04:17:52.445175,,,,,0.00,delivered
RESP_000404,CAMP004,2847,2025-09-15 01:38:52.585289,2025-09-15 02:03:48.974817,,,,,0.00,delivered
RESP_000405,CAMP005,2847,2025-10-05 03:09:02.114037,2025-10-05 04:43:23.483456,,,,,0.00,delivered
RESP_000406,CAMP001,3847,2025-07-19 20:28:14.547959,2025-07-19 22:01:47.957786,,,,,0.00,delivered
RESP_000407,CAMP002,3847,2025-08-08 19:57:52.193712,2025-08-08 20:06:16.282317,2025-08-09 23:46:07.472668,,,,0.00,opened
RESP_000408,CAMP003,3847,2025-08-28 03:49:03.285031,2025-08-28 05:06:06.769406,,,,,0.00,delivered
RESP_000409,CAMP004,3847,2025-09-15 01:38:52.585289,2025-09-15 02:15:21.438074,,,,,0.00,delivered
RESP_000410,CAMP005,3847,2025-10-05 03:09:02.114037,2025-10-05 03:28:27.283693,,,,,0.00,delivered
RESP_000411,CAMP001,3195,2025-07-19 20:28:14.547959,,,,,,0.00,bounced
RESP_000412,CAMP002,3195,2025-08-08 19:57:52.193712,2025-08-08 20:47:04.122502,2025-08-08 22:13:24.181889,,,,0.00,opened
RESP_000413,CAMP003,3195,2025-08-28 03:49:03.285031,2025-08-28 04:36:09.958298,,,,,0.00,delivered
RESP_000414,CAMP004,3195,2025-09-15 01:38:52.585289,2025-09-15 03:33:10.951933,,,,,0.00,delivered
RESP_000415,CAMP005,3195,2025-10-05 03:09:02.114037,2025-10-05 04:49:03.984611,,,,,0.00,delivered
RESP_000416,CAMP001,1707,2025-07-19 20:28:14.547959,2025-07-19 21:31:17.985279,,,,,0.00,delivered
RESP_000417,CAMP002,1707,2025-08-08 19:57:52.193712,2025-08-08 20:44:07.310913,,,,,0.00,delivered
RESP_000418,CAMP003,1707,2025-08-28 03:49:03.285031,2025-08-28 05:04:40.578083,,,,,0.00,delivered
RESP_000419,CAMP004,1707,2025-09-15 01:38:52.585289,2025-09-15 03:17:36.356383,,,,,0.00,delivered
RESP_000420,CAMP005,1707,2025-10-05 03:09:02.114037,2025-10-05 03:59:54.986038,,,,,0.00,delivered
RESP_000421,CAMP001,577,2025-07-19 20:28:14.547959,,,,,,0.00,bounced
RESP_000422,CAMP002,577,2025-08-08 19:57:52.193712,,,,,,0.00,bounced
RESP_000423,CAMP003,577,2025-08-28 03:49:03.285031,2025-08-28 05:19:53.825308,2025-08-29 11:50:22.987508,,,,0.00,opened
RESP_000424,CAMP004,577,2025-09-15 01:38:52.585289,2025-09-15 03:28:07.35582,,,,,0.00,delivered
RESP_000425,CAMP005,577,2025-10-05 03:09:02.114037,2025-10-05 04:15:16.826151,,,,,0.00,delivered
RESP_000426,CAMP001,2834,2025-07-19 20:28:14.547959,,,,,,0.00,bounced
RESP_000427,CAMP002,2834,2025-08-08 19:57:52.193712,2025-08-08 20:17:22.200959,,,,,0.00,delivered
RESP_000428,CAMP003,2834,2025-08-28 03:49:03.285031,2025-08-28 04:36:36.751012,,,,,0.00,delivered
RESP_000429,CAMP004,2834,2025-09-15 01:38:52.585289,2025-09-15 03:32:49.580928,,,,,0.00,delivered
RESP_000430,CAMP005,2834,2025-10-05 03:09:02.114037,2025-10-05 03:28:41.688498,,,,,0.00,delivered
RESP_000431,CAMP001,4339,2025-07-19 20:28:14.547959,2025-07-19 22:13:42.244821,,,,,0.00,delivered
RESP_000432,CAMP002,4339,2025-08-08 19:57:52.193712,2025-08-08 20:18:01.404806,,,,,0.00,delivered
RESP_000433,CAMP003,4339,2025-08-28 03:49:03.285031,2025-08-28 03:56:29.185497,,,,,0.00,delivered
RESP_000434,CAMP004,4339,2025-09-15 01:38:52.585289,2025-09-15 03:12:38.828213,2025-09-16 21:18:04.364089,,,,0.00,opened
