variant_id,product_id,sku,size,color,additional_price,stock_quantity,weight_oz,created_at
323,P000071,SKU000071V323,XS,White,13.55,296,2.68,2024-02-10 00:10:17
324,P000071,SKU000071V324,L,Blue,1.92,395,7.34,2024-05-22 10:15:07
325,P000071,SKU000071V325,XL,Pink,0.21,206,8.03,2024-08-06 08:35:34
326,P000071,SKU000071V326,L,Pink,12.38,183,10.46,2023-11-19 05:37:49
327,P000071,SKU000071V327,XXL,Black,9.08,178,9.64,2025-01-02 20:24:34
328,P000071,SKU000071V328,XS,White,0.25,375,2.88,2023-12-19 15:11:48
329,P000072,SKU000072V329,XL,Navy,12.75,141,6.62,2025-03-11 14:51:28
330,P000072,SKU000072V330,L,Pink,8.89,134,3.79,2025-06-19 11:21:12
331,P000072,SKU000072V331,XS,Black,2.55,309,7.67,2025-01-01 09:51:09
332,P000072,SKU000072V332,XXL,Red,6.22,463,9.03,2025-05-17 06:55:57
333,P000073,SKU000073V333,S,Green,6.17,185,5.78,2025-06-23 23:27:17
334,P000073,SKU000073V334,XS,Brown,11.73,357,3.88,2024-07-16 11:27:47
335,P000073,SKU000073V335,S,Brown,16.38,296,13.16,2024-06-06 11:22:55
336,P000073,SKU000073V336,L,Red,3.91,112,10.33,2024-10-14 02:22:45
337,P000074,SKU000074V337,XS,Red,3.79,253,11.03,2025-02-08 03:31:06
338,P000074,SKU000074V338,L,Pink,13.85,446,9.52,2025-02-19 22:24:47
339,P000074,SKU000074V339,M,Pink,5.99,178,4.11,2023-11-12 22:09:42
340,P000074,SKU000074V340,L,Black,9.92,481,2.05,2023-12-05 11:42:27
341,P000075,SKU000075V341,XXL,Gray,9.33,119,5.11,2024-03-13 04:37:38
342,P000075,SKU000075V342,XXL,Red,16.15,202,4.67,2025-06-21 18:39:36
343,P000075,SKU000075V343,S,Black,7.26,47,6.65,2024-01-12 01:38:44
344,P000075,SKU000075V344,XL,White,2.85,235,4.53,2025-08-15 07:48:13
345,P000076,SKU000076V345,XS,Black,3.98,155,4.26,2024-12-20 06:20:53
346,P000076,SKU000076V346,M,Navy,6.8,293,5.2,2025-08-27 17:57:44
347,P000076,SKU000076V347,S,Black,3.52,144,13.84,2025-05-04 14:03:21
348,P000076,SKU000076V348,XS,Navy,7.58,413,13.51,2025-02-01 06:25:30
349,P000076,SKU000076V349,M,Gray,6.1,132,6.81,2025-06-16 04:33:00
350,P000077,SKU000077V350,XXL,Navy,18.82,419,14.97,2023-09-26 07:29:10
351,P000077,SKU000077V351,L,White,2.37,461,14.01,2025-05-06 05:00:05
352,P000077,SKU000077V352,S,Gray,10.65,365,6.87,2024-01-18 03:12:31
353,P000077,SKU000077V353,XL,Blue,19.54,135,13.97,2025-02-20 11:46:19
354,P000077,SKU000077V354,XL,Pink,3.78,284,5.82,2024-01-20 01:38:45
355,P000078,SKU000078V355,M,Gray,1.07,417,5.64,2024-09-12 00:06:18
356,P000078,SKU000078V356,S,Brown,19.37,463,8.36,2024-11-11 19:22:34
357,P000078,SKU000078V357,XXL,White,15.69,414,10.63,2024-05-09 14:03:52
358,P000078,SKU000078V358,XS,Navy,10.17,394,13.47,2024-07-25 01:51:13
359,P000079,SKU000079V359,L,Brown,9.29,174,11.26,2025-01-16 07:08:48
360,P000079,SKU000079V360,XL,Green,14.31,263,8.16,2024-12-18 01:28:20
361,P000079,SKU000079V361,XL,Blue,12.76,414,9.59,2024-09-07 11:42:44
362,P000079,SKU000079V362,XS,Gray,4.39,113,7.88,2024-02-25 03:32:24
363,P000079,SKU000079V363,S,Blue,4.37,227,13.55,2024-03-03 21:51:41
364,P000080,SKU000080V364,M,Beige,11.01,78,11.77,2025-03-08 12:26:37
365,P000080,SKU000080V365,M,Green,10.38,127,9.59,2025-08-07 16:26:38
366,P000080,SKU000080V366,L,Brown,12.42,228,7.86,2024-05-29 01:51:33
367,P000080,SKU000080V367,L,Blue,7.35,264,6.12,2024-05-15 23:31:17
368,P000081,SKU000081V368,XS,Navy,8.83,145,10.39,2024-12-12 02:46:21
369,P000081,SKU000081V369,M,White,5.89,266,8.67,2025-06-04 03:44:41
370,P000081,SKU000081V370,XXL,White,15.72,484,4.96,2025-09-04 11:24:40
371,P000081,SKU000081V371,XS,White,7.2,289,4.6,2025-03-06 23:56:47
372,P000081,SKU000081V372,S,Red,5.0,391,12.6,2024-05-19 17:16:33
373,P000081,SKU000081V373,XXL,Beige,3.81,319,14.97,2025-09-08 14:09:40
374,P000082,SKU000082V374,XS,Beige,5.64,187,12.18,2025-09-22 16:57:54
375,P000082,SKU000082V375,L,Blue,16.44,397,10.52,2024-08-28 19:56:57
376,P000082,SKU000082V376,L,Brown,19.79,497,3.94,2025-04-05 16:38:53
377,P000082,SKU000082V377,L,Gray,4.54,393,4.73,2025-09-05 23:05:03
378,P000082,SKU000082V378,S,Brown,11.74,292,11.85,2024-06-19 13:36:27
379,P000083,SKU000083V379,M,White,6.26,106,7.57,2023-12-04 12:29:16
380,P000083,SKU000083V380,XXL,Blue,4.19,240,13.09,2024-12-21 18:52:05
381,P000083,SKU000083V381,XS,Red,2.78,457,3.67,2023-10-02 11:24:13
382,P000083,SKU000083V382,XXL,Black,10.0,347,12.85,2025-01-13 03:03:49
383,P000083,SKU000083V383,M,Gray,8.38,361,11.78,2024-10-26 15:02:26
384,P000083,SKU000083V384,XXL,Brown,5.99,310,2.3,2024-08-05 02:50:09
385,P000084,SKU000084V385,S,Navy,19.54,179,9.39,2025-07-15 13:08:39
386,P000084,SKU000084V386,XL,Pink,11.48,210,14.74,2024-01-03 05:51:37
387,P000084,SKU000084V387,S,Blue,1.27,207,4.45,2025-07-19 07:53:54
388,P000085,SKU000085V388,M,Pink,19.24,337,13.63,2024-05-11 16:02:58
389,P000085,SKU000085V389,XS,Navy,2.09,293,4.31,2023-11-13 15:28:01
390,P000085,SKU000085V390,XXL,Pink,9.77,105,4.59,2024-07-08 22:51:48
391,P000086,SKU000086V391,M,Gray,4.66,347,8.82,2025-08-26 01:19:06
392,P000086,SKU000086V392,L,Black,7.37,15,4.23,2024-11-25 12:00:37
393,P000086,SKU000086V393,L,Blue,3.14,66,3.68,2023-11-06 10:24:53
394,P000086,SKU000086V394,L,Green,14.86,209,14.42,2023-09-26 19:46:13
395,P000086,SKU000086V395,S,Navy,17.41,168,7.62,2025-03-25 11:31:16
396,P000086,SKU000086V396,XXL,Green,3.18,304,14.21,2024-12-04 03:46:14
397,P000087,SKU000087V397,XL,Green,5.51,13,14.88,2025-06-24 16:00:00
398,P000087,SKU000087V398,L,White,16.49,319,12.5,2024-07-01 04:51:19
399,P000087,SKU000087V399,XL,Red,18.21,460,8.38,2023-12-20 08:58:29
400,P000087,SKU000087V400,L,Pink,0.78,56,5.74,2025-07-26 02:52:24
401,P000088,SKU000088V401,M,Beige,7.82,431,12.53,2024-05-02 08:48:41
402,P000088,SKU000088V402,S,Blue,4.98,470,10.03,2025-07-29 13:29:17
403,P000088,SKU000088V403,L,Green,7.69,347,4.38,2023-10-20 09:22:32
404,P000088,SKU000088V404,XL,White,7.87,494,2.57,2024-03-26 21:15:47
405,P000088,SKU000088V405,S,Beige,17.65,285,5.79,2024-08-26 11:48:36
406,P000088,SKU000088V406,XS,Gray,18.17,220,14.9,2025-03-24 14:24:52
407,P000089,SKU000089V407,M,White,15.11,268,11.97,2024-12-27 13:30:07
408,P000089,SKU000089V408,M,Blue,9.02,139,4.7,2024-07-28 09:44:39
409,P000089,SKU000089V409,XS,Green,0.53,337,11.03,2025-01-23 18:53:21
410,P000090,SKU000090V410,L,Red,14.92,448,4.53,2024-05-30 06:22:22
411,P000090,SKU000090V411,XS,Black,5.01,373,13.92,2025-04-01 00:28:21
412,P000090,SKU000090V412,M,Green,9.7,44,3.07,2024-07-19 11:45:56
413,P000090,SKU000090V413,XXL,Gray,14.27,234,3.82,2024-08-06 13:02:50
414,P000090,SKU000090V414,M,Navy,3.41,19,9.89,2024-07-18 12:56:16
415,P000090,SKU000090V415,S,Beige,2.48,389,7.08,2024-08-29 04:34:49
416,P000091,SKU000091V416,XXL,Black,13.55,88,7.73,2024-11-22 13:48:02
417,P000091,SKU000091V417,S,Gray,14.29,467,10.78,2024-03-08 05:24:10
418,P000091,SKU000091V418,S,Green,13.93,438,10.25,2025-02-21 17:42:47
419,P000092,SKU000092V419,L,Beige,8.88,316,2.06,2024-02-07 20:38:55
420,P000092,SKU000092V420,L,Gray,18.58,201,13.81,2024-09-29 00:17:41
421,P000092,SKU000092V421,S,White,0.32,24,14.86,2024-01-12 04:28:53
422,P000093,SKU000093V422,S,White,4.41,461,3.26,2024-02-19 08:51:09
423,P000093,SKU000093V423,XXL,Navy,14.48,32,7.4,2024-11-30 13:51:31
424,P000093,SKU000093V424,XS,Red,6.45,330,4.46,2024-07-20 21:25:17
425,P000093,SKU000093V425,S,Brown,7.9,229,3.57,2025-07-12 04:49:01
426,P000093,SKU000093V426,S,White,7.13,98,2.19,2025-09-13 05:38:39
427,P000094,SKU000094V427,XS,Blue,4.26,122,2.86,2024-07-02 00:18:10
428,P000094,SKU000094V428,M,Pink,7.38,44,13.51,2025-07-09 14:05:21
429,P000094,SKU000094V429,L,Beige,15.35,265,14.78,2024-08-15 05:53:00
430,P000094,SKU000094V430,XS,Brown,15.83,482,13.06,2024-01-23 23:48:02
431,P000094,SKU000094V431,S,Beige,19.18,317,6.22,2024-05-07 05:32:12
432,P000095,SKU000095V432,XXL,Navy,6.64,335,11.9,2025-08-04 01:01:20
433,P000095,SKU000095V433,XXL,Red,19.56,351,8.27,2025-02-27 14:59:13
434,P000095,SKU000095V434,M,Black,12.17,309,7.84,2024-01-01 16:27:21
435,P000095,SKU000095V435,XL,Gray,10.07,370,14.85,2024-01-08 11:09:47
436,P000095,SKU000095V436,S,Black,12.33,469,3.61,2023-10-05 04:20:27
437,P000095,SKU000095V437,S,Blue,15.14,327,3.03,2023-11-20 21:29:32
438,P000096,SKU000096V438,M,Green,5.93,87,6.88,2025-02-10 18:54:05
439,P000096,SKU000096V439,XXL,Black,4.76,381,9.77,2023-10-08 08:51:52
440,P000096,SKU000096V440,L,Red,2.69,172,10.37,2024-01-16 00:19:40
441,P000096,SKU000096V441,XS,Brown,15.84,222,10.42,2025-04-08 10:47:16
442,P000097,SKU000097V442,XS,Gray,16.94,179,6.46,2025-08-13 11:34:14
443,P000097,SKU000097V443,S,Brown,1.08,479,10.65,2024-10-08 04:49:13
444,P000097,SKU000097V444,S,Gray,12.16,205,8.78,2025-02-18 04:41:33
445,P000097,SKU000097V445,S,Green,12.6,43,13.31,2024-08-30 09:22:57
446,P000097,SKU000097V446,XS,Gray,1.04,82,14.2,2024-01-09 15:05:36
447,P000098,SKU000098V447,XS,Navy,11.85,435,12.34,2023-11-30 22:17:27
448,P000098,SKU000098V448,S,Gray,10.15,228,11.42,2024-01-10 18:01:16
449,P000098,SKU000098V449,M,Navy,14.43,135,7.51,2025-02-06 00:19:31
450,P000098,SKU000098V450,XL,Gray,6.06,305,7.83,2025-06-13 03:53:26
451,P000099,SKU000099V451,M,Green,1.6,194,7.18,2024-08-14 04:09:27
452,P000099,SKU000099V452,S,Green,8.83,268,9.92,2025-07-25 06:27:34
453,P000099,SKU000099V453,L,Navy,16.39,416,8.27,2024-09-14 09:02:24
454,P000099,SKU000099V454,L,Blue,17.08,398,13.78,2025-08-20 05:38:04
455,P000100,SKU000100V455,XL,Brown,3.06,382,4.28,2025-05-30 22:44:30
456,P000100,SKU000100V456,L,Green,6.12,155,6.88,2025-03-19 07:04:07
457,P000100,SKU000100V457,XL,Green,1.44,79,11.29,2025-01-07 15:25:57
458,P000100,SKU000100V458,S,Navy,18.32,12,2.17,2025-09-17 18:18:15
459,P000100,SKU000100V459,XL,Red,9.83,483,7.41,2024-08-21 19:45:03
460,P000101,SKU000101V460,XXL,Red,7.68,167,10.33,2025-01-22 06:14:37
461,P000101,SKU000101V461,XL,White,8.18,29,14.9,2024-02-12 19:42:57
462,P000101,SKU000101V462,XS,Blue,18.64,93,4.52,2024-09-13 02:34:29
463,P000101,SKU000101V463,L,Beige,15.43,394,11.39,2024-10-25 20:13:56
464,P000101,SKU000101V464,XL,Green,12.7,198,11.05,2024-08-20 14:18:25
465,P000101,SKU000101V465,XXL,Blue,18.53,386,5.21,2024-11-27 23:00:30
466,P000102,SKU000102V466,XS,Red,12.62,356,2.37,2025-06-24 03:17:21
467,P000102,SKU000102V467,XXL,Navy,5.23,243,14.28,2024-09-09 17:30:40
468,P000102,SKU000102V468,S,Beige,4.95,306,14.37,2024-07-20 23:39:07
469,P000102,SKU000102V469,S,Black,2.33,57,10.38,2024-06-28 03:27:24
470,P000102,SKU000102V470,L,Blue,14.12,471,3.04,2024-03-19 12:09:56
471,P000102,SKU000102V471,S,Blue,3.32,228,5.29,2024-02-17 11:26:45
472,P000103,SKU000103V472,XL,Brown,13.17,205,9.62,2024-08-21 02:22:16
473,P000103,SKU000103V473,XXL,Blue,15.05,483,11.46,2025-01-07 18:06:44
474,P000103,SKU000103V474,XS,White,12.72,407,12.37,2023-10-01 22:33:18
475,P000103,SKU000103V475,S,Beige,14.97,486,11.73,2024-12-18 01:36:16
476,P000103,SKU000103V476,XXL,Beige,0.13,96,12.61,2024-10-17 02:22:07
477,P000104,SKU000104V477,XS,White,15.47,223,8.82,2025-07-14 21:37:06
478,P000104,SKU000104V478,XXL,Beige,14.66,97,4.29,2025-04-15 21:15:46
479,P000104,SKU000104V479,S,Navy,3.96,103,8.53,2024-03-28 01:23:21
480,P000105,SKU000105V480,L,Pink,16.29,105,4.61,2025-04-01 07:06:55
481,P000105,SKU000105V481,XXL,Navy,16.18,108,5.37,2024-10-19 20:57:10
482,P000105,SKU000105V482,L,Green,12.54,329,3.42,2024-04-22 07:14:31
483,P000106,SKU000106V483,XS,Beige,1.71,73,5.6,2024-08-10 06:37:18
484,P000106,SKU000106V484,M,Black,11.71,254,8.31,2025-09-14 20:27:47
485,P000106,SKU000106V485,XS,Black,1.22,394,14.42,2024-11-23 09:19:37
486,P000106,SKU000106V486,XXL,Pink,15.78,31,3.26,2024-12-16 20:02:11
487,P000107,SKU000107V487,L,Pink,10.4,399,5.46,2024-07-07 04:52:01
488,P000107,SKU000107V488,L,Green,15.14,319,7.58,2023-10-22 03:49:28
489,P000107,SKU000107V489,M,Red,19.99,428,5.11,2023-10-25 13:54:19
490,P000108,SKU000108V490,XXL,Blue,7.57,39,14.68,2024-12-10 11:07:32
491,P000108,SKU000108V491,M,White,0.06,455,11.08,2024-10-05 12:49:15
492,P000108,SKU000108V492,XXL,Navy,0.51,72,13.3,2025-03-26 16:00:46
493,P000108,SKU000108V493,M,Gray,7.37,326,10.92,2024-07-08 10:51:11
494,P000108,SKU000108V494,L,Brown,8.26,106,2.04,2023-12-23 01:35:12
495,P000109,SKU000109V495,XS,Red,17.47,423,11.57,2024-12-19 21:02:38
496,P000109,SKU000109V496,XXL,Green,4.67,258,7.2,2024-10-04 04:28:26
497,P000109,SKU000109V497,XL,White,6.97,490,14.11,2025-03-15 11:51:07
498,P000109,SKU000109V498,L,White,14.69,160,9.89,2023-11-27 08:32:04
499,P000109,SKU000109V499,XXL,Navy,17.4,458,9.43,2024-01-14 12:45:09
500,P000110,SKU000110V500,S,Green,15.94,164,12.82,2025-04-15 07:41:37
501,P000110,SKU000110V501,XL,Green,3.36,238,14.42,2025-04-16 04:20:34
502,P000110,SKU000110V502,L,Brown,4.82,118,4.22,2024-11-08 01:00:26
503,P000111,SKU000111V503,XS,Blue,19.87,24,4.08,2025-07-24 15:30:26
504,P000111,SKU000111V504,M,Blue,15.33,122,11.35,2025-05-01 03:54:59
505,P000111,SKU000111V505,XXL,Green,19.03,353,3.6,2025-05-23 03:14:08
506,P000112,SKU000112V506,XL,Green,1.81,364,6.33,2024-04-30 04:49:23
507,P000112,SKU000112V507,S,Pink,15.33,317,2.84,2024-09-21 07:05:28
508,P000112,SKU000112V508,M,Blue,18.2,390,11.57,2024-10-31 16:41:17
509,P000112,SKU000112V509,L,Brown,19.32,233,12.51,2023-11-25 22:26:55
510,P000113,SKU000113V510,M,White,5.82,67,3.16,2024-11-05 16:07:39
511,P000113,SKU000113V511,XXL,Pink,18.74,391,14.25,2025-08-17 09:16:36
512,P000113,SKU000113V512,XL,Red,2.55,170,14.4,2025-01-12 00:35:25
513,P000113,SKU000113V513,XL,Black,6.22,312,8.96,2023-12-03 20:48:34
514,P000114,SKU000114V514,L,Red,15.43,418,10.83,2024-04-03 15:29:34
515,P000114,SKU000114V515,S,Brown,13.27,312,4.89,2024-09-27 03:11:08
516,P000114,SKU000114V516,L,Black,10.77,245,6.11,2025-01-28 00:27:27
517,P000114,SKU000114V517,M,Gray,10.0,243,3.92,2025-04-24 06:04:52
518,P000114,SKU000114V518,M,Navy,14.94,444,12.42,2025-02-22 17:00:11
519,P000114,SKU000114V519,XXL,Black,11.98,168,8.53,2025-02-26 13:50:27
520,P000115,SKU000115V520,M,Pink,9.57,434,4.8,2023-11-25 19:36:08
521,P000115,SKU000115V521,M,Blue,1.18,424,6.33,2025-03-10 12:06:50
522,P000115,SKU000115V522,XXL,Gray,16.96,488,12.54,2025-01-30 08:50:39
523,P000116,SKU000116V523,S,Green,14.55,163,14.8,2024-11-17 23:24:52
524,P000116,SKU000116V524,XXL,Navy,19.82,290,7.1,2025-06-07 01:40:46
525,P000116,SKU000116V525,L,Green,19.81,397,7.09,2024-12-19 09:06:26
526,P000117,SKU000117V526,XL,Beige,5.65,482,4.54,2024-05-25 21:28:01
527,P000117,SKU000117V527,XL,Blue,1.95,175,11.78,2025-01-14 07:55:38
528,P000117,SKU000117V528,XL,Black,17.0,373,5.95,2023-11-06 03:50:01
529,P000118,SKU000118V529,XL,Navy,8.84,257,5.78,2025-08-28 00:06:01
530,P000118,SKU000118V530,S,Gray,4.36,393,4.54,2024-06-19 00:12:53
531,P000118,SKU000118V531,XXL,Black,7.24,448,9.48,2024-11-14 17:47:34
532,P000118,SKU000118V532,XXL,Navy,7.53,228,10.83,2025-05-22 20:50:51
533,P000119,SKU000119V533,XS,White,7.11,252,4.34,2023-10-04 13:04:01
534,P000119,SKU000119V534,XS,White,19.61,342,6.4,2024-09-24 08:23:53
535,P000119,SKU000119V535,L,Navy,12.54,216,5.19,2024-09-12 19:52:17
536,P000119,SKU000119V536,XS,Gray,7.93,164,10.94,2024-10-28 08:46:58
537,P000120,SKU000120V537,XXL,Blue,15.52,417,10.72,2025-08-29 22:08:27
538,P000120,SKU000120V538,XS,Green,17.3,342,6.97,2024-09-24 15:10:32
539,P000120,SKU000120V539,XXL,Green,7.35,71,3.52,2024-12-14 23:32:19
540,P000120,SKU000120V540,XS,Green,12.83,475,8.63,2025-04-18 03:20:40
541,P000121,SKU000121V541,XL,Pink,19.75,255,5.56,2024-06-09 15:55:07
542,P000121,SKU000121V542,XXL,White,15.89,102,6.99,2024-08-18 04:21:32
543,P000121,SKU000121V543,XXL,Blue,5.97,74,3.29,2024-06-26 06:51:13
544,P000122,SKU000122V544,XXL,Brown,3.7,426,11.11,2025-06-07 04:00:33
545,P000122,SKU000122V545,L,Brown,16.35,411,12.56,2024-05-12 00:07:35
546,P000122,SKU000122V546,L,White,10.38,309,9.01,2024-05-07 19:17:10
547,P000123,SKU000123V547,S,White,3.61,316,11.04,2024-02-03 06:37:42
548,P000123,SKU000123V548,XS,Brown,8.94,170,3.6,2023-10-23 14:34:43
549,P000123,SKU000123V549,S,Pink,4.12,92,3.14,2025-03-19 00:44:33
550,P000124,SKU000124V550,XS,White,19.6,269,5.88,2025-09-11 23:29:29
551,P000124,SKU000124V551,XL,Navy,8.46,493,10.56,2025-01-02 08:48:07
552,P000124,SKU000124V552,S,Beige,0.92,494,8.75,2025-04-30 06:20:59
553,P000124,SKU000124V553,M,Brown,8.9,305,8.38,2024-05-19 08:20:28
554,P000124,SKU000124V554,M,Brown,18.22,190,9.88,2025-04-12 19:47:05
555,P000125,SKU000125V555,XXL,White,13.25,32,5.08,2025-05-27 21:54:44
556,P000125,SKU000125V556,S,Navy,5.99,436,4.8,2024-12-07 00:17:47
557,P000125,SKU000125V557,S,Pink,11.04,312,6.67,2024-04-15 11:03:43
558,P000125,SKU000125V558,S,Pink,8.44,291,5.31,2023-11-12 20:57:36
559,P000126,SKU000126V559,XXL,Navy,8.0,52,14.28,2025-01-26 23:03:11
560,P000126,SKU000126V560,XXL,Blue,18.8,83,8.97,2024-09-27 16:24:05
561,P000126,SKU000126V561,XS,Beige,19.91,366,10.39,2024-12-18 05:22:51
562,P000126,SKU000126V562,XXL,Red,11.27,341,12.67,2024-02-04 11:54:55
563,P000126,SKU000126V563,XL,Navy,8.39,88,6.11,2024-12-14 02:56:03
564,P000126,SKU000126V564,L,Blue,0.52,319,5.22,2023-11-05 06:18:51
565,P000127,SKU000127V565,XS,Brown,2.2,290,7.29,2025-02-16 22:44:21
566,P000127,SKU000127V566,M,White,7.26,180,12.11,2024-05-09 18:43:26
567,P000127,SKU000127V567,S,Gray,5.47,60,6.9,2025-06-15 10:57:36
568,P000127,SKU000127V568,S,Blue,19.04,410,14.03,2025-04-20 21:48:39
569,P000127,SKU000127V569,S,Brown,14.57,166,9.65,2025-01-23 02:09:45
570,P000128,SKU000128V570,XS,Brown,6.98,302,13.25,2023-10-17 08:55:23
571,P000128,SKU000128V571,XL,Beige,12.15,469,2.62,2024-05-05 22:40:52
572,P000128,SKU000128V572,M,Blue,3.61,422,11.64,2024-10-06 16:38:05
573,P000128,SKU000128V573,XL,Brown,11.89,445,7.23,2023-11-29 06:09:03
574,P000128,SKU000128V574,XL,Navy,5.18,361,8.68,2024-01-02 16:10:15
575,P000128,SKU000128V575,S,Navy,2.85,300,11.56,2024-10-22 21:02:40
576,P000129,SKU000129V576,XXL,Red,14.15,137,10.82,2023-11-24 20:51:58
577,P000129,SKU000129V577,L,Green,3.66,191,12.38,2025-07-18 12:08:23
578,P000129,SKU000129V578,XL,Beige,5.52,229,8.77,2025-05-26 22:26:52
579,P000130,SKU000130V579,M,White,18.95,218,12.02,2024-04-28 23:31:37
580,P000130,SKU000130V580,XS,White,1.53,132,14.28,2024-04-08 22:37:14
581,P000130,SKU000130V581,S,Pink,1.15,390,5.72,2024-01-07 02:45:05
582,P000130,SKU000130V582,L,Black,19.24,227,10.8,2025-01-16 11:21:08
583,P000131,SKU000131V583,L,Green,10.3,356,13.55,2024-05-01 09:44:47
584,P000131,SKU000131V584,XXL,White,8.11,325,4.47,2024-04-26 22:28:07
585,P000131,SKU000131V585,XXL,Black,14.28,369,8.95,2025-07-23 11:41:21
586,P000131,SKU000131V586,M,Gray,19.88,348,14.36,2024-04-12 18:03:06
587,P000132,SKU000132V587,XL,Green,19.29,355,14.09,2023-10-07 04:48:47
588,P000132,SKU000132V588,XL,Gray,3.5,197,12.91,2025-04-24 01:17:29
589,P000132,SKU000132V589,XL,Red,19.05,226,8.44,2023-12-21 19:28:53
590,P000133,SKU000133V590,M,White,6.76,357,5.25,2025-01-07 04:05:57
591,P000133,SKU000133V591,XL,White,5.8,257,5.82,2024-02-08 19:05:16
592,P000133,SKU000133V592,S,Black,14.76,301,7.12,2025-09-02 02:07:50
593,P000133,SKU000133V593,M,Brown,16.51,28,14.16,2024-12-28 19:26:40
594,P000134,SKU000134V594,XS,Red,0.12,245,6.27,2025-04-22 03:23:51
595,P000134,SKU000134V595,M,White,0.1,465,11.39,2024-01-21 13:25:19
596,P000134,SKU000134V596,L,Red,0.18,230,8.4,2025-02-19 03:36:06
597,P000134,SKU000134V597,XS,Brown,10.29,88,7.34,2024-09-07 02:16:06
598,P000134,SKU000134V598,L,Black,3.11,346,5.25,2024-07-09 09:00:11
599,P000134,SKU000134V599,L,Blue,7.49,196,7.57,2025-06-14 15:17:31
600,P000135,SKU000135V600,XL,Beige,2.17,234,10.53,2024-02-09 09:43:52
601,P000135,SKU000135V601,L,Navy,2.8,392,7.64,2024-04-16 02:09:04
602,P000135,SKU000135V602,M,Gray,2.21,155,2.52,2025-05-25 23:25:25
603,P000135,SKU000135V603,L,Blue,14.88,471,2.41,2025-03-23 11:26:25
604,P000136,SKU000136V604,L,Beige,2.38,260,9.15,2024-03-27 15:03:37
605,P000136,SKU000136V605,XXL,Navy,6.5,401,12.14,2024-10-06 19:35:10
606,P000136,SKU000136V606,L,Brown,14.52,389,12.96,2024-02-13 14:34:39
607,P000136,SKU000136V607,L,Navy,2.19,65,12.31,2025-06-08 01:25:27
608,P000137,SKU000137V608,S,Red,10.0,402,10.9,2024-11-08 19:17:26
609,P000137,SKU000137V609,XS,Red,8.59,315,11.59,2025-07-26 17:09:49
610,P000137,SKU000137V610,L,Green,5.79,258,3.07,2023-10-21 20:54:07
611,P000137,SKU000137V611,L,Gray,12.35,383,8.65,2024-06-18 11:11:59
612,P000138,SKU000138V612,M,White,17.28,368,5.22,2023-11-30 17:24:26
613,P000138,SKU000138V613,L,Gray,9.48,410,12.53,2024-01-16 20:21:19
614,P000138,SKU000138V614,XXL,Brown,12.22,106,14.9,2024-12-31 17:47:47
615,P000138,SKU000138V615,XL,Navy,4.59,77,7.22,2025-09-20 13:59:16
616,P000139,SKU000139V616,S,Navy,8.53,325,4.6,2025-06-25 10:05:28
617,P000139,SKU000139V617,XS,Blue,8.15,166,11.1,2024-01-23 21:37:11
618,P000139,SKU000139V618,S,Gray,6.72,255,2.8,2025-07-07 18:18:38
619,P000139,SKU000139V619,L,Black,6.09,147,6.73,2024-10-15 09:11:45
620,P000139,SKU000139V620,M,Blue,4.94,468,2.62,2025-05-02 20:32:15
621,P000140,SKU000140V621,XS,Black,13.21,174,4.76,2024-08-11 21:57:22
622,P000140,SKU000140V622,L,Beige,18.17,61,7.6,2025-05-16 12:44:47
623,P000140,SKU000140V623,M,Green,7.27,165,3.45,2024-07-19 18:48:01
624,P000141,SKU000141V624,XXL,Brown,15.41,76,6.31,2024-03-28 23:42:42
625,P000141,SKU000141V625,XXL,Red,14.86,311,8.88,2025-02-20 07:46:51
626,P000141,SKU000141V626,M,Gray,13.0,117,9.6,2024-09-02 01:41:35
627,P000142,SKU000142V627,XS,Navy,12.59,318,3.56,2025-04-12 01:39:14
628,P000142,SKU000142V628,XL,Gray,3.86,238,14.03,2025-02-02 09:18:11
629,P000142,SKU000142V629,XS,Brown,12.38,164,11.43,2024-02-03 02:26:09
630,P000143,SKU000143V630,XL,Navy,0.88,108,7.44,2024-03-07 22:42:16
631,P000143,SKU000143V631,XXL,Beige,17.83,398,13.09,2024-12-17 22:13:42
632,P000143,SKU000143V632,XL,Red,17.9,239,10.19,2025-04-18 13:31:59
633,P000143,SKU000143V633,XS,Blue,1.35,224,8.81,2025-07-11 00:57:18
634,P000144,SKU000144V634,S,Pink,5.48,76,5.77,2024-06-20 04:43:39
635,P000144,SKU000144V635,XL,Black,15.89,365,4.47,2023-11-07 08:45:21
636,P000144,SKU000144V636,L,Green,13.69,455,8.68,2025-02-06 00:39:52
637,P000145,SKU000145V637,S,Green,15.01,206,9.31,2024-04-18 12:44:21
638,P000145,SKU000145V638,L,Blue,12.14,115,4.39,2025-05-04 23:17:28
639,P000145,SKU000145V639,S,Pink,4.36,366,2.12,2025-06-23 17:12:55
640,P000146,SKU000146V640,XL,Brown,5.18,446,4.86,2023-12-25 06:20:30
641,P000146,SKU000146V641,XXL,Beige,11.04,97,4.91,2023-11-05 23:09:12
642,P000146,SKU000146V642,XL,Gray,5.84,337,3.93,2024-02-03 08:20:52
643,P000146,SKU000146V643,M,Navy,5.41,414,2.67,2024-09-20 13:54:54
644,P000146,SKU000146V644,S,Gray,10.69,10,10.43,2024-07-31 21:11:30
645,P000146,SKU000146V645,XXL,Pink,19.44,176,3.08,2024-09-30 01:39:24
