return_id,order_id,customer_id,return_date,return_reason,return_status,refund_amount,refund_method,restocking_fee,return_method,condition_received,processed_by,created_at
RETQB75JY6M,8673,4474,2025-09-10 16:53:32,fit,processed,20.83,original_payment,11.19,pickup,poor,Christopher Tucker,2025-09-10 16:53:32
RET479NL92P,6833,3708,2024-12-11 05:45:26,fit,approved,51.2,original_payment,1.36,pickup,new,Justin Suarez,2024-12-11 05:45:26
RETAU3CCAF2,4832,4197,2024-07-05 05:51:39,defective,approved,57.95,store_credit,3.06,store,new,Cindy Pierce,2024-07-05 05:51:39
RETIF39VJ0B,7614,696,2025-09-25 03:25:09,defective,approved,41.37,store_credit,5.48,store,like_new,Kelly Turner,2025-09-25 03:25:09
RETBQD1FBR4,904,243,2024-10-23 12:58:07,changed_mind,completed,58.24,store_credit,1.22,mail,good,Christopher Wood,2024-10-23 12:58:07
RET3SCT9ZVB,7367,3577,2025-07-21 10:05:51,changed_mind,pending,24.01,original_payment,10.57,pickup,like_new,Kristin Marsh,2025-07-21 10:05:51
RETIRLQ5FBR,11561,704,2025-02-14 23:55:03,fit,pending,43.28,store_credit,14.71,mail,new,Ashley Rice,2025-02-14 23:55:03
RET6QVV3H53,6626,1849,2025-05-31 08:16:31,fit,processed,37.6,original_payment,4.47,store,fair,Christina Johnson,2025-05-31 08:16:31
RETNXXNFK1B,2307,1391,2025-09-22 13:17:46,fit,completed,44.55,store_credit,2.1,store,poor,Steven Ruiz,2025-09-22 13:17:46
RET07O7FP85,2843,2680,2025-01-19 23:23:36,changed_mind,pending,34.82,original_payment,11.49,mail,like_new,Nicholas Harris,2025-01-19 23:23:36
RETD5V0TJK7,7938,3458,2024-09-11 10:41:09,changed_mind,completed,44.22,original_payment,1.25,mail,poor,James Smith,2024-09-11 10:41:09
RET3LVOVM17,12204,1648,2025-08-25 01:06:21,other,completed,63.42,store_credit,5.39,store,new,Latoya Barton,2025-08-25 01:06:21
RETOMG3EOLK,893,3870,2025-06-15 10:10:00,fit,approved,60.44,original_payment,2.94,mail,good,Benjamin Petersen,2025-06-15 10:10:00
RETOJGWA71D,3176,3441,2025-07-17 05:57:25,other,pending,30.45,original_payment,10.49,store,new,Kaitlyn Roberts,2025-07-17 05:57:25
RET7WC878F2,12450,2874,2024-09-04 21:02:37,defective,pending,31.35,store_credit,11.26,pickup,fair,Mrs. Lori Howard DDS,2024-09-04 21:02:37
RET0MBDVL55,11510,3987,2025-09-23 09:54:08,changed_mind,pending,75.38,original_payment,0.44,pickup,new,Scott Fletcher,2025-09-23 09:54:08
RETD4WJ98YM,64,1571,2025-07-13 13:51:36,fit,approved,82.95,store_credit,10.72,mail,fair,John Allen,2025-07-13 13:51:36
RETYHKHU6VZ,2263,1290,2024-12-23 14:09:22,fit,approved,39.41,store_credit,5.17,store,like_new,Billy Rodriguez,2024-12-23 14:09:22
RETT49HAIYL,11734,3270,2025-08-31 01:26:17,fit,approved,60.89,store_credit,10.88,pickup,new,Sherry Craig,2025-08-31 01:26:17
RETUHS0V689,12632,1375,2025-09-21 19:31:56,fit,pending,52.48,original_payment,0.72,pickup,good,Angela Hill,2025-09-21 19:31:56
RET9WDBWNTC,6349,4460,2025-07-30 22:43:48,fit,completed,61.51,original_payment,2.23,store,new,Kathleen Boyd,2025-07-30 22:43:48
RETANBB4VBW,11410,3774,2024-09-14 11:15:06,changed_mind,processed,48.34,original_payment,9.82,store,new,Samantha Obrien,2024-09-14 11:15:06
RETWEFVM7M2,10751,688,2025-02-05 18:09:16,changed_mind,completed,66.53,original_payment,12.03,store,like_new,Sheila Nelson,2025-02-05 18:09:16
RETURF5WAIS,6078,656,2025-07-18 14:18:46,fit,approved,38.92,store_credit,5.81,mail,good,Luis Meadows,2025-07-18 14:18:46
RET0BG1526Q,12162,2057,2025-09-25 08:20:24,other,completed,22.08,store_credit,11.72,pickup,poor,Kathy Mcclure,2025-09-25 08:20:24
RET7ESF1EVC,7482,787,2025-04-20 03:54:06,fit,approved,43.8,store_credit,11.05,pickup,fair,Randy Ross,2025-04-20 03:54:06
RETKCIAI37W,2743,3157,2024-11-06 02:56:58,other,processed,25.09,store_credit,2.48,store,good,Natalie Strickland,2024-11-06 02:56:58
RETMV6A6EPB,3151,2957,2024-02-10 23:13:23,defective,pending,26.71,original_payment,3.96,pickup,poor,Monica Olson,2024-02-10 23:13:23
RETOSRTI1HC,1381,699,2025-08-13 04:25:24,other,approved,50.79,store_credit,4.09,store,fair,Robert Scott,2025-08-13 04:25:24
RET6O1EDXQG,2056,2927,2025-08-12 08:12:18,defective,pending,46.01,original_payment,0.43,store,poor,Loretta Rojas,2025-08-12 08:12:18
RETIVPTJ0CB,10065,1742,2025-08-18 22:05:04,fit,pending,34.56,store_credit,3.77,pickup,fair,Jason Hull,2025-08-18 22:05:04
RETCHM1P1PF,7138,1557,2025-03-14 12:49:09,fit,approved,40.83,original_payment,11.3,store,like_new,Jason Gutierrez,2025-03-14 12:49:09
RETT34BN6JF,5364,1582,2025-07-26 08:37:03,fit,pending,46.31,original_payment,4.64,store,new,Stephanie Frey,2025-07-26 08:37:03
RET1V5Z5A6O,11151,569,2025-08-29 08:29:23,defective,completed,70.56,original_payment,14.38,mail,poor,Timothy Davila,2025-08-29 08:29:23
RET3JHYLR15,1715,4593,2024-07-05 03:54:05,defective,approved,75.81,original_payment,5.59,store,new,Ricardo Howard,2024-07-05 03:54:05
RET8ASNJFQ2,2192,796,2025-05-06 01:58:17,defective,pending,45.92,store_credit,6.48,store,good,Sherri Davis,2025-05-06 01:58:17
RET34F00IQ4,696,634,2025-09-21 02:44:12,fit,approved,32.73,original_payment,8.07,pickup,new,William Smith,2025-09-21 02:44:12
RETUG0YFK6R,2210,1622,2025-04-11 08:06:02,changed_mind,approved,52.34,original_payment,14.89,pickup,fair,Raymond Kemp,2025-04-11 08:06:02
RET44UM0JFT,11440,4279,2025-08-07 15:07:35,other,processed,82.0,original_payment,3.85,store,fair,Cathy Diaz,2025-08-07 15:07:35
RETPMVQPTZZ,12169,2084,2024-04-10 19:12:51,fit,processed,31.69,original_payment,6.68,pickup,fair,Jeremy Ward,2024-04-10 19:12:51
RET6119KUS7,2113,4813,2024-03-11 18:16:32,defective,processed,31.59,store_credit,2.18,mail,like_new,Zachary Sparks,2024-03-11 18:16:32
RETIP573MCL,5651,558,2025-08-30 10:27:23,defective,approved,47.11,original_payment,12.65,pickup,poor,Samantha Murphy,2025-08-30 10:27:23
RETEA7M880C,4200,922,2025-05-19 08:26:10,defective,pending,44.03,original_payment,14.89,mail,good,Misty Byrd,2025-05-19 08:26:10
RET9X2APQFY,11637,47,2025-08-17 18:43:21,fit,pending,55.22,store_credit,12.63,pickup,fair,Samuel Merritt,2025-08-17 18:43:21
RETQY6K521G,3427,1116,2024-02-20 21:09:08,other,pending,34.27,store_credit,8.86,mail,new,Jason Mitchell,2024-02-20 21:09:08
RETOLCAGUE7,4767,3812,2025-08-05 00:48:30,changed_mind,completed,57.71,store_credit,4.99,store,good,Adriana Peterson,2025-08-05 00:48:30
RETD186MNCD,4715,4495,2025-09-15 05:20:29,changed_mind,completed,11.42,original_payment,10.83,mail,fair,Jeremy Wilkinson,2025-09-15 05:20:29
RETFOKYVQCO,2680,569,2025-01-01 01:09:47,fit,approved,15.15,store_credit,1.99,pickup,like_new,Heather Horne,2025-01-01 01:09:47
RETAFD7CQGO,8698,2840,2025-03-23 23:22:16,other,processed,64.68,original_payment,3.02,mail,new,Karen Riley,2025-03-23 23:22:16
RETSYSS9SJN,12727,2548,2025-05-13 21:26:29,fit,completed,54.15,store_credit,3.18,pickup,fair,Marvin Allison,2025-05-13 21:26:29
RETGX0GMNT6,5394,4612,2025-05-18 19:19:41,defective,completed,38.06,original_payment,2.64,pickup,new,Stephanie Harris,2025-05-18 19:19:41
RETQRVEPCQM,7407,3684,2025-08-10 12:04:20,fit,pending,29.12,original_payment,9.5,mail,fair,Tracy Goodman,2025-08-10 12:04:20
RETP91OAM1M,12012,291,2025-06-09 06:08:23,fit,completed,51.44,original_payment,2.62,pickup,fair,Todd Pugh,2025-06-09 06:08:23
RETEWUPIQ8O,8392,3848,2025-06-10 13:26:03,changed_mind,completed,56.44,store_credit,8.56,store,new,Kristen Hogan,2025-06-10 13:26:03
RET6QUHJUQW,5585,922,2024-06-17 14:43:46,fit,completed,23.03,original_payment,11.54,mail,like_new,Steven Sanders,2024-06-17 14:43:46
RETDC9OAUU5,54,2251,2025-09-23 22:29:25,fit,completed,48.65,original_payment,0.99,pickup,fair,Bruce Miller,2025-09-23 22:29:25
RETNRL2HPQB,6041,811,2025-07-16 11:45:20,changed_mind,processed,51.23,original_payment,1.44,pickup,good,Lisa Owens,2025-07-16 11:45:20
RET1SDUTMLU,9386,3124,2025-05-17 16:43:33,fit,pending,23.14,original_payment,14.91,store,like_new,Melissa Dennis,2025-05-17 16:43:33
RETHTKHQ5SQ,5909,877,2025-06-22 14:00:57,changed_mind,pending,56.2,original_payment,8.51,mail,poor,Shannon Beck,2025-06-22 14:00:57
RETFJJ4YXT7,641,2281,2025-06-30 12:34:03,changed_mind,pending,59.64,original_payment,0.13,mail,like_new,Ronald Mendoza,2025-06-30 12:34:03
RETFVK66FU6,5849,2235,2025-08-17 10:45:25,fit,approved,36.34,store_credit,6.15,mail,good,James Sullivan,2025-08-17 10:45:25
RETX9IDTN4E,10342,2641,2025-06-22 13:07:27,changed_mind,pending,54.0,original_payment,6.44,mail,fair,Melissa Brock,2025-06-22 13:07:27
RET13CDLMWH,5568,1472,2024-11-05 19:35:32,fit,approved,23.91,original_payment,11.04,store,poor,Amy Williams,2024-11-05 19:35:32
RETH9E7YIIW,5702,1707,2025-09-08 19:21:56,other,processed,29.58,original_payment,5.68,store,poor,Abigail Potter,2025-09-08 19:21:56
RET0J170LG7,6147,4523,2025-04-18 03:18:41,fit,approved,44.07,store_credit,10.0,pickup,fair,Jason Adams,2025-04-18 03:18:41
RETAN9D482U,7632,4080,2025-09-14 17:34:59,other,processed,45.07,original_payment,14.08,mail,fair,Amanda Johnson,2025-09-14 17:34:59
RETQ9URF972,807,1002,2025-08-22 03:56:36,changed_mind,pending,46.15,original_payment,7.84,mail,fair,Ronald Davis,2025-08-22 03:56:36
RETS51RBJB2,1784,1305,2025-09-20 21:55:26,defective,completed,34.83,original_payment,13.54,store,poor,Miss Anita Henry,2025-09-20 21:55:26
RETZACVQ36X,6971,712,2025-05-03 04:40:46,fit,pending,27.23,original_payment,3.67,store,poor,Kathleen Glass,2025-05-03 04:40:46
RETJVR4P8I0,2882,949,2025-09-20 13:09:47,fit,pending,32.23,original_payment,4.22,pickup,like_new,Joshua Dunn,2025-09-20 13:09:47
RET4TCBFMJR,2711,1678,2024-10-14 20:41:23,fit,completed,34.69,original_payment,10.52,pickup,poor,Sheryl Wu,2024-10-14 20:41:23
RETQBKAYTZL,545,3209,2024-09-20 01:20:21,defective,completed,46.13,original_payment,3.1,pickup,poor,Dustin Miller,2024-09-20 01:20:21
RET043ZTCVB,3970,2197,2025-07-29 01:04:31,changed_mind,pending,62.75,original_payment,0.27,mail,like_new,Mark Reyes,2025-07-29 01:04:31
RETX9WZGQL3,7289,2765,2025-07-20 04:26:44,changed_mind,approved,37.34,original_payment,11.76,store,new,Matthew Mckee,2025-07-20 04:26:44
RETFE00VZKT,6247,820,2025-01-06 07:32:56,other,approved,78.12,original_payment,8.98,mail,fair,Caitlin Johnson,2025-01-06 07:32:56
RET7U0V9G3J,6777,2734,2025-09-01 02:55:03,fit,pending,41.82,store_credit,12.69,mail,like_new,Valerie Mathews,2025-09-01 02:55:03
RET3TFBUU84,280,2450,2025-06-28 08:17:40,defective,pending,38.18,store_credit,5.34,store,fair,Manuel Banks,2025-06-28 08:17:40
RETOJMD7HKA,12108,654,2024-05-02 15:04:53,fit,approved,24.54,store_credit,3.22,store,poor,Mr. Timothy Conway,2024-05-02 15:04:53
RET96XKYHSB,1858,4458,2025-01-02 07:37:51,changed_mind,pending,59.21,original_payment,3.16,store,good,Ann Watts,2025-01-02 07:37:51
RETUAMR386D,10574,280,2025-01-13 07:24:43,fit,processed,33.25,original_payment,5.71,store,like_new,James Forbes,2025-01-13 07:24:43
RETCAK7JP59,289,4803,2024-09-07 11:12:29,fit,approved,34.62,original_payment,9.05,store,poor,Dana Coleman,2024-09-07 11:12:29
RETYPXYXWAX,7760,4663,2025-09-20 16:59:55,fit,completed,38.72,store_credit,2.23,store,fair,Micheal Brown,2025-09-20 16:59:55
RETZ779AQ1S,248,1101,2025-08-15 08:16:27,fit,processed,32.48,store_credit,2.06,pickup,like_new,Kevin Flores,2025-08-15 08:16:27
RETBVJVVT4G,5817,2404,2025-08-23 15:13:29,fit,completed,28.99,original_payment,2.31,pickup,good,Cassandra Dunn,2025-08-23 15:13:29
RET8AG4FNDS,6342,3280,2025-09-09 16:42:02,fit,pending,36.56,original_payment,7.88,mail,new,Mr. Michael Mason MD,2025-09-09 16:42:02
RETWJB54S7D,5273,3761,2025-09-01 19:57:46,changed_mind,pending,57.45,store_credit,7.78,pickup,like_new,Dylan Perez,2025-09-01 19:57:46
RETHE4UDFK7,3932,3984,2025-06-28 21:26:00,changed_mind,processed,56.09,original_payment,5.07,pickup,new,Scott Williams,2025-06-28 21:26:00
RETLAYAGR7N,2458,3868,2025-05-08 10:57:13,defective,completed,36.07,original_payment,10.08,pickup,good,Teresa Elliott,2025-05-08 10:57:13
RETJDDYIAJY,2110,1372,2025-01-22 00:43:25,other,completed,42.02,original_payment,4.43,pickup,poor,Michael Singh,2025-01-22 00:43:25
RETLLCC911B,4279,221,2024-09-02 06:03:34,other,approved,29.15,original_payment,14.71,mail,poor,Sherri Lewis,2024-09-02 06:03:34
RET385BMKFP,901,1551,2025-07-28 00:38:26,changed_mind,approved,37.71,original_payment,5.26,store,new,Matthew Hunt,2025-07-28 00:38:26
RETKH7XS08T,6597,4267,2025-01-22 11:29:14,defective,processed,49.94,original_payment,6.46,pickup,like_new,Paul Williams,2025-01-22 11:29:14
RET8TYWK9HM,2198,678,2025-04-29 17:27:41,other,pending,50.78,store_credit,9.89,store,like_new,Angela Moody,2025-04-29 17:27:41
RET0OG23OLA,2341,1771,2024-11-29 14:20:30,other,pending,47.57,original_payment,1.1,pickup,good,Ashley Miles,2024-11-29 14:20:30
RETK7ET6BAA,8526,3219,2024-11-22 09:09:43,fit,completed,31.67,original_payment,1.26,pickup,poor,Michael Williams,2024-11-22 09:09:43
RETT5Q4GKY6,4263,1575,2025-09-19 14:24:39,other,pending,22.06,original_payment,3.71,store,poor,Maria Thomas,2025-09-19 14:24:39
RET0XRN8ZMW,8234,2246,2024-08-10 02:34:13,fit,completed,34.68,original_payment,3.83,pickup,like_new,Grace Clark,2024-08-10 02:34:13
RETVWLAMX04,12221,1392,2025-08-16 15:12:35,fit,pending,55.61,store_credit,14.43,pickup,good,Shawn Salazar,2025-08-16 15:12:35
RET1AXBENPW,9634,1797,2025-01-13 19:36:28,fit,completed,72.97,original_payment,1.23,mail,new,Brenda Kaufman,2025-01-13 19:36:28
RET9A5MU2HJ,1663,294,2024-11-29 00:45:17,changed_mind,completed,36.39,store_credit,13.27,store,poor,Erik Young,2024-11-29 00:45:17
RET5XNNXZS6,9286,2653,2025-06-04 09:42:33,fit,processed,30.34,store_credit,2.3,store,fair,John White,2025-06-04 09:42:33
RETFI4HU7WU,4779,2654,2025-06-26 04:01:51,fit,approved,41.22,original_payment,7.28,pickup,like_new,Sean Trevino,2025-06-26 04:01:51
RETYZJCXHB6,8271,2752,2025-06-01 17:56:15,changed_mind,completed,32.74,original_payment,1.67,mail,like_new,Phillip Fleming,2025-06-01 17:56:15
RETU3NZXY95,9536,2177,2024-09-22 09:41:56,fit,approved,37.52,store_credit,3.92,pickup,fair,Roger Mann,2024-09-22 09:41:56
RETI9LYUC36,2820,4011,2025-04-12 23:12:19,other,completed,26.21,original_payment,4.99,store,good,Katherine Fry,2025-04-12 23:12:19
RETVVQC1SRL,4286,1197,2025-05-22 10:42:32,fit,approved,55.04,original_payment,4.09,store,like_new,Michael Perez,2025-05-22 10:42:32
RETX8H5O1NH,1154,4243,2025-06-09 11:36:08,defective,processed,50.17,original_payment,0.39,pickup,good,George Barron,2025-06-09 11:36:08
RET1UUMNWQU,7544,2204,2025-08-28 10:21:15,fit,processed,22.76,original_payment,10.92,store,poor,Veronica Smith,2025-08-28 10:21:15
RETWQ1XKQ90,10907,3635,2024-01-10 04:37:23,fit,pending,71.77,original_payment,11.98,store,like_new,Chad Burns,2024-01-10 04:37:23
RETZL1BVVFH,6347,4442,2024-08-22 23:11:17,fit,approved,43.91,store_credit,12.23,store,poor,Anna Simon,2024-08-22 23:11:17
RET6GMQ2D7U,9090,122,2025-08-25 22:36:23,fit,pending,25.69,store_credit,6.65,pickup,good,Ashlee Wong,2025-08-25 22:36:23
RETHKWBOTET,9784,4678,2025-06-19 09:26:56,changed_mind,completed,37.76,store_credit,6.87,pickup,good,James Hamilton,2025-06-19 09:26:56
RET19PKID60,3792,2242,2025-01-13 21:39:00,other,approved,34.25,original_payment,8.2,mail,like_new,Jessica Huber,2025-01-13 21:39:00
RET1VCF2P92,167,1832,2024-10-21 01:33:19,changed_mind,pending,28.92,original_payment,4.26,mail,poor,Vanessa Green,2024-10-21 01:33:19
RETISZQCK6R,2326,1368,2024-07-02 11:26:53,changed_mind,processed,59.97,original_payment,11.57,store,fair,Kimberly Swanson,2024-07-02 11:26:53
RETXR0BNORX,3418,4476,2025-05-21 19:18:04,changed_mind,pending,54.54,store_credit,14.33,pickup,like_new,Danielle West,2025-05-21 19:18:04
RETNBXULHNX,8529,1408,2025-06-27 00:19:45,changed_mind,processed,30.08,store_credit,14.72,store,good,Tiffany Fisher,2025-06-27 00:19:45
RETWKQWBHR9,8356,1160,2025-01-04 12:43:07,other,processed,52.76,original_payment,3.24,pickup,good,Heather Zuniga,2025-01-04 12:43:07
RETS7MGUPZP,2841,2778,2025-05-07 15:06:19,fit,pending,33.4,original_payment,1.45,mail,new,Robert Hansen,2025-05-07 15:06:19
RETCGPLQZY2,2523,1463,2025-08-21 02:02:03,changed_mind,processed,62.03,original_payment,2.54,store,new,Jason Cruz,2025-08-21 02:02:03
RETTEY7FDTA,10669,3760,2025-04-29 17:03:18,fit,pending,52.73,store_credit,10.54,store,good,Jeremy Romero,2025-04-29 17:03:18
RETSONKCKSC,1417,1443,2025-08-21 13:02:00,changed_mind,pending,49.63,original_payment,2.97,mail,poor,Christopher Morton,2025-08-21 13:02:00
RETKMI73F4O,6305,1423,2025-08-19 13:40:42,fit,processed,67.54,original_payment,11.31,store,poor,Rebecca Lutz,2025-08-19 13:40:42
RETMSWV4SCL,9678,3498,2025-05-28 12:00:39,changed_mind,completed,36.12,original_payment,7.38,store,good,Jennifer Gregory,2025-05-28 12:00:39
RETVUPY4FPD,1683,2718,2025-03-01 14:58:52,changed_mind,completed,50.3,original_payment,13.4,store,poor,Carol Martin,2025-03-01 14:58:52
RET0EBMQZVD,6963,4211,2025-09-09 15:36:59,changed_mind,pending,49.85,store_credit,7.58,mail,new,Michael Cohen,2025-09-09 15:36:59
RETAH8ORFZP,10060,4806,2025-09-06 21:15:26,fit,completed,65.61,original_payment,9.33,mail,poor,Rebecca Young,2025-09-06 21:15:26
RETFFFMA2Z9,9457,3768,2025-08-02 03:55:31,defective,approved,43.66,store_credit,13.8,pickup,fair,John Thomas,2025-08-02 03:55:31
RETNT27E5G3,1271,1531,2025-09-03 10:32:57,changed_mind,processed,74.14,original_payment,13.15,mail,new,Rebecca Jenkins,2025-09-03 10:32:57
RETIGK2SIIR,1089,1968,2025-05-02 04:46:06,fit,processed,38.47,store_credit,7.21,pickup,good,James Roach,2025-05-02 04:46:06
RETS3X95VQ8,6577,4591,2025-01-08 12:08:37,fit,pending,50.24,store_credit,11.71,mail,poor,Victoria Fisher,2025-01-08 12:08:37
RETY5HS0TXF,2368,4215,2024-09-13 20:45:32,fit,pending,42.32,original_payment,7.52,mail,fair,Omar Bowers,2024-09-13 20:45:32
RET4WGWHR7B,693,4145,2025-09-01 10:23:16,defective,pending,35.35,original_payment,1.85,pickup,poor,Elizabeth Williams,2025-09-01 10:23:16
RETWVPSILM5,6063,155,2025-01-13 09:50:22,changed_mind,approved,49.88,store_credit,6.0,pickup,poor,Michael Brown,2025-01-13 09:50:22
RETFBA8B7LV,765,978,2024-07-08 21:27:08,defective,pending,57.22,original_payment,1.61,store,like_new,Jennifer Bennett,2024-07-08 21:27:08
RETV1EYQSDY,6311,3931,2025-08-15 12:38:17,fit,approved,26.66,original_payment,7.79,mail,fair,Austin Delgado,2025-08-15 12:38:17
RET5J2NARYV,12122,3929,2025-08-30 03:34:37,fit,approved,24.35,store_credit,2.88,pickup,poor,Wendy Montes,2025-08-30 03:34:37
RET6BQMUJVK,7456,3652,2025-09-22 16:35:22,changed_mind,processed,42.51,store_credit,3.76,pickup,poor,Mary Wallace,2025-09-22 16:35:22
RET4A94TPDK,10480,3860,2024-09-16 09:10:38,defective,pending,40.8,original_payment,7.49,mail,new,Elizabeth Todd,2024-09-16 09:10:38
RETRKBGWT96,5190,2473,2025-08-16 18:37:55,other,pending,71.84,original_payment,14.98,store,like_new,Michelle Baldwin,2025-08-16 18:37:55
RET943I978R,4760,3114,2025-09-06 13:15:46,fit,completed,27.08,original_payment,1.82,store,poor,William Lee,2025-09-06 13:15:46
RET7ZR8JQYV,11808,4088,2025-03-16 15:09:47,fit,approved,31.43,original_payment,2.71,store,poor,George Leon,2025-03-16 15:09:47
RETJ1X6QMR8,6028,726,2025-09-15 10:25:06,other,completed,17.1,store_credit,10.82,mail,poor,Tyler Bauer,2025-09-15 10:25:06
RETRBR143PS,6745,4289,2025-07-05 12:37:45,defective,pending,42.36,original_payment,8.93,mail,poor,Mrs. Margaret Kelley MD,2025-07-05 12:37:45
RET48IRRP00,1755,3272,2025-04-20 06:03:13,fit,completed,46.56,original_payment,5.77,store,new,Eddie Herrera,2025-04-20 06:03:13
RETVOE7YGNW,6635,1402,2025-09-05 20:18:02,changed_mind,pending,34.82,original_payment,1.84,store,fair,Carly Stevens,2025-09-05 20:18:02
RETC3FI3C3A,6353,699,2025-08-04 14:57:10,changed_mind,processed,59.98,original_payment,7.63,mail,poor,Alexandra Phillips,2025-08-04 14:57:10
RETBX40MIDU,3592,195,2025-09-01 05:39:07,changed_mind,pending,23.53,original_payment,7.31,mail,like_new,Thomas Hernandez,2025-09-01 05:39:07
RETS4EOHOHN,21,1719,2024-07-11 14:47:49,changed_mind,processed,27.34,original_payment,5.94,mail,like_new,Christopher Love,2024-07-11 14:47:49
RET2NKW7CEZ,8362,973,2025-09-13 03:15:00,defective,approved,59.16,original_payment,12.66,pickup,fair,David Klein,2025-09-13 03:15:00
RETEUSLMN1Z,12659,735,2025-09-12 23:35:35,other,approved,44.11,original_payment,10.64,store,new,Tyler King,2025-09-12 23:35:35
RETSJTX5FBO,5801,706,2025-05-13 14:04:55,other,pending,39.56,original_payment,2.37,mail,fair,Mark Hardy,2025-05-13 14:04:55
RETM9X0BDZ7,10681,1828,2025-08-31 03:40:38,defective,processed,28.36,original_payment,7.39,mail,good,Aaron Martin,2025-08-31 03:40:38
RET5BDMA0CC,9098,4929,2024-08-10 15:24:17,defective,processed,60.25,original_payment,14.06,pickup,fair,Tracy Welch,2024-08-10 15:24:17
RETRSP7O97G,11931,764,2025-03-12 13:48:55,changed_mind,pending,48.56,original_payment,3.35,pickup,good,Mathew Hernandez,2025-03-12 13:48:55
RETWBEWI1QR,837,4996,2025-03-10 09:49:29,fit,approved,27.15,original_payment,4.85,mail,poor,Amanda Brown,2025-03-10 09:49:29
RET322KAIT6,824,3684,2025-06-16 04:46:33,defective,completed,58.55,original_payment,3.53,pickup,like_new,Gary Warren,2025-06-16 04:46:33
RET5PTO9ZIJ,565,62,2024-11-05 18:39:14,fit,pending,36.88,original_payment,2.2,pickup,like_new,Calvin Larson,2024-11-05 18:39:14
RET2MKI9KEH,6285,3235,2024-12-07 01:20:57,fit,pending,48.22,store_credit,14.09,pickup,good,Rebecca Bryant,2024-12-07 01:20:57
RET6U4U8C8P,906,344,2025-04-13 14:31:24,fit,approved,51.96,original_payment,14.01,mail,like_new,Christopher Crawford,2025-04-13 14:31:24
RETK1IS06QE,10757,3210,2025-05-21 21:28:54,defective,completed,48.26,store_credit,8.32,pickup,fair,James Yu,2025-05-21 21:28:54
RETY2E9RU85,2168,3911,2025-08-09 14:17:26,defective,completed,32.09,original_payment,5.39,mail,fair,Ronald Silva,2025-08-09 14:17:26
RETRPJ3VZIQ,10642,1877,2024-10-11 20:56:32,fit,approved,23.97,store_credit,8.01,mail,like_new,Michael Thomas,2024-10-11 20:56:32
RETD8V6U1Q4,4266,1489,2025-02-27 17:34:11,fit,pending,49.03,original_payment,3.05,pickup,like_new,Robert Allen,2025-02-27 17:34:11
RETRADTXG52,5760,1824,2025-07-07 01:16:51,other,completed,53.76,original_payment,3.4,mail,new,Lori Brown MD,2025-07-07 01:16:51
RETQZZI2RO4,4334,3180,2024-08-16 09:23:48,other,completed,59.04,original_payment,6.04,mail,fair,Holly Chavez,2024-08-16 09:23:48
RETI9A9VYNB,6713,4857,2025-09-15 09:06:09,fit,processed,30.46,original_payment,11.83,pickup,good,Juan Lewis,2025-09-15 09:06:09
RETVRQ7LIH1,1002,4388,2025-05-27 00:43:49,fit,approved,74.27,original_payment,12.01,store,good,Tami Chapman,2025-05-27 00:43:49
RETQSRW4S72,785,2175,2025-01-25 19:25:57,defective,approved,26.78,original_payment,4.3,pickup,fair,Crystal Walton,2025-01-25 19:25:57
RET8FB0O2N7,9921,3786,2024-09-29 10:21:45,changed_mind,approved,25.49,store_credit,11.05,pickup,new,Brenda Wolf,2024-09-29 10:21:45
RETOLXEAHUW,669,3310,2024-06-25 04:31:31,other,pending,62.15,store_credit,13.48,pickup,like_new,Veronica Olsen,2024-06-25 04:31:31
RETV707RLB1,3653,1603,2025-08-03 22:20:21,other,processed,38.25,original_payment,6.5,pickup,poor,Ellen Burch,2025-08-03 22:20:21
RETXEGSBWKD,11513,8,2025-04-13 05:48:37,changed_mind,pending,42.38,original_payment,12.97,store,fair,Erica Kane,2025-04-13 05:48:37
RET3K8HEVI2,11152,4516,2025-08-11 00:57:57,other,pending,28.45,store_credit,14.47,pickup,poor,Tammy Robinson,2025-08-11 00:57:57
RET2COJ8UQ2,8583,4753,2025-02-10 03:28:35,changed_mind,completed,47.45,original_payment,7.56,mail,fair,Jasmine Chapman,2025-02-10 03:28:35
RETTMKXN5P8,10871,3538,2025-07-08 21:42:56,fit,completed,71.76,store_credit,6.48,pickup,good,Mary Barker,2025-07-08 21:42:56
RETG38ZN3M1,7160,3305,2025-09-14 10:09:34,changed_mind,approved,58.04,store_credit,6.46,store,good,Lisa Lane,2025-09-14 10:09:34
RET2GV5IL7K,10488,2480,2024-08-15 05:08:15,defective,completed,43.83,store_credit,0.47,store,poor,Lee Williams,2024-08-15 05:08:15
RETHT1I38VV,3509,1083,2025-03-02 01:04:03,defective,approved,35.45,original_payment,5.23,store,like_new,Scott Ball,2025-03-02 01:04:03
RETER42RM0B,7920,2640,2025-07-18 14:50:23,defective,completed,39.24,original_payment,0.82,pickup,poor,Sandra Smith,2025-07-18 14:50:23
RET6IGLQT14,6069,1280,2025-07-10 09:44:01,defective,processed,52.48,store_credit,7.71,pickup,fair,Sarah Lopez,2025-07-10 09:44:01
RETL2LGT4S6,2562,3445,2025-06-05 07:00:11,other,processed,59.32,original_payment,1.51,store,poor,Jennifer Gonzalez PhD,2025-06-05 07:00:11
RET11E7FH77,10136,3191,2024-10-12 17:01:34,other,completed,41.07,store_credit,0.15,pickup,fair,Sarah Barr,2024-10-12 17:01:34
