return_item_id,return_id,order_item_id,quantity_returned,item_condition,refund_eligible,restockable
RICK9CHKFA,RETS1QFD0TP,231395,1,like_new,t,t
RIGPWO1H5Q,RET6JXOEME6,89818,1,like_new,t,t
RIV6G7Y2J0,RETK088OAH0,117992,1,damaged,t,t
RIG1K7079O,RETVLYPZE1B,280611,1,like_new,t,t
RI90R7TLC2,RETVLYPZE1B,280610,1,damaged,f,t
RI5CZAQEYU,RETOO8K9BGN,34981,1,like_new,t,t
RIOIQ11VB5,RETT8A4B651,208851,1,like_new,t,t
RIMW8WFI7J,RETT8A4B651,208850,1,like_new,t,t
RIL2LL6VJM,RETV71DKI0Q,91016,1,worn,t,t
RIMIJWBYWG,RETV71DKI0Q,91017,1,like_new,t,f
RIXESQVLFL,RET73VT0Q74,98099,1,damaged,t,f
RIGO1CECC2,RET73VT0Q74,98097,1,like_new,t,t
RIHSQV72O3,RET0RII7IZ7,163027,1,damaged,t,f
RI8S9RRID7,RET0RII7IZ7,163028,1,like_new,t,f
RIO5UWBMJ4,RET3AZLOO9R,52002,1,like_new,t,t
RI0RM0M51J,RETXLNH7MYK,103489,1,worn,t,f
RI6ZQ9F411,RETXLNH7MYK,103488,1,like_new,t,t
RINPU12R0Z,RET5Q93V9Y4,89270,1,like_new,t,f
RI6ZQXYO92,RET5Q93V9Y4,89269,1,like_new,t,t
RIRRBNFGBO,RETR8UT43HU,90247,1,like_new,t,t
RIAGUDEIWL,RETOK2M1ZBX,1484,1,like_new,t,f
RIGZIDGVXV,RETOAOV1NHM,299175,1,damaged,t,t
RIIOL8MONY,RET78VBVV2Q,302760,1,like_new,t,t
RIKKOSIBE3,RET78VBVV2Q,302761,1,damaged,t,t
RIT2ETFYL5,RETGIG8PPSP,285983,1,like_new,t,t
RI0O28W3O0,RETJKOVKM6E,21782,1,like_new,t,t
RIRMH1J4R5,RETOEOG4JCR,66677,1,like_new,t,t
RIUX2XIX1Y,RETLQRBY077,281811,1,worn,t,f
RIQOP552O6,RETIWSSOTMT,193604,1,like_new,t,t
RI8IG6IO28,RETYR5N2C20,49425,1,like_new,t,t
RIYQBGZGEI,RETYR5N2C20,49424,1,like_new,t,t
RI1G3ANYAC,RETI57DR461,95950,1,worn,t,t
RIJNMOSLZB,RETI57DR461,95951,1,like_new,t,t
RIOAUS9VNK,RETG27PZ096,291459,1,like_new,t,t
RI35TB0CRM,RETPEO9ZOBX,166352,1,like_new,t,t
RI2RYAF1ZB,RETKFLB6JVA,249856,1,damaged,t,f
RIULVQMU2Z,RETL0PVSGBQ,19675,1,damaged,t,t
RIG5R8Y9FT,RET1WT10YE5,176503,1,worn,t,t
RICIBY05VI,RET1WT10YE5,176505,1,damaged,t,t
RI4CLMB8K3,RET0V01BY5L,144270,1,like_new,t,t
RI9AAGFHLH,RETJLZ3JMQR,100965,1,like_new,t,t
RI4907OZUP,RETJLZ3JMQR,100967,1,damaged,t,f
RICB47OUOI,RETGR8X74OX,278075,1,like_new,t,t
RI9SEOYSTY,RETGR8X74OX,278074,1,damaged,t,t
RIYS3BYQVF,RETFTYK1DMS,241682,1,like_new,t,t
RISQ48VOZY,RETFTYK1DMS,241685,1,like_new,t,t
RIHFNMZD3M,RETLXIYGACR,97500,1,like_new,t,t
RIAQ0Q8U94,RETLXIYGACR,97502,1,like_new,f,t
RIW2GC3FAF,RET9KL7AOOY,108386,1,like_new,t,t
RIOWA8S7IR,RETP467CYBH,4339,1,like_new,f,t
RIPMIYJPOX,RETKYXVM9A9,307113,1,worn,t,t
RIXO5YS4MB,RET88NS57Q3,60861,1,damaged,t,t
RIR6DWDZMM,RET5RN3V6LY,227681,1,like_new,t,t
RIKM8GZT4G,RETWKVHZRHW,37674,1,like_new,t,t
RIZA0HZ2LZ,RETQ9ZRWX9O,196193,1,like_new,t,t
RI5XZ1EN4P,RETDOUD6UN8,208628,1,damaged,t,f
RIZJDR7653,RETDOUD6UN8,208627,1,damaged,t,t
RIRVGYSQZI,RETKGLJZ6LF,104808,1,damaged,t,t
RI347V5IWX,RET8N3XOGT6,98641,1,like_new,t,t
RIGMGI5MIL,RETHD19Q0ZB,157371,1,worn,t,t
RIXHL4C5WR,RET3MKQXN70,129610,1,damaged,t,f
RI5IMOYBH5,RET1LJTW9M1,187253,1,like_new,t,t
RIDHGAWCE7,RET1LJTW9M1,187251,1,like_new,t,t
RI7X7ED8WB,RETK2LE2VAI,63394,1,like_new,t,f
RIJTJOTX6H,RETUEOWLE0M,139439,1,damaged,t,t
RIJNWFWXVA,RET6R8RN1TD,100770,1,damaged,t,f
RI8UTGYQHO,RET6R8RN1TD,100771,1,like_new,t,f
RIJJHES2K3,RET1UPXMWFM,240857,1,damaged,t,f
RIULGEUOI9,RET1UPXMWFM,240858,1,like_new,t,t
RIDWGEJ9N1,RET4SY47JOM,244032,1,worn,t,t
RI46J93URQ,RETNBTMUWEG,14868,1,worn,t,t
RIYXGAGWI2,RETXY2MB3O4,302469,1,damaged,f,f
RID06SSJI0,RETXY2MB3O4,302471,1,damaged,t,t
RIV9MYY2GO,RETAEGSAMJ7,72343,1,damaged,t,f
RI52JBVGHU,RETMNWAMQZW,142860,1,like_new,t,f
RIMISE8UFM,RETMNWAMQZW,142859,1,damaged,t,f
RIDHC7HTLN,RETUTGXUJTS,274648,1,like_new,f,f
RIOX6ZQRR4,RETAZIDB5Y3,57204,1,damaged,f,t
RIQEOZE161,RETXWUMEI1H,109055,1,like_new,t,t
RIEA5C66ML,RET6TBF3AV0,58843,1,like_new,t,f
RIV1CV406Z,RET6TBF3AV0,58844,1,like_new,t,f
RIJLW29XOP,RETLJ6KUB4J,69227,1,like_new,t,t
RIJUNNGQ8E,RETLJ6KUB4J,69228,1,worn,t,t
RI7F5KATBK,RET3ID9LIDU,297763,1,damaged,f,t
RIW0H187MK,RET3ID9LIDU,297762,1,like_new,t,t
RI0ZCB3OBN,RETIXI4MADT,6706,1,like_new,t,t
RINTONU25H,RETCLGQJIB8,115558,1,damaged,t,t
RIDETT7F0N,RET0GU8LA9Y,149159,1,like_new,t,t
RI5XK0PU5U,RET54FW919O,257664,1,like_new,f,t
RI2ZPAO0OI,RET54FW919O,257663,1,worn,t,t
RI3SIA2ZXK,RET3XXUOJE0,66617,1,like_new,t,t
RIWA3JQAFJ,RETRN68GHIT,52435,1,like_new,f,t
RI6J9OO2AK,RET0IZ3WJTJ,193853,1,damaged,t,t
RIJ93GFYJH,RETA4KJS666,54699,1,like_new,t,t
RIBBAS054G,RET93K7SHFU,23845,1,like_new,f,t
RIZLFBJA5V,RET93K7SHFU,23844,1,like_new,t,t
RI3KYYLUGS,RETK3U6ZAVF,148540,1,like_new,t,t
RID8X9UDHN,RETKGV7C4AJ,223521,1,like_new,t,t
RI9ZG3TW0H,RETKGV7C4AJ,223522,1,damaged,t,t
RIMR3QRUEJ,RET5IJI880O,173200,1,like_new,t,t
RIX9QP3CM6,RETA4TFCOUA,32177,1,worn,f,t
RIS19ECNRS,RETA4TFCOUA,32179,1,like_new,t,t
RI6FI8YCIZ,RETSLGJEO71,16654,1,damaged,t,t
RIXJQNWKWM,RETSLGJEO71,16655,1,damaged,t,t
RITZLLXKND,RETKJTRJT2T,221172,1,damaged,t,t
RIIQNR39VL,RETKJTRJT2T,221175,1,like_new,t,t
RIUGQGC501,RETXIE8GGBQ,80884,1,like_new,f,t
RIOD8PGH64,RETLQY7IJ8V,305412,1,like_new,t,t
RIAWFLO3AM,RETQCLQ5DYD,186019,1,like_new,f,t
RIX30813XS,RETMPSBB68E,137494,1,damaged,t,t
RI2JDPLXV7,RETMPSBB68E,137495,1,like_new,t,f
RI7L3FQSYE,RETWPOZI8UU,78397,1,like_new,f,t
RIHTBL256O,RETOA9VB8W2,36435,1,like_new,t,t
RIR2PUE40E,RETOA9VB8W2,36434,1,like_new,t,t
RIM60KE0XS,RETODAUJMBT,193959,1,damaged,f,f
RIN6LAQNCO,RETPX5I7BSL,95309,1,worn,t,t
RIGCLICA6J,RET6C1Z0Q41,84132,1,like_new,t,t
RIJTXZHUSQ,RET6C1Z0Q41,84131,1,like_new,t,t
RIZDLZMLD0,RETBU1IT684,15662,1,like_new,t,t
RIDO42WFUL,RETBU1IT684,15663,1,like_new,t,t
RIS7R354GV,RETCVXK80G6,62660,1,damaged,t,t
RISG1XUWLG,RETCVXK80G6,62659,1,worn,t,t
RITF4IBPM6,RET3RUDRY79,243952,1,like_new,t,t
RISZA28924,RET52HPTB8D,156096,1,like_new,t,t
RIEJ6SS580,RET0JI06UT7,64533,1,like_new,t,f
RITMYFFFQT,RET0JI06UT7,64532,1,like_new,t,f
RI2UZ7KEO2,RETHSO30FIN,232742,1,like_new,f,t
RIR00SICV4,RETHSO30FIN,232743,1,damaged,t,t
RIPYCA2D3R,RETUZXARB64,289019,1,worn,t,t
RIDE0P5X27,RETHHVWT4GY,47196,1,like_new,t,t
RIN2C2GMXF,RETHHVWT4GY,47197,1,worn,t,f
RIYMKLK3N3,RETN7961KS6,6457,1,like_new,t,f
RITTCMJ84G,RETN7961KS6,6458,1,like_new,t,t
RI2M9K0C3N,RET87ZD01C9,29817,1,worn,t,t
RIBYYENVZF,RETTXDL5ADU,305395,1,damaged,t,t
RI2CG32JCG,RETMBI27P3M,152255,1,like_new,t,f
RINH2ZM19A,RETF7GVIUDH,305988,1,like_new,t,t
RI4IMN8AZ7,RETF7GVIUDH,305991,1,like_new,t,t
RIM4NARMZ1,RETXUTXZSUR,197878,2,worn,t,f
RIAXWKOHO4,RET1GIEMDR3,296600,1,like_new,t,t
RI9G1HH270,RETORXSMYF5,225763,1,like_new,f,t
RI77PUAPI5,RETB511NC3X,137200,1,like_new,f,t
RIW3DCX20D,RETN7UQ2GCL,114671,1,like_new,t,t
RIXH95N7SC,RETM8SVLG8S,99360,1,like_new,t,t
RIZ5515CBE,RETM8SVLG8S,99358,1,like_new,t,f
RIXD8FUR65,RETL70MTHHX,199333,1,worn,t,f
RIZH0QV2P1,RETB2FH58IM,307688,1,like_new,t,t
RINP3IM593,RETB2FH58IM,307686,1,damaged,t,t
RI8JP8F1CH,RET1G5ODRC1,173748,1,like_new,t,t
RI6FJ0WASB,RETC6464ZAC,288364,1,damaged,t,f
RIIG1PKAU5,RETC6464ZAC,288363,1,like_new,t,t
RIQ58AN4H1,RET7YEPJZFZ,45557,1,worn,f,f
RIPXKXJZLI,RETUQKXDGC9,22245,1,like_new,t,t
RIB817HWHL,RETUQKXDGC9,22244,1,like_new,t,f
RIJRN0CAN9,RETNCTLP5S1,251882,1,damaged,t,f
RI8F483TON,RETFQVHJG12,308409,1,like_new,t,t
RIC3AC91LL,RETFQVHJG12,308410,1,like_new,t,t
RII4BMAUNU,RETVAC9XYR4,287391,1,like_new,t,f
RICX22HRXG,RET6UA4NZHE,299222,1,damaged,t,t
RINC320K2I,RETX6WAAA29,23148,1,like_new,t,t
RI9Y0TYT79,RET7AKB4AYB,273399,2,worn,t,f
RIQDFQP2VL,RET7AKB4AYB,273398,1,like_new,t,f
RI0NCX7H2A,RETERFQ5M0T,295490,1,like_new,t,t
RII8X1VYAL,RET2PIJY54U,278048,1,like_new,t,t
RIV6EXNXJT,RET2PIJY54U,278045,1,damaged,t,t
RIYLFQX3BV,RETTQQHB8WN,122539,1,worn,t,t
RIEF1KIXNS,RET79CB3IDC,59869,1,worn,t,t
RIGHESBG73,RETHMFHZ4KJ,167250,1,worn,t,t
RINBAHV1HF,RETI1IV1Z4W,130423,1,like_new,t,t
RIU7X52BS9,RET4QAWZP82,53127,1,like_new,t,f
RIVP7B3KTI,RET7Y3V2VJD,228287,1,like_new,t,t
RIJVUE1Q9E,RET4L6RZLJT,123374,1,like_new,t,t
RIID3BV3PK,RET9GZZQYQ0,184781,1,damaged,t,t
RINWRNUG3P,RET9GZZQYQ0,184782,1,damaged,f,f
RIVKSB0H0F,RETGES7RMG9,117160,1,like_new,t,t
RIP9496BLI,RET1PNAVBKV,157428,1,damaged,t,t
RITEGEETFE,RETR4TG61A7,177524,1,like_new,t,t
RIPECLRCLX,RETN7EZ7KMP,76464,1,like_new,t,t
RIYYVH0S6U,RETMCOLIG1N,134247,1,like_new,t,t
RI8OOFT7PA,RETNVJ46IJ6,3394,1,like_new,t,t
RIXWKOWKS4,RETNVJ46IJ6,3393,1,like_new,t,t
RIJA8SJOXL,RETM7WLARIJ,239157,1,like_new,t,t
RISCMH915T,RETM7WLARIJ,239156,1,worn,t,t
RI24QG3NT0,RET2LUKM90C,88852,1,damaged,f,t
RIXESXVSPQ,RET4ABN5HIB,64244,1,damaged,f,t
RIW0UZUTVJ,RETJD2KMOBL,257548,1,like_new,t,t
RICF836ZAR,RET6S13CXXG,294337,1,like_new,t,f
RIQ0DTK2HB,RET6S13CXXG,294338,1,like_new,t,t
RIBMSQBTLB,RETVTFED5RY,134413,1,damaged,t,t
RI85RTOR0U,RETAUUJUY06,244795,1,like_new,t,t
RIQ24EMJF8,RETAUUJUY06,244797,1,like_new,t,f
RI9K2AQZZG,RETSB8M20HP,302053,1,damaged,t,f
RI36UIXBOW,RETSB8M20HP,302052,1,like_new,t,f
RIABOKZY42,RETPSWKFDBF,42152,1,like_new,t,t
RIGMS2DBHH,RETPSWKFDBF,42150,2,damaged,t,f
RIZNQ8UP8V,RETV2QION60,221254,1,like_new,t,t
RIECFVN40R,RETV2QION60,221255,1,like_new,t,t
RICSJU6BPB,RETWYU7EACE,222127,1,like_new,t,t
RITR14382O,RETO0ULFOVF,151538,1,like_new,t,t
RIPQKE2JBE,RETO0ULFOVF,151540,1,worn,t,t
RI3SE9C4JA,RET6TUKLRTB,174004,1,like_new,t,f
RIMB50P7K6,RET4HLWSUVH,224903,1,damaged,t,f
RIGS8RBKMI,RETTK7YVLLL,44467,1,like_new,t,t
RIDYCATXXD,RETTK7YVLLL,44466,1,like_new,t,t
RIOTJ0MB9V,RETO0ELS0TW,306095,1,like_new,f,t
RIMB69J7QJ,RETO0ELS0TW,306096,1,like_new,t,f
RIJG989J6F,RET4NVFRAVA,286771,1,like_new,t,t
RIYQ0MG420,RET4NVFRAVA,286772,1,like_new,t,t
RIRCXU7G6B,RET0QWVV709,62458,1,like_new,t,t
RIJO9FKORS,RETI8B6KEPK,163432,1,like_new,t,t
RI6AFXEH8H,RETI8B6KEPK,163431,1,worn,t,t
RIUO8NA9WF,RETG6VZT6M0,7063,1,like_new,t,f
RIHDDQ50T4,RETG6VZT6M0,7064,1,damaged,t,t
RIPU2J89O6,RETMFSG4CHN,93935,1,like_new,t,t
RIJ73HQN2N,RETMFSG4CHN,93936,1,damaged,t,f
RIOS1WYGBF,RET9WD88PQU,87565,1,like_new,t,t
RI1XQAFISN,RETQCH2LK4O,47579,1,like_new,t,t
RIPG2EQTJS,RETQCH2LK4O,47578,1,like_new,t,f
RITOE8RBTE,RETMNEZKKVB,300247,1,like_new,t,f
RIB3CI4UTW,RETKJABGZHR,103949,1,damaged,t,t
RIX3FCLSBU,RETPBZ4CCN5,75127,1,like_new,f,t
RIC83IFVG2,RET6GIHTT5G,197900,1,damaged,t,f
RIYTNJRS9R,RETOQIMSR4M,93967,1,like_new,t,t
RIYLDPU7TC,RETOQIMSR4M,93969,1,damaged,t,f
RIRDWLTISR,RETQTAJOWKX,201931,1,damaged,t,t
RIAG27M7FU,RET5XVYPE5Y,47930,1,like_new,f,t
RI6TYSW7N9,RET5XVYPE5Y,47929,2,like_new,t,f
RIFK6YO815,RETYMB1X5VG,91282,1,worn,t,f
RISUQT3KE2,RETYMB1X5VG,91284,1,like_new,t,t
RIV4FGVURC,RETGPXI6HKB,37978,1,damaged,t,t
RIFRW4MH9L,RETNUIOIAHN,171137,1,like_new,t,t
RIUMKOTGU9,RETHV6ATOCL,31656,1,like_new,f,t
RIS3ESOEHN,RETHV6ATOCL,31655,1,like_new,t,t
RIXKOBZ6II,RETLOGVVNL7,302739,1,damaged,f,t
RI5X667NB6,RETLOGVVNL7,302738,1,damaged,t,t
RIH2H0RBBV,RETXIRK7EUO,43393,1,like_new,t,f
RI4EST135J,RETMTLP5G4D,367,1,worn,t,t
RIS4SXPRVT,RET5XC4FOVQ,249979,2,like_new,t,f
RIVT3WFJUT,RETVSAQFNGJ,198173,1,damaged,t,t
RITZD4L9JZ,RETMO56M60I,126626,2,like_new,t,t
RIYC4VB9ZM,RETMO56M60I,126627,1,like_new,t,t
RI8QRBM1OW,RETKSBYQMBP,191758,1,damaged,t,t
RIIF348WYY,RETKSBYQMBP,191759,1,like_new,t,t
RI24IT58O8,RETOFQFK10Z,241586,1,like_new,t,t
RIP1S8Q4RS,RETOFQFK10Z,241587,2,like_new,t,t
RI5LONEFYU,RETJRUZCBCP,200433,1,worn,t,t
RIF8P7L3IU,RETJRUZCBCP,200435,1,damaged,t,f
RIQUH78F3U,RETAJ5WMOFO,237399,1,like_new,t,t
RI2OAO8IJ3,RETAJ5WMOFO,237398,1,like_new,t,t
RIS29YOI8Y,RETGNPIJ76G,292198,1,like_new,t,f
RI2367HLFV,RETGNPIJ76G,292199,1,like_new,t,t
RIE9VYONZP,RET1I3SQ240,4076,1,damaged,t,t
RI6V0WE2R1,RET1I3SQ240,4075,1,like_new,t,f
RI8JLT1JSH,RETAK4XSD4W,133371,1,like_new,t,f
RI3OTF3TUT,RETAK4XSD4W,133370,1,like_new,t,t
RIBX6E5GNJ,RETMHC2RRE5,54619,1,like_new,t,f
RIOAE8W3M2,RETG5RVNXJS,93879,1,like_new,t,t
RIRQMFZZLO,RETDHTKK8J0,223840,1,like_new,t,f
RIZQWTAM0E,RETKSMO5SEI,117705,1,like_new,t,t
RIRNR3DCTY,RETKSMO5SEI,117704,1,damaged,t,t
RI7JBJAL16,RETW5QEERNY,249344,1,like_new,t,t
RI4IPWCJG9,RET1KLJKUBK,297492,1,like_new,t,t
RI3ZGCX4ZC,RETFC8SLDZ5,160135,1,like_new,t,t
RIFJ3XBOBP,RETFC8SLDZ5,160137,1,like_new,t,t
RI7NNYRHU3,RETP63GB54T,33869,1,like_new,t,t
RIYW9S413Z,RET1L8CUHRY,164212,1,like_new,t,t
RIQVTU92JC,RETFSTIKWEH,41456,1,like_new,t,t
RISUDK2JWE,RETFSTIKWEH,41457,1,damaged,t,f
RIKGSMUJRG,RETOASHOXCZ,30988,1,like_new,t,t
RID7J9TXBY,RETOASHOXCZ,30990,1,like_new,t,t
RIK29Y6M7G,RETFCOC241N,5367,1,like_new,t,t
RI7WDJ2PTY,RETIK7YF0BM,148633,1,damaged,t,f
RILKGFXNRA,RETIK7YF0BM,148632,1,worn,t,f
RIAU2RC60A,RETOLZD4DV2,297955,1,like_new,t,f
RIW812T9RS,RETPMP4SEGW,97213,1,like_new,t,t
RIKX45LC9X,RETPMP4SEGW,97212,1,like_new,t,t
RIRNJ2WXYE,RETGZCO2YVU,247641,1,like_new,t,t
RI4NMDC1C2,RETGZCO2YVU,247643,1,damaged,t,t
RI0K0GVQKM,RETQQQSVFJR,252607,1,like_new,t,t
RINR4DEKB3,RETMU3PQ34O,232272,1,damaged,t,t
RIEVCLV3RY,RETMU3PQ34O,232271,1,like_new,t,t
RICFDNFZRH,RETL37NMGQV,66030,1,damaged,f,t
RIWAGCGO4Q,RETWAZ4ZSP6,143907,1,like_new,t,f
RID5F2GFW7,RETWAZ4ZSP6,143910,1,like_new,t,f
RIABI5HJ6W,RETBSEIES6A,295384,1,like_new,f,t
RI7QJJUEHT,RETKUTPUIIY,276744,1,like_new,t,t
RIBLC903U1,RETSN42FKVS,135319,1,like_new,t,t
RI2YXSKSU5,RETSN42FKVS,135320,1,like_new,t,t
RIVJPDB5KK,RET61PMM9TK,4348,1,like_new,t,t
RI20085EKC,RETJ6NQ2ES0,274561,1,like_new,t,t
RI2W4TG4EZ,RETJ6NQ2ES0,274559,1,damaged,t,t
RIUS5LQ789,RETLW61ONL4,55618,1,like_new,t,t
RI5EHF0GNB,RETCHMF38KC,182996,1,like_new,f,f
RIJPX02RDP,RETCHMF38KC,182997,1,like_new,t,f
RIGAFZ65CK,RETCONXOGOC,155932,1,like_new,t,f
RIL4A26UR3,RETNI7ME5BY,250163,1,damaged,f,f
RINQMU8BNU,RET74CJFYHD,176475,1,like_new,t,t
RIXUUR2ZCR,RETX9O5Q3E7,289456,1,like_new,t,t
RIVV8CY4JA,RETEKO5JXDC,274384,1,damaged,t,t
RIHI32SNVU,RETBTZ6SYB6,306047,1,like_new,t,t
RIPVWW1QZU,RETBTZ6SYB6,306046,1,like_new,t,f
RILODRSH8Y,RETMOUSA2A0,39810,1,like_new,t,f
RI92VIGASI,RETSCH2CLA8,240671,1,damaged,t,t
RIMX8FXEPO,RETSCH2CLA8,240670,1,like_new,t,f
RI6EC90BQY,RETC188E8WV,138906,1,like_new,t,t
RIV1QP2BF7,RET75CY889W,60431,1,like_new,t,t
RI356IO3IP,RETSDBAGZ9H,46194,1,like_new,t,t
RIX8ROKS23,RETSDBAGZ9H,46193,1,like_new,t,t
RIT0139A55,RETH9XZC5YC,221237,1,like_new,f,t
RID209K1QD,RETKEYU2ICS,266206,1,like_new,f,f
RIPM2L8EYJ,RETU9OEB2ZE,140155,1,like_new,t,t
RIYU1I4ZDO,RETVR4SMTGS,73941,1,like_new,t,t
RIKO2U2FFK,RETVR4SMTGS,73942,1,damaged,t,t
RII84UG2UR,RETQENPCW4J,219419,1,like_new,t,t
RI1BTAP2RI,RETF8RSGDQW,27666,1,like_new,t,t
RI1LX436JH,RET42P95HM8,101066,1,like_new,t,t
RII5Q7C4QX,RETZUVMZ6W3,203583,1,like_new,t,t
RIZ8QYFXLA,RETZUVMZ6W3,203584,1,like_new,t,f
RI9DF8PMMC,RETRQ6U3LGK,238011,1,like_new,t,t
RIXMH6MYYG,RETQ4CS9LI8,229681,1,like_new,t,t
RI7AUY5IW7,RETQ4CS9LI8,229680,1,like_new,t,t
RI932THQ7K,RETN6CEZAH9,120279,1,like_new,f,t
RILGFZXBZA,RETN6CEZAH9,120280,1,like_new,t,t
RI93S3EMDM,RETQGZ2QYV2,218885,2,like_new,f,t
RISI1ZUKVL,RETQGZ2QYV2,218884,1,like_new,t,t
RIKO6CJ4VE,RETT089OAAX,260181,1,like_new,t,t
RIISK5VUOL,RETWEWMKEL7,184311,1,like_new,t,f
RIIG23J1PN,RET7D2WKEIA,1777,1,worn,t,t
RIOK9IPMC7,RETXIPNXSD7,126577,1,like_new,f,t
RI4763SU0U,RETXIPNXSD7,126578,1,like_new,f,t
RIF25L8L6M,RET1LUZ9PPK,104236,1,like_new,t,t
RIMKUUPW0O,RET2Y4JUPKG,101063,1,damaged,t,t
RISLQ5USFI,RET2Y4JUPKG,101064,1,like_new,t,t
RI5JFJ54PC,RET1LUN0OLA,289344,1,worn,f,t
RI8NE6SEES,RETLE1XPYFM,107399,1,worn,t,t
RIFV8Q9X8M,RETLE1XPYFM,107400,1,worn,t,t
RIKWNPAODO,RET68LDNFZO,261052,1,damaged,t,t
RI0A8L7VN9,RET68LDNFZO,261050,1,like_new,t,t
RI6UGK47JC,RETP8DOP6PE,95110,1,like_new,t,t
RIJOLZUGT1,RETFSSH7HGX,199997,2,like_new,t,t
RI4VHIMISW,RETSPHSK6YN,170989,1,like_new,t,t
RIOEXLKRKL,RET5UT1EVKV,4633,1,damaged,t,f
RIMC8LKO2P,RETSTXZE5RE,147189,1,like_new,t,t
RIT9F5ENP5,RETSTXZE5RE,147190,1,like_new,t,f
RIS73CKDGG,RET9NBQNHG4,67242,1,like_new,t,t
RIYVXFTJH8,RET9H079T8M,196279,1,like_new,t,t
RIP2FUAI9U,RET9H079T8M,196277,2,damaged,f,t
RIEKQ45UVT,RETKTPR0DZ1,157254,1,damaged,t,t
RI6YOA5FLV,RETKTPR0DZ1,157255,1,like_new,t,t
RI3VSGLOW5,RETQ4FEREAC,218334,1,like_new,t,t
RIMVGR0HV8,RET0MY0RKZP,137578,1,like_new,t,t
RI8QCQ6AYZ,RET2IF1MU3Z,38367,1,like_new,t,t
RI8Q9ER2XP,RETX729ASZM,170569,1,like_new,t,t
RIR1ZOQPEC,RETX729ASZM,170568,1,like_new,t,t
RIS0O2NWV0,RETVDIOMW49,96454,1,damaged,t,t
RIICVVWQZS,RETOETDROX8,219361,1,like_new,t,f
RIZUMAM7CQ,RETOETDROX8,219360,1,like_new,t,t
RIDF1AEM9T,RETOMNLPHYZ,253666,1,like_new,t,t
RIYRKC3EZ7,RETZT7Z4S17,286057,1,like_new,t,f
RIXUL1OJ6A,RETZT7Z4S17,286056,1,like_new,t,t
RIDJA2WYIH,RETZVEOC70N,160872,2,damaged,t,t
RINEOJZJTC,RETDGZFF7ZR,191315,2,like_new,t,t
RIDNZJ46GV,RETR0PK49GY,157642,1,damaged,t,t
RIGIE4ZXU8,RET9OTP48L5,244971,1,like_new,t,t
RI0WG1Z97V,RET9OTP48L5,244970,1,like_new,f,t
RIC3C61PT8,RETCEJ43FPY,255332,2,worn,t,f
RIN3A1LHCJ,RETGTAZNRVB,92321,1,like_new,t,t
RI4N1I6AQ6,RETGTAZNRVB,92322,1,damaged,t,t
RIDR0FRHQM,RET84DBXKPP,30801,1,like_new,t,t
RI31FG70HI,RET84DBXKPP,30802,1,worn,t,t
RILT2AA87F,RETVEWNCRON,282613,2,like_new,f,t
RIP22QJ7RV,RETSJEEL60B,307721,1,like_new,t,t
RI921FOBTU,RETR6LWNJHA,242078,1,like_new,t,t
RIZ8Z7WPA1,RETGT12ZYCX,264686,1,like_new,t,t
RIGPY5ZYMN,RETGT12ZYCX,264685,1,like_new,t,t
RIUQ3VJ4O4,RETBPHW5CKA,189149,1,like_new,t,f
RIMU6IH7QG,RETLAPVKSRX,149265,1,like_new,t,t
RI31ETKZKT,RETLAPVKSRX,149266,1,damaged,t,f
RIU033XALQ,RET6Y48J2I7,92308,1,like_new,f,t
RI1O402Y8A,RET6Y48J2I7,92307,1,like_new,t,t
RIWBI1S8D4,RETGYBIV1E8,218327,1,damaged,t,t
RIWFCPUELV,RETGYBIV1E8,218328,1,like_new,t,f
RIXMLKFSVR,RETS82OYKFO,44495,1,like_new,t,t
RIQ3G06EZM,RETXT1390RE,7849,1,like_new,t,t
RIQSDBMES8,RETLCHLKTJZ,162656,1,like_new,t,t
RIR1VYRKSC,RET2OB8I2BB,230856,1,like_new,t,t
RI8XR8JC2Q,RETR7B4IHBK,119070,1,like_new,t,f
RI3YDBAJ1B,RETR7B4IHBK,119069,1,like_new,t,t
RIVF2U9R4I,RETGAJBVYNW,151459,1,like_new,t,t
RITSR9LFX1,RET263EGF8G,25544,1,like_new,t,t
RIW3A6IYOY,RET3RXVL2IW,231809,1,like_new,t,t
RIZWKFXRGB,RET6WVC9BUH,279082,1,damaged,t,f
RIKSKPNOBQ,RETMQQJRPC4,296418,1,damaged,t,t
RI3BFO21LF,RETMQQJRPC4,296415,1,damaged,f,t
RI8M054Z7M,RETM6RTF3V3,41809,2,like_new,t,t
RIOJEZ7EPB,RETM6RTF3V3,41808,1,like_new,t,t
RI0A5EFEW6,RETGGNAR6OO,114655,1,like_new,t,t
RIF6PGJE0R,RETOUDTRURG,179341,1,damaged,t,f
RIC0N74WKD,RETD1NQL7D9,54480,1,damaged,t,t
RIT85GXPVD,RET5C3A34YG,19266,1,like_new,t,t
RIQNAWZSHL,RETZZDBORIW,234018,1,damaged,f,t
RIZOIGUZ4X,RET4TBRU2LS,14342,1,like_new,t,f
RIEZ6672IQ,RETHTIBXO4X,207418,1,damaged,t,t
RIXKZVL8ZX,RETSD7F5370,140885,1,like_new,t,t
RIT2F7YDX3,RETWZ6YORE5,121008,1,damaged,t,t
RIOGOT8K2G,RETUW0UTBDU,159222,1,damaged,t,t
RIRHP79FJI,RET47PPQPTC,141132,1,like_new,t,f
