order_item_id,order_id,variant_id,quantity,unit_price,discount_amount,total_price,return_quantity,personalization_data
290,132,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
291,132,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
292,133,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
293,133,8,1,50.71,9.77,40.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
294,133,5,1,44.94,8.21,36.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
295,134,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
296,134,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
297,134,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
298,134,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
299,135,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
300,135,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
301,135,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
302,136,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
303,136,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
304,137,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
305,137,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
306,138,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
307,138,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
308,138,13,2,626.18,94.74,1062.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
309,138,11,1,160.51,10.19,150.32,0,"{""fit_notes"": ""standard"", ""customization"": null}"
310,139,8,2,50.71,5.09,91.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
311,140,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
312,140,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
313,141,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
314,141,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
315,141,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
316,142,9,3,31.53,0.00,94.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
317,143,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
318,143,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
319,144,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
320,144,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
321,145,6,1,63.77,6.58,57.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
322,146,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
323,147,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
324,148,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
325,149,12,1,150.73,13.90,136.83,0,"{""fit_notes"": ""standard"", ""customization"": null}"
326,150,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
327,151,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
328,151,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
329,151,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
330,151,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
331,151,7,1,67.09,5.62,61.47,0,"{""fit_notes"": ""standard"", ""customization"": null}"
332,152,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
333,153,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
334,154,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
335,154,9,2,31.53,4.83,53.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
336,154,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
337,154,1,1,95.01,14.61,80.40,0,"{""fit_notes"": ""standard"", ""customization"": null}"
338,154,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
339,155,1,3,95.01,0.00,285.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
340,155,13,1,626.18,88.46,537.72,0,"{""fit_notes"": ""standard"", ""customization"": null}"
341,156,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
342,157,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
343,158,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
344,159,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
345,159,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
346,159,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
347,159,3,1,97.42,10.38,87.04,0,"{""fit_notes"": ""standard"", ""customization"": null}"
348,159,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
349,160,3,3,97.42,12.02,256.21,0,"{""fit_notes"": ""standard"", ""customization"": null}"
350,160,2,3,210.24,0.00,630.72,0,"{""fit_notes"": ""standard"", ""customization"": null}"
351,161,8,1,50.71,7.07,43.64,0,"{""fit_notes"": ""standard"", ""customization"": null}"
352,162,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
353,162,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
354,163,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
355,164,13,2,626.18,52.50,1147.35,0,"{""fit_notes"": ""standard"", ""customization"": null}"
356,164,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
357,165,3,1,97.42,8.33,89.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
358,165,9,1,31.53,4.05,27.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
359,166,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
360,166,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
361,167,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
362,168,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
363,168,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
364,168,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
365,169,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
366,169,14,1,72.63,10.60,62.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
367,170,12,1,150.73,29.88,120.85,0,"{""fit_notes"": ""standard"", ""customization"": null}"
368,171,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
369,171,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
370,171,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
371,171,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
372,172,6,3,63.77,0.00,191.31,0,"{""fit_notes"": ""standard"", ""customization"": null}"
373,172,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
374,172,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
375,173,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
376,174,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
377,174,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
378,175,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
379,176,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
380,177,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
381,178,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
382,178,13,1,626.18,80.22,545.96,0,"{""fit_notes"": ""standard"", ""customization"": null}"
383,179,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
384,180,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
385,181,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
386,181,6,3,63.77,12.66,153.34,0,"{""fit_notes"": ""standard"", ""customization"": null}"
387,182,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
388,182,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
389,183,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
390,184,1,1,95.01,6.01,89.00,0,"{""fit_notes"": ""standard"", ""customization"": null}"
391,184,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
392,185,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
393,185,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
394,186,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
395,187,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
396,188,14,1,72.63,4.51,68.12,0,"{""fit_notes"": ""standard"", ""customization"": null}"
397,188,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
398,188,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
399,188,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
400,189,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
401,190,14,1,72.63,7.71,64.92,0,"{""fit_notes"": ""standard"", ""customization"": null}"
402,190,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
403,191,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
404,191,4,1,141.22,15.96,125.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
405,192,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
406,193,8,2,50.71,10.03,81.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
407,193,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
408,194,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
409,194,5,2,44.94,6.87,76.14,0,"{""fit_notes"": ""standard"", ""customization"": null}"
410,195,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
411,195,2,1,210.24,21.39,188.85,0,"{""fit_notes"": ""standard"", ""customization"": null}"
412,196,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
413,197,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
414,197,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
415,198,5,1,44.94,3.18,41.76,0,"{""fit_notes"": ""standard"", ""customization"": null}"
416,199,10,3,286.41,0.00,859.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
417,199,2,3,210.24,37.99,516.76,0,"{""fit_notes"": ""standard"", ""customization"": null}"
418,200,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
419,201,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
420,202,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
421,202,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
422,203,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
423,204,15,1,341.13,60.65,280.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
424,204,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
425,205,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
426,205,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
427,205,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
428,205,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
429,206,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
430,207,15,1,341.13,65.31,275.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
431,207,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
432,208,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
433,209,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
434,210,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
435,211,7,2,67.09,0.00,134.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
436,211,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
437,211,1,3,95.01,0.00,285.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
438,212,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
439,213,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
440,213,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
441,214,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
442,214,14,1,72.63,9.95,62.68,0,"{""fit_notes"": ""standard"", ""customization"": null}"
443,214,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
444,215,3,3,97.42,0.00,292.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
445,216,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
446,217,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
447,217,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
448,218,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
449,218,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
450,218,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
451,219,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
452,220,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
453,220,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
454,220,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
455,221,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
456,221,14,2,72.63,0.00,145.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
457,222,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
458,223,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
459,224,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
460,224,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
461,224,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
462,225,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
463,225,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
464,226,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
465,226,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
466,227,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
467,227,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
468,228,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
469,229,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
470,230,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
471,231,12,2,150.73,9.17,283.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
472,231,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
473,231,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
474,232,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
475,232,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
476,233,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
477,233,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
478,234,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
479,235,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
480,236,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
481,236,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
482,236,10,2,286.41,41.46,489.90,0,"{""fit_notes"": ""standard"", ""customization"": null}"
483,237,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
484,238,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
485,238,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
486,239,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
487,240,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
488,240,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
489,240,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
490,240,5,1,44.94,5.75,39.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
491,241,13,3,626.18,0.00,1878.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
492,241,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
493,242,7,3,67.09,0.00,201.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
494,242,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
495,243,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
496,244,14,2,72.63,4.43,136.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
497,245,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
498,246,5,1,44.94,6.74,38.20,0,"{""fit_notes"": ""standard"", ""customization"": null}"
499,247,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
500,247,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
501,248,12,1,150.73,18.03,132.70,0,"{""fit_notes"": ""standard"", ""customization"": null}"
502,248,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
503,249,2,1,210.24,31.54,178.70,0,"{""fit_notes"": ""standard"", ""customization"": null}"
504,249,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
505,250,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
506,251,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
