CustomerId,Segment,SatisfactionScore,DataAllocationGb,DataUsedGb,TotalAmount,PaymentStatus,DownloadSpeed,UploadSpeed,Latency,ServiceInteractionCount,FeedbackRating,ChurnRisk,ChurnRiskFactors,Churn
"874","Student","3","10","5.91","23.45","Pending","15.27","3.05","143","2","0.5","0.92","Low satisfaction score,Poor network performance,Low feedback ratings","1"
"875","Student","1","100","57.31","69.7","Paid","38.57","7.71","160","4","0.6","0.74","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"876","Standard","4","50","65.29","46.03","Paid","10.04","2.01","114","4","2.3","0.89","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"877","Premium","7","5","4.21","38.83","Paid","68.55","13.71","56","3","3.8","0.33","Competitor offers","0"
"878","Standard","5","2","2.85","20.76","Paid","58.47","11.69","56","1","2.5","0.53","High data usage,Low feedback ratings","1"
"879","Student","8","100","80.01","71.53","Paid","17.86","3.57","111","0","0","0.66","Poor network performance,Competitor offers","0"
"880","Student","6","50","64.44","47.52","Paid","79.07","15.81","87","3","2.7","0.67","High data usage,Low feedback ratings","1"
"881","Standard","10","20","25.25","27.03","Overdue","14.98","3","114","2","5.9","0.85","Payment issues,High data usage,Poor network performance","1"
"882","Family","5","10","13.33","22.62","Paid","44.42","8.88","152","2","2.6","0.57","High data usage,Poor network performance,Low feedback ratings","0"
"883","Business","4","5","4.13","52.29","Pending","67.52","13.5","21","0","0","0.56","Low satisfaction score","1"
"884","Family","5","50","54.31","41.03","Paid","40.84","8.17","147","3","1.2","0.66","High data usage,Poor network performance,Low feedback ratings","1"
"885","Standard","3","5","5.45","22.83","Paid","49.44","9.89","93","3","1.1","0.67","Low satisfaction score,High data usage,Low feedback ratings,Competitor offers","0"
"886","Business","6","10","14.05","54.4","Overdue","30.31","6.06","127","2","3.4","0.84","Payment issues,High data usage,Poor network performance","1"
"887","Business","3","2","2.28","50.26","Pending","102.25","20.45","25","0","0","0.49","Low satisfaction score,High data usage","1"
"888","Business","9","10","12.9","54.91","Paid","81.88","16.38","154","5","4.6","0.68","High data usage,Poor network performance,Frequent service interactions","1"
"889","Business","10","20","22.2","65.92","Pending","89.26","17.85","80","2","5.3","0.54","High data usage","1"
"890","Student","7","20","21.49","27.04","Pending","8.98","1.8","119","2","3.2","0.93","High data usage,Poor network performance","1"
"891","Family","10","10","13.93","26.07","Paid","27","5.4","47","2","4.2","0.47","High data usage,Competitor offers","0"
"892","Family","9","10","14.55","24.14","Paid","30.71","6.14","63","2","3.8","0.49","High data usage","1"
"893","Premium","1","20","12.46","49.03","Paid","110.65","22.13","63","4","0.9","0.53","Low satisfaction score,Frequent service interactions,Low feedback ratings","1"
"894","Business","2","5","5.03","53.32","Paid","26.21","5.24","135","0","0","0.71","Low satisfaction score,High data usage,Poor network performance","1"
"895","Family","2","50","42.99","42.8","Paid","51.13","10.23","11","4","0.8","0.47","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"896","Business","7","100","80.07","109.99","Paid","75.86","15.17","130","3","3.5","0.41","Poor network performance","0"
"897","Family","10","2","1.26","19.55","Paid","78.61","15.72","25","2","5.7","0.25","None","0"
"898","Family","7","5","3.37","22.58","Paid","82.85","16.57","181","1","3.6","0.35","Poor network performance","1"
"899","Premium","7","10","5.28","36.21","Paid","63.89","12.78","46","0","0","0.22","None","1"
"900","Student","3","2","1.03","22.67","Paid","72.59","14.52","131","4","1.7","0.64","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"901","Business","5","20","19.39","64.83","Paid","76.65","15.33","167","1","2","0.55","Poor network performance,Low feedback ratings,Competitor offers","0"
"902","Family","9","5","6.53","20.89","Paid","76.89","15.38","193","5","3.2","0.53","High data usage,Poor network performance,Frequent service interactions","1"
"903","Premium","10","50","51","60.93","Overdue","81.49","16.3","118","2","5.2","0.65","Payment issues,High data usage,Poor network performance","0"
"904","Standard","1","5","7.4","20.31","Paid","85.18","17.04","70","3","0","0.74","Low satisfaction score,High data usage,Competitor offers","1"
"905","Student","6","5","4.77","21.43","Paid","69.08","13.82","141","0","0","0.61","Poor network performance","1"
"906","Standard","9","20","23.26","31.01","Paid","56.72","11.34","26","0","0","0.33","High data usage","0"
"907","Business","4","20","26.6","55.44","Pending","23.6","4.72","125","1","2.9","0.64","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings","0"
"908","Student","4","100","72.19","63.23","Pending","36.84","7.37","48","5","2.1","0.69","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"909","Student","2","5","3","21","Paid","62.55","12.51","193","5","0.8","0.67","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"910","Standard","5","20","28.02","32.83","Overdue","52.12","10.42","44","0","0","0.71","Payment issues,High data usage","1"
"911","Premium","6","50","54.7","54.8","Pending","25.89","5.18","51","0","0","0.55","High data usage","0"
"912","Family","7","20","21.83","28.49","Paid","30.37","6.07","80","4","2.2","0.59","High data usage,Frequent service interactions,Low feedback ratings,Competitor offers","0"
"913","Standard","3","100","77.55","67.58","Paid","56.86","11.37","144","5","0.9","0.65","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"914","Student","8","2","2.76","22.07","Pending","87.43","17.49","20","3","3.2","0.7","High data usage","1"
"915","Standard","5","5","5.11","20.65","Pending","96.38","19.28","102","4","2.7","0.8","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"916","Premium","6","100","100.78","83.63","Pending","100.93","20.19","35","0","0","0.48","High data usage","0"
"917","Standard","5","2","2.99","22.37","Paid","64.6","12.92","154","5","2.7","0.66","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"918","Business","10","2","1.23","53.69","Paid","89.66","17.93","117","0","0","0.26","Poor network performance","0"
"919","Standard","8","50","68.17","40.84","Paid","82.47","16.49","200","0","0","0.45","High data usage,Poor network performance","0"
"920","Business","6","2","1.58","50.1","Paid","64.75","12.95","101","0","0","0.52","Poor network performance","1"
"921","Standard","1","10","9.58","27.45","Paid","81.43","16.29","63","5","1.3","0.68","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"922","Family","8","2","1.67","21.49","Pending","85.26","17.05","68","3","3.2","0.48","None","0"
"923","Standard","3","20","14.04","32.14","Paid","40.33","8.07","122","0","0","0.63","Low satisfaction score,Poor network performance","0"
"924","Business","4","50","40.53","75.09","Paid","42.82","8.56","55","1","1.4","0.42","Low satisfaction score,Low feedback ratings","1"
"925","Standard","5","5","6.08","22.65","Paid","92.91","18.58","36","0","0","0.58","High data usage","0"
"926","Student","10","10","14.99","24.71","Paid","53.4","10.68","80","2","5.7","0.46","High data usage","0"
"927","Family","3","2","1.59","22.95","Overdue","53.49","10.7","122","5","2","0.85","Low satisfaction score,Payment issues,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"928","Standard","10","20","24.94","31.24","Late","82.31","16.46","77","3","5.8","0.65","Payment issues,High data usage","0"
"929","Family","6","100","74.69","70.54","Paid","98.29","19.66","139","0","0","0.32","Poor network performance","0"
"930","Family","6","100","120.21","76.67","Pending","30.16","6.03","78","1","2.9","0.55","High data usage,Low feedback ratings,Competitor offers","1"
"931","Family","1","50","47.42","46.35","Overdue","52.9","10.58","190","3","0.1","0.9","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","1"
"932","Business","10","20","18.62","63.17","Paid","54.73","10.95","89","3","4.7","0.42","None","0"
"933","Family","9","100","108.69","75.08","Late","14.77","2.95","101","1","4.2","0.87","Payment issues,High data usage,Poor network performance","1"
"934","Family","10","5","6.68","20.38","Overdue","75.58","15.12","94","4","5.1","0.72","Payment issues,High data usage,Frequent service interactions","0"
"935","Standard","3","10","6.83","24.06","Paid","48.73","9.75","74","2","0.5","0.47","Low satisfaction score,Low feedback ratings","1"
"936","Business","6","20","25.04","60.29","Paid","83.57","16.71","25","1","2.3","0.47","High data usage,Low feedback ratings,Competitor offers","0"
"937","Standard","5","2","2.6","21.29","Paid","16.25","3.25","54","5","2","0.9","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"938","Family","10","10","10.74","26.96","Pending","89.17","17.83","55","4","4.1","0.55","High data usage,Frequent service interactions","1"
"939","Business","5","10","6.08","57.01","Paid","25.81","5.16","59","5","2.8","0.59","Frequent service interactions,Low feedback ratings","0"
"940","Standard","8","2","2.34","19.17","Paid","22.72","4.54","135","4","3.1","0.76","High data usage,Poor network performance,Frequent service interactions","1"
"941","Student","1","2","2.33","20.25","Paid","53.09","10.62","110","0","0","0.69","Low satisfaction score,High data usage,Poor network performance,Competitor offers","1"
"942","Family","5","100","92.63","69.09","Paid","12.15","2.43","36","4","2.2","0.69","Poor network performance,Frequent service interactions,Low feedback ratings","1"
"943","Business","9","2","1.38","46.81","Overdue","90.56","18.11","54","1","4.1","0.56","Payment issues,Competitor offers","1"
"944","Student","1","20","24.77","30.14","Paid","39.46","7.89","64","2","1.8","0.6","Low satisfaction score,High data usage,Low feedback ratings","0"
"945","Family","10","100","111.3","63.63","Paid","91.03","18.21","39","0","0","0.27","High data usage","1"
"946","Premium","4","5","4.36","40.03","Paid","24.43","4.89","181","4","2.4","0.6","Low satisfaction score,Poor network performance,Frequent service interactions,Low feedback ratings","0"
"947","Premium","9","2","1.83","35.38","Paid","113.42","22.68","134","1","4.3","0.37","Poor network performance","0"
"948","Family","2","100","61.44","65.22","Pending","15.99","3.2","147","3","1.9","0.86","Low satisfaction score,Poor network performance,Low feedback ratings","1"
"949","Premium","7","10","6.08","36.96","Pending","115.09","23.02","152","0","0","0.44","Poor network performance,Competitor offers","1"
"950","Standard","2","2","1.46","22.4","Paid","78.63","15.73","27","5","0.7","0.6","Low satisfaction score,Frequent service interactions,Low feedback ratings","0"
"951","Student","4","100","81.79","70.96","Overdue","40.12","8.02","54","2","2.8","0.81","Low satisfaction score,Payment issues,Low feedback ratings","1"
"952","Student","2","5","5.64","21.76","Pending","10.22","2.04","72","3","1.1","1","Low satisfaction score,High data usage,Poor network performance,Low feedback ratings,Competitor offers","1"
"953","Business","7","50","51.71","76.78","Paid","104.39","20.88","46","0","0","0.31","High data usage,Competitor offers","0"
"954","Business","7","50","30.98","70.87","Paid","62.07","12.41","176","0","0","0.42","Poor network performance","0"
"955","Student","6","100","73.77","69.87","Paid","87.51","17.5","132","0","0","0.54","Poor network performance","1"
"956","Family","5","100","123.1","76.48","Paid","33.15","6.63","51","1","1.9","0.36","High data usage,Low feedback ratings","1"
"957","Student","3","5","6.7","21.84","Overdue","39.53","7.91","197","4","0.9","0.98","Low satisfaction score,Payment issues,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"958","Student","4","5","6.06","22.81","Overdue","70.74","14.15","103","0","0","1","Low satisfaction score,Payment issues,High data usage,Poor network performance","1"
"959","Premium","5","5","4.85","37.82","Paid","117.63","23.53","169","2","1.4","0.37","Poor network performance,Low feedback ratings","0"
"960","Student","7","20","10.48","28.24","Paid","25.39","5.08","184","2","3.3","0.63","Poor network performance,Competitor offers","0"
"961","Premium","8","100","63.06","92.33","Paid","111.23","22.25","198","1","4.4","0.27","Poor network performance,Competitor offers","0"
"962","Business","6","2","1.63","55.1","Paid","25.06","5.01","26","3","3.2","0.42","None","0"
"963","Premium","5","50","32.99","64.57","Paid","26.3","5.26","114","5","2.3","0.49","Poor network performance,Frequent service interactions,Low feedback ratings","0"
"964","Family","2","100","144.54","75.73","Paid","13.54","2.71","107","4","0.3","0.89","Low satisfaction score,High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"965","Standard","10","50","34.09","48.55","Late","95.19","19.04","155","3","6","0.6","Payment issues,Poor network performance,Competitor offers","0"
"966","Premium","7","2","2.99","38.09","Paid","105.83","21.17","192","0","0","0.41","High data usage,Poor network performance","0"
"967","Standard","1","50","69.55","44.26","Paid","86.61","17.32","59","5","1.8","0.69","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings,Competitor offers","1"
"968","Family","5","10","9.49","24.66","Paid","77.5","15.5","178","1","1.7","0.52","Poor network performance,Low feedback ratings","1"
"969","Business","10","2","1.61","47.94","Paid","54.33","10.87","79","3","4.7","0.44","None","0"
"970","Premium","4","100","76.16","79.78","Paid","19.86","3.97","181","3","2.7","0.54","Low satisfaction score,Poor network performance,Low feedback ratings,Competitor offers","0"
"971","Business","4","2","1.35","46.56","Paid","32.15","6.43","29","1","2.5","0.48","Low satisfaction score,Low feedback ratings,Competitor offers","1"
"972","Student","6","10","12.86","23.03","Paid","55.75","11.15","200","0","0","0.67","High data usage,Poor network performance,Competitor offers","1"
"973","Standard","4","5","2.75","20.61","Paid","57.64","11.53","131","0","0","0.52","Low satisfaction score,Poor network performance","0"
"974","Standard","5","100","117.62","75.11","Paid","26.64","5.33","11","2","1.5","0.58","High data usage,Low feedback ratings,Competitor offers","0"
"975","Business","2","5","3.44","50.62","Late","29.31","5.86","161","4","1","0.82","Low satisfaction score,Payment issues,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"976","Family","9","2","2.31","22.97","Paid","77.89","15.58","26","4","3.7","0.48","High data usage,Frequent service interactions","0"
"977","Business","8","2","2.95","52.78","Paid","101.21","20.24","188","1","4.1","0.48","High data usage,Poor network performance","0"
"978","Standard","6","20","16","29.93","Paid","77.05","15.41","68","1","3.4","0.49","None","1"
"979","Standard","8","20","19.04","27.85","Pending","47.76","9.55","16","0","0","0.42","None","0"
"980","Family","7","10","5.14","26.46","Paid","25.55","5.11","161","0","0","0.28","Poor network performance","1"
"981","Premium","6","2","1.99","33.54","Pending","94.08","18.82","58","4","2.9","0.41","Frequent service interactions,Low feedback ratings","0"
"982","Business","6","2","1.13","49.2","Paid","38.58","7.72","136","0","0","0.33","Poor network performance","1"
"983","Family","6","100","81.06","71.66","Paid","63.92","12.78","145","3","3.6","0.46","Poor network performance","0"
"984","Business","1","20","17.4","56.95","Overdue","91.59","18.32","90","4","1.6","0.87","Low satisfaction score,Payment issues,Frequent service interactions,Low feedback ratings","1"
"985","Family","3","10","12.82","25.36","Overdue","73.73","14.75","166","2","1","0.82","Low satisfaction score,Payment issues,High data usage,Poor network performance,Low feedback ratings","1"
"986","Business","7","5","5.62","48.1","Paid","81.4","16.28","196","4","2.8","0.68","High data usage,Poor network performance,Frequent service interactions,Low feedback ratings","1"
"987","Premium","2","5","3.62","33.77","Paid","76.96","15.39","79","0","0","0.3","Low satisfaction score","0"
"988","Family","4","50","55.25","43.16","Paid","89.63","17.93","144","0","0","0.6","Low satisfaction score,High data usage,Poor network performance","1"
"989","Business","5","10","7.04","52.76","Paid","76.55","15.31","104","2","1.9","0.44","Poor network performance,Low feedback ratings","1"
"990","Premium","3","20","15.52","46.86","Paid","25.61","5.12","14","3","1.1","0.37","Low satisfaction score,Low feedback ratings","1"
"991","Student","1","20","22.93","29.37","Paid","60.56","12.11","82","5","0.1","0.82","Low satisfaction score,High data usage,Frequent service interactions,Low feedback ratings","1"
"992","Standard","2","2","1.28","19.33","Paid","74.25","14.85","33","0","0","0.43","Low satisfaction score","0"
"993","Business","8","20","20.9","60.3","Paid","47.76","9.55","32","0","0","0.31","High data usage","0"
"994","Premium","4","2","2.29","36.42","Paid","91.67","18.33","20","2","2.9","0.39","Low satisfaction score,High data usage,Low feedback ratings","0"
"995","Standard","7","2","2.02","20.12","Paid","74.33","14.87","116","1","2.4","0.54","High data usage,Poor network performance,Low feedback ratings","1"
"996","Premium","4","10","10.09","42.63","Paid","23.76","4.75","170","0","0","0.51","Low satisfaction score,High data usage,Poor network performance","1"
"997","Family","4","50","37.81","42.26","Overdue","45.34","9.07","176","1","1.9","0.8","Low satisfaction score,Payment issues,Poor network performance,Low feedback ratings","0"
"998","Family","3","2","1.08","22.28","Pending","88.68","17.74","61","0","0","0.42","Low satisfaction score","0"
"999","Family","10","10","8.61","22.77","Paid","61.02","12.2","74","1","4.6","0.19","None","1"
"1000","Standard","7","100","82.74","76.78","Paid","24.87","4.97","135","5","2.6","0.68","Poor network performance,Frequent service interactions,Low feedback ratings","0"
